setting,variant,n_L,label_unit,arm,estimand,population,gene,estimator,variance,n_draws,n_finite,frac_nonfinite,coverage,width_mean,width_median,nominal,theta_full,cluster_variance_form,df_cluster,status
IDC,IDC,2,donor,resnet50,theta2,spot,OPRPN,classical,cluster,200,200.0,0.0,1.0,2.412664645204482,1.8226896131012111,0.9,0.26786554285979997,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OPRPN,classical,boot,200,200.0,0.0,0.635,0.4983402875353528,0.36470783531827344,0.9,0.26786554285979997,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OPRPN,pp,iid,200,200.0,0.0,0.485,0.07947888246264945,0.07934445130687018,0.9,0.26786554285979997,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OPRPN,pp,cluster,200,200.0,0.0,0.815,1.77522418104768,1.7284755495623612,0.9,0.26786554285979997,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OPRPN,pp,boot,200,200.0,0.0,0.815,0.5151169592896291,0.4134859949947739,0.9,0.26786554285979997,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OXTR,classical,iid,200,200.0,0.0,0.0,0.17129430602247342,0.21599296864282413,0.9,0.9296209217744413,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OXTR,classical,cluster,200,200.0,0.0,1.0,9.603298432467932,7.130560913349596,0.9,0.9296209217744413,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OXTR,classical,boot,200,200.0,0.0,0.635,1.9987115473736259,1.426776899709263,0.9,0.9296209217744413,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OXTR,pp,iid,200,200.0,0.0,0.185,0.1205674543684484,0.15122283250629365,0.9,0.9296209217744413,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OXTR,pp,cluster,200,200.0,0.0,1.0,5.5017559761369235,3.6879353772191306,0.9,0.9296209217744413,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,OXTR,pp,boot,200,200.0,0.0,0.675,1.5724415047949094,0.9313530212320509,0.9,0.9296209217744413,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PIGR,classical,iid,200,200.0,0.0,0.0,0.1216520111938656,0.15195033144444825,0.9,0.48654232178495554,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PIGR,classical,cluster,200,200.0,0.0,0.82,2.5678234790338434,2.4887135662831703,0.9,0.48654232178495554,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PIGR,classical,boot,200,200.0,0.0,0.49,0.5900479856591981,0.5688970615782803,0.9,0.48654232178495554,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PIGR,pp,iid,200,200.0,0.0,0.33,0.10737253008028681,0.12730465513992067,0.9,0.48654232178495554,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PIGR,pp,cluster,200,200.0,0.0,1.0,3.675728461420531,3.200360473010309,0.9,0.48654232178495554,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PIGR,pp,boot,200,200.0,0.0,0.82,1.0099400708637747,0.8674273440972482,0.9,0.48654232178495554,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTGDS,classical,iid,200,200.0,0.0,0.295,0.1749010101652209,0.17713417362887585,0.9,-0.8914792118751548,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTGDS,classical,cluster,200,200.0,0.0,1.0,4.851143457649503,3.5012005507615553,0.9,-0.8914792118751548,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTGDS,classical,boot,200,200.0,0.0,0.635,1.0277233508380228,1.2677426912859195,0.9,-0.8914792118751548,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTGDS,pp,iid,200,200.0,0.0,0.705,0.1408667399057918,0.14417612684538006,0.9,-0.8914792118751548,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTGDS,pp,cluster,200,200.0,0.0,1.0,3.0470656281289554,3.158275962909194,0.9,-0.8914792118751548,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTGDS,pp,boot,200,200.0,0.0,0.98,0.943303978694232,0.8502040868273535,0.9,-0.8914792118751548,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTN,classical,iid,200,200.0,0.0,0.0,0.23426107160518966,0.27405270948133675,0.9,0.2650227347902031,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTN,classical,cluster,200,200.0,0.0,1.0,9.084986204608917,5.502049383362461,0.9,0.2650227347902031,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTN,classical,boot,200,200.0,0.0,0.49,1.9216997112014509,1.1009227824622156,0.9,0.2650227347902031,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTN,pp,iid,200,200.0,0.0,0.0,0.18248010405452156,0.20916589052505857,0.9,0.2650227347902031,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTN,pp,cluster,200,200.0,0.0,1.0,8.65521994278895,8.655382663534882,0.9,0.2650227347902031,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTN,pp,boot,200,200.0,0.0,0.855,2.233606723683032,2.288314170410176,0.9,0.2650227347902031,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTPRC,classical,iid,200,200.0,0.0,0.34,0.27352467179863393,0.29879804969681095,0.9,-0.5370721163634188,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTPRC,classical,cluster,200,200.0,0.0,1.0,11.784644446612647,8.896846811248567,0.9,-0.5370721163634188,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTPRC,classical,boot,200,200.0,0.0,0.635,2.3807138341455367,1.759686661979334,0.9,-0.5370721163634188,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTPRC,pp,iid,200,200.0,0.0,0.0,0.1890267378350621,0.17141443721430139,0.9,-0.5370721163634188,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTPRC,pp,cluster,200,200.0,0.0,1.0,7.936807481850278,5.371771041881207,0.9,-0.5370721163634188,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,PTPRC,pp,boot,200,200.0,0.0,0.82,2.1270690529835643,1.6867164511572168,0.9,-0.5370721163634188,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCD,classical,iid,200,200.0,0.0,0.0,0.506996487803635,0.4953763974704435,0.9,2.43351773437916,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCD,classical,cluster,200,200.0,0.0,0.82,26.357996099776045,14.118830015972723,0.9,2.43351773437916,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCD,classical,boot,200,200.0,0.0,0.635,5.374219058103497,2.8250821727078925,0.9,2.43351773437916,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCD,pp,iid,200,200.0,0.0,0.0,0.32999996119844127,0.2832388903613996,0.9,2.43351773437916,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCD,pp,cluster,200,200.0,0.0,1.0,20.34339792020269,15.690142892971803,0.9,2.43351773437916,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCD,pp,boot,200,200.0,0.0,1.0,5.2563361306070195,5.266690183378991,0.9,2.43351773437916,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCGB2A1,classical,iid,200,200.0,0.0,0.34,0.1599132468310776,0.15022968881785403,0.9,0.9183031809646336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCGB2A1,classical,cluster,200,200.0,0.0,1.0,2.6264303468052868,1.5750173109915162,0.9,0.9183031809646336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCGB2A1,classical,boot,200,200.0,0.0,0.635,0.528701333982625,0.311519014920453,0.9,0.9183031809646336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCGB2A1,pp,iid,200,200.0,0.0,0.0,0.13445557528277338,0.13850749661253714,0.9,0.9183031809646336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCGB2A1,pp,cluster,200,200.0,0.0,1.0,2.757119858760827,2.0889622782381876,0.9,0.9183031809646336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SCGB2A1,pp,boot,200,200.0,0.0,0.805,0.7706133731673158,0.44293602485395556,0.9,0.9183031809646336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERHL2,classical,iid,200,200.0,0.0,0.0,0.36521470724873967,0.4243133420539591,0.9,2.1126823904517966,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERHL2,classical,cluster,200,200.0,0.0,0.82,20.735225979306698,12.60693154654352,0.9,2.1126823904517966,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERHL2,classical,boot,200,200.0,0.0,0.635,4.250181159492602,2.5225615383425293,0.9,2.1126823904517966,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERHL2,pp,iid,200,200.0,0.0,0.0,0.23672036773789157,0.26112563947053147,0.9,2.1126823904517966,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERHL2,pp,cluster,200,200.0,0.0,1.0,10.572062444414986,5.631381817119375,0.9,2.1126823904517966,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERHL2,pp,boot,200,200.0,0.0,0.67,3.1284393760953106,1.9272806699718947,0.9,2.1126823904517966,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERPINA3,classical,iid,200,200.0,0.0,0.0,0.46084009698349904,0.6418132603950912,0.9,2.4171208638003923,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERPINA3,classical,cluster,200,200.0,0.0,0.635,14.338258316423685,15.332055679351681,0.9,2.4171208638003923,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERPINA3,classical,boot,200,200.0,0.0,0.635,2.933924466888107,3.8306649619812636,0.9,2.4171208638003923,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERPINA3,pp,iid,200,200.0,0.0,0.0,0.334564544123582,0.3442790802981249,0.9,2.4171208638003923,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERPINA3,pp,cluster,200,200.0,0.0,1.0,17.87877098327366,18.67661170084822,0.9,2.4171208638003923,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SERPINA3,pp,boot,200,200.0,0.0,0.98,4.534630597571302,4.077743989483611,0.9,2.4171208638003923,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SFRP1,classical,iid,200,200.0,0.0,0.0,0.2383629864475177,0.28625522926831265,0.9,0.26856707838157107,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SFRP1,classical,cluster,200,200.0,0.0,1.0,6.638406774249844,3.350047385643955,0.9,0.26856707838157107,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SFRP1,classical,boot,200,200.0,0.0,0.635,1.3317474774106728,0.6625980897033236,0.9,0.26856707838157107,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SFRP1,pp,iid,200,200.0,0.0,0.0,0.1891693260386123,0.2313346654292745,0.9,0.26856707838157107,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SFRP1,pp,cluster,200,200.0,0.0,1.0,5.88647742105249,6.5956214421898345,0.9,0.26856707838157107,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SFRP1,pp,boot,200,200.0,0.0,0.755,1.5917293430710913,1.1782561168124885,0.9,0.26856707838157107,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SLAMF7,classical,iid,200,200.0,0.0,0.0,0.1559766245575295,0.16761273485730382,0.9,-0.09781168739337312,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SLAMF7,classical,cluster,200,200.0,0.0,0.85,6.097620241048597,6.095000969733719,0.9,-0.09781168739337312,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SLAMF7,classical,boot,200,200.0,0.0,0.49,1.2619539778913051,1.2055160821282438,0.9,-0.09781168739337312,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SLAMF7,pp,iid,200,200.0,0.0,0.34,0.12843260904175613,0.12601247678313848,0.9,-0.09781168739337312,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SLAMF7,pp,cluster,200,200.0,0.0,1.0,4.085053075565009,2.9430077662177814,0.9,-0.09781168739337312,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,SLAMF7,pp,boot,200,200.0,0.0,0.82,1.1018479973300206,0.9952681191820896,0.9,-0.09781168739337312,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TACSTD2,classical,iid,200,200.0,0.0,0.0,0.5508421988901026,0.637962505387125,0.9,2.632224726755781,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TACSTD2,classical,cluster,200,200.0,0.0,0.82,25.402893877283603,18.805870231291784,0.9,2.632224726755781,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TACSTD2,classical,boot,200,200.0,0.0,0.635,5.240650831550223,3.762927145703735,0.9,2.632224726755781,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TACSTD2,pp,iid,200,200.0,0.0,0.485,0.3263924985782291,0.32078135116774387,0.9,2.632224726755781,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TACSTD2,pp,cluster,200,200.0,0.0,1.0,17.047591512344386,17.8696461668274,0.9,2.632224726755781,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TACSTD2,pp,boot,200,200.0,0.0,0.815,4.741054610652645,4.238833131139405,0.9,2.632224726755781,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TCL1A,classical,iid,200,200.0,0.0,0.0,0.059605123699709585,0.0724377711334514,0.9,-0.009878808733137429,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TCL1A,classical,cluster,200,200.0,0.0,1.0,2.1164298104192,1.949381966213656,0.9,-0.009878808733137429,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TCL1A,classical,boot,200,200.0,0.0,0.505,0.45466184475630655,0.705847809733263,0.9,-0.009878808733137429,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TCL1A,pp,iid,200,200.0,0.0,0.16,0.05233114634911964,0.06374507941213681,0.9,-0.009878808733137429,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TCL1A,pp,cluster,200,200.0,0.0,1.0,1.520170554253777,1.7460232704768568,0.9,-0.009878808733137429,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TCL1A,pp,boot,200,200.0,0.0,0.995,0.43730135022820343,0.4334232619843144,0.9,-0.009878808733137429,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TENT5C,classical,iid,200,200.0,0.0,0.0,0.3004918368416973,0.3405588172953258,0.9,1.3209617327754353,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TENT5C,classical,cluster,200,200.0,0.0,0.82,18.490167275324975,11.369220863858125,0.9,1.3209617327754353,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TENT5C,classical,boot,200,200.0,0.0,0.635,3.694763266169308,2.2486917821192267,0.9,1.3209617327754353,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TENT5C,pp,iid,200,200.0,0.0,0.0,0.19672703546442044,0.272335564405485,0.9,1.3209617327754353,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TENT5C,pp,cluster,200,200.0,0.0,0.82,8.594327693975387,4.009285031078726,0.9,1.3209617327754353,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TENT5C,pp,boot,200,200.0,0.0,0.795,2.540407974940063,1.3929254276401992,0.9,1.3209617327754353,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TOP2A,classical,iid,200,200.0,0.0,0.16,0.3603446194593789,0.3486413726143458,0.9,1.99264837365065,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TOP2A,classical,cluster,200,200.0,0.0,0.82,18.06094294910039,6.854279693384518,0.9,1.99264837365065,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TOP2A,classical,boot,200,200.0,0.0,0.635,3.5932134933022253,1.3556920569515645,0.9,1.99264837365065,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TOP2A,pp,iid,200,200.0,0.0,0.0,0.24970901033118664,0.23477490507903642,0.9,1.99264837365065,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TOP2A,pp,cluster,200,200.0,0.0,1.0,14.252228049914224,8.225592706663974,0.9,1.99264837365065,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TOP2A,pp,boot,200,200.0,0.0,0.785,3.458971191013976,2.6955653532521264,0.9,1.99264837365065,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TPSAB1,classical,iid,200,200.0,0.0,0.0,0.13369250990476855,0.11932173808929514,0.9,-0.1704795089299336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TPSAB1,classical,cluster,200,200.0,0.0,1.0,5.482228425578495,4.272104498201658,0.9,-0.1704795089299336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TPSAB1,classical,boot,200,200.0,0.0,0.49,1.1573698309919893,0.8548191489068788,0.9,-0.1704795089299336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TPSAB1,pp,iid,200,200.0,0.0,0.0,0.12547018749898042,0.09042186975683687,0.9,-0.1704795089299336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TPSAB1,pp,cluster,200,200.0,0.0,1.0,5.56466266678799,3.4144699897661113,0.9,-0.1704795089299336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TPSAB1,pp,boot,200,200.0,0.0,0.67,1.2398318836967144,0.7514937388601958,0.9,-0.1704795089299336,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TRAC,classical,iid,200,200.0,0.0,0.295,0.242481245896562,0.3475612718308674,0.9,0.11646252559118084,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TRAC,classical,cluster,200,200.0,0.0,1.0,9.48515286551536,7.116038888309753,0.9,0.11646252559118084,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TRAC,classical,boot,200,200.0,0.0,0.635,1.9796875170665773,1.5242609193884515,0.9,0.11646252559118084,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TRAC,pp,iid,200,200.0,0.0,0.185,0.17938206852242225,0.20151458650354614,0.9,0.11646252559118084,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TRAC,pp,cluster,200,200.0,0.0,1.0,8.642451953043082,7.777912662089445,0.9,0.11646252559118084,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,TRAC,pp,boot,200,200.0,0.0,0.675,2.4039282130306874,1.763098417761527,0.9,0.11646252559118084,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,VWF,classical,iid,200,200.0,0.0,0.16,0.23620122738103347,0.2681636994600499,0.9,0.18425734473383612,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,VWF,classical,cluster,200,200.0,0.0,1.0,10.925610231405182,7.887890175150945,0.9,0.18425734473383612,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,VWF,classical,boot,200,200.0,0.0,0.635,2.2094338157830826,1.5601274728954255,0.9,0.18425734473383612,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,VWF,pp,iid,200,200.0,0.0,0.0,0.16575100807239174,0.17393396304713427,0.9,0.18425734473383612,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,VWF,pp,cluster,200,200.0,0.0,1.0,7.043772897756424,6.825188744137771,0.9,0.18425734473383612,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,spot,VWF,pp,boot,200,200.0,0.0,0.975,1.9344307397867204,2.0458920309298607,0.9,0.18425734473383612,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ABCC11,classical,iid,200,200.0,0.0,0.0,0.008764978858534094,0.008386541937991154,0.9,2.3400070910090616,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ABCC11,classical,cluster,200,200.0,0.0,0.815,3.654541387541853,3.1587643181944687,0.9,2.3400070910090616,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ABCC11,classical,boot,200,200.0,0.0,0.635,0.5788224923086712,0.5002991186543468,0.9,2.3400070910090616,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ABCC11,pp,iid,200,200.0,0.0,0.0,0.008764978858534094,0.008386541937991154,0.9,2.3400070910090616,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ABCC11,pp,cluster,200,200.0,0.0,0.815,3.654541387541853,3.1587643181944687,0.9,2.3400070910090616,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ABCC11,pp,boot,200,200.0,0.0,0.635,0.5788224923086712,0.5002991186543468,0.9,2.3400070910090616,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADH1B,classical,iid,200,200.0,0.0,0.16,0.022196679348505156,0.020586826338815922,0.9,-0.37943120402782454,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADH1B,classical,cluster,200,200.0,0.0,1.0,9.07278944144737,8.208749930156666,0.9,-0.37943120402782454,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADH1B,classical,boot,200,200.0,0.0,0.635,1.4369886778660048,1.3001382634519412,0.9,-0.37943120402782454,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADH1B,pp,iid,200,200.0,0.0,0.16,0.022196679348505156,0.020586826338815922,0.9,-0.37943120402782454,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADH1B,pp,cluster,200,200.0,0.0,1.0,9.07278944144737,8.208749930156666,0.9,-0.37943120402782454,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADH1B,pp,boot,200,200.0,0.0,0.635,1.4369886778660048,1.3001382634519412,0.9,-0.37943120402782454,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADIPOQ,classical,iid,200,200.0,0.0,0.0,0.00694278301902762,0.007448396444656558,0.9,-0.008642409775007853,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADIPOQ,classical,cluster,200,200.0,0.0,1.0,2.831437817354506,2.914463023228611,0.9,-0.008642409775007853,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADIPOQ,classical,boot,200,200.0,0.0,0.705,0.44845569401542046,0.46160559478061997,0.9,-0.008642409775007853,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADIPOQ,pp,iid,200,200.0,0.0,0.0,0.00694278301902762,0.007448396444656558,0.9,-0.008642409775007853,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADIPOQ,pp,cluster,200,200.0,0.0,1.0,2.831437817354506,2.914463023228611,0.9,-0.008642409775007853,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ADIPOQ,pp,boot,200,200.0,0.0,0.705,0.44845569401542046,0.46160559478061997,0.9,-0.008642409775007853,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ANKRD30A,classical,iid,200,200.0,0.0,0.0,0.015560520983400737,0.004161825187713575,0.9,1.757243340473837,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ANKRD30A,classical,cluster,200,200.0,0.0,0.635,6.85726569887945,1.3083377763573498,0.9,1.757243340473837,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ANKRD30A,classical,boot,200,200.0,0.0,0.49,1.086084189873663,0.20722034646380738,0.9,1.757243340473837,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ANKRD30A,pp,iid,200,200.0,0.0,0.0,0.015560520983400737,0.004161825187713575,0.9,1.757243340473837,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ANKRD30A,pp,cluster,200,200.0,0.0,0.635,6.85726569887945,1.3083377763573498,0.9,1.757243340473837,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,ANKRD30A,pp,boot,200,200.0,0.0,0.49,1.086084189873663,0.20722034646380738,0.9,1.757243340473837,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP1,classical,iid,200,200.0,0.0,0.0,0.00945903730863115,0.009030322993653583,0.9,-0.22053933210058335,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP1,classical,cluster,200,200.0,0.0,1.0,4.020167874063901,3.5334508103009727,0.9,-0.22053933210058335,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP1,classical,boot,200,200.0,0.0,0.66,0.6367320387442925,0.5596436290037994,0.9,-0.22053933210058335,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP1,pp,iid,200,200.0,0.0,0.0,0.00945903730863115,0.009030322993653583,0.9,-0.22053933210058335,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP1,pp,cluster,200,200.0,0.0,1.0,4.020167874063901,3.5334508103009727,0.9,-0.22053933210058335,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP1,pp,boot,200,200.0,0.0,0.66,0.6367320387442925,0.5596436290037994,0.9,-0.22053933210058335,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP3,classical,iid,200,200.0,0.0,0.0,0.016701534117170385,0.012573342152779166,0.9,0.8589623053805948,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP3,classical,cluster,200,200.0,0.0,1.0,6.56525167361247,4.879032995700819,0.9,0.8589623053805948,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP3,classical,boot,200,200.0,0.0,0.66,1.0398337119148373,0.7727629103490208,0.9,0.8589623053805948,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP3,pp,iid,200,200.0,0.0,0.0,0.016701534117170385,0.012573342152779166,0.9,0.8589623053805948,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP3,pp,cluster,200,200.0,0.0,1.0,6.56525167361247,4.879032995700819,0.9,0.8589623053805948,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,AQP3,pp,boot,200,200.0,0.0,0.66,1.0398337119148373,0.7727629103490208,0.9,0.8589623053805948,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,CCR7,classical,iid,200,200.0,0.0,0.0,0.007888645985813398,0.004690590320802102,0.9,-0.3757612444068573,separate,1.0,ok
IDC,IDC,2,donor,resnet50,theta2,donor,CCR7,classical,cluster,200,200.0,0.0,1.0,3.360894735623467,1.8353684781237805,0.9,-0.3757612444068573,separate,1.0,ok
