encoder,task,label_set,design,arm,fold,slide,n_genes,n_test,coverage,width_mean,sum_miss_above,sum_miss_below,abs_b_over_sy,b_over_sy_signed,log_w_ratio,w_star_over_w_hat,w_hat,calibration_unit,miss_asymmetry,shortfall,group,uses_test_labels,scope,n,r2,intercept,coef_level,t_level,p_level,share_level,coef_scale,t_scale,p_scale,share_scale,n_tasks,n_folds,mean_shortfall,mean_abs_b_over_sy,mean_miss_asymmetry,mean_w_star_over_w_hat,superseded_label_set
resnet50,CCRCC,shipped,donor,C_block,INT17,INT17,50.0,3585.0,0.9147298930729894,1.7965018162581323,10.195258019525802,2.595258019525802,0.35079973549044413,0.037017958291652026,-0.09997700302640958,0.9311037373677494,0.8982509081290662,block,0.5941902560300082,-0.01472989307298933,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT18,INT18,50.0,4915.0,0.781029501525941,1.690405329614095,23.94791454730417,8.89766022380468,0.5474430220782731,0.09662466087678895,0.2118398250610272,1.2950906822830883,0.8452026648070475,block,0.45821254243167564,0.11897049847405905,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT19,INT19,50.0,4948.0,0.9480638641875506,1.787343797405141,5.1788601455133385,2.6115602263540825,0.29805556606588873,-0.07790722351852881,-0.20052988689766113,0.8322522226420125,0.8936718987025705,block,0.32954574934495545,-0.0480638641875506,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT2,INT2,50.0,2580.0,0.8717855297157623,1.7076586019591529,11.13139534883721,8.10077519379845,0.48416915792886217,-0.07491436971282583,0.01652172731704827,1.0509772065287724,0.8538293009795764,block,0.1575807654325964,0.028214470284237736,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT20,INT20,50.0,4860.0,0.9357379972565157,1.7872354553905567,5.07119341563786,4.568106995884774,0.39594595783639125,-0.1115964919325049,-0.20182494327129438,0.8396688596609032,0.8936177276952784,block,0.052191175528849214,-0.03573799725651572,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT21,INT21,50.0,4975.0,0.8422204355108878,1.6951908828497948,17.36241206030151,6.304522613065327,0.35868212165026103,0.03156400367605756,0.09051128165132617,1.1312543397225479,0.8475954414248974,block,0.46722947436365647,0.057779564489112256,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT22,INT22,50.0,3829.0,0.845642900670323,1.8213489601963515,16.79289631757639,6.360668581875164,0.5470987220509407,0.07548739920525152,0.0510905249630425,1.094812099235054,0.9106744800981758,block,0.4505668039027691,0.05435709932967703,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT23,INT23,50.0,4755.0,0.7479018576936558,1.6519961365809162,33.43133543638275,4.383385909568875,0.6977421178394215,0.25585223405057134,0.24952419136770743,1.348769896788146,0.8259980682904581,block,0.7681651085318311,0.15209814230634422,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT24,INT24,50.0,4510.0,0.8715417590539541,1.716971307726205,14.464966740576497,4.803769401330377,0.2950020531634131,-0.002097188822784948,0.06023810677834482,1.1219597113320459,0.8584856538631027,block,0.5013923730178822,0.028458240946045876,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT3,INT3,50.0,2007.0,0.8637734595582128,1.6260860797923977,12.402590931738914,8.031390134529149,0.4522891615014644,-0.05877512535508038,0.03418699108019362,1.073130096684438,0.8130430398961989,block,0.21391821706371458,0.03622654044178719,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT4,INT4,50.0,1349.0,0.8371929824561404,1.722443579820178,3.480355819125278,20.94069681245367,1.0317990138265611,-0.3789804025875686,0.059712274921594984,1.1105788884805046,0.861221789910089,block,-0.7149708596406021,0.06280701754385964,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT5,INT5,50.0,1186.0,0.2128611579539067,1.64372378264402,116.80016863406408,1.2706576728499157,2.0232675358149637,1.545661902968327,1.034385689923092,2.889764258254804,0.82186189132201,block,0.978476348263254,0.6871388420460933,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT6,INT6,50.0,1678.0,0.7773619388160509,1.6993562594969753,13.175208581644815,20.220500595947556,0.558099657938642,-0.14829756795682955,0.23346544250113907,1.2955129975728064,0.8496781297484877,block,-0.21096398872193864,0.12263806118394915,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT7,INT7,50.0,2374.0,0.78510249929795,1.7247739408957405,26.49620893007582,5.738416175231676,0.6343100551058202,0.18671634117544744,0.18256740466955543,1.2677484294819548,0.8623869704478703,block,0.6439594903626266,0.11489750070205007,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT8,INT8,50.0,1949.0,0.6429724645117154,1.708579630648398,51.328373524884555,2.2257567983581326,0.8039706172968327,0.5375898500209098,0.4440757005495265,1.6230788023188394,0.854289815324199,block,0.9168782394588846,0.2570275354882846,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,CCRCC,shipped,donor,C_block,INT9,INT9,50.0,1696.0,0.743368710691824,1.6725779710626176,7.300117924528302,31.194575471698112,0.7197177058473659,-0.330090574829069,0.29806845247916025,1.396439190893995,0.8362889855313088,block,-0.6207208173143198,0.15663128930817605,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,COAD,shipped,donor,C_block,COAD_Oliveira_P1,TENX149,50.0,3620.0,0.7164548802946593,2.4332024525837177,10.589779005524862,31.941988950276244,0.4916167166495353,-0.3639859007382192,0.3782141163564742,1.5170253829702847,1.2166012262918589,block,-0.5020296820706004,0.1835451197053407,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,COAD,shipped,donor,C_block,COAD_Oliveira_P2,TENX148,50.0,3535.0,0.6713248467703914,2.327076632244594,35.12616690240453,14.175106082036775,0.503661524181663,0.3979602686664425,0.5204381824591053,1.8265142467327569,1.163538316122297,block,0.42495983474868027,0.22867515322960863,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,COAD,shipped,donor,C_block,COAD_Oliveira_P5,TENX147,50.0,3417.0,0.7408272363671836,2.241327617144708,27.12876792508048,11.747146619841967,0.23310997111279838,0.23422791300713608,0.4562056755098328,1.6145522610859906,1.120663808572354,block,0.3956594072523882,0.1591727636328164,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,COAD,shipped,donor,C_block,COAD_donor_TENX111,TENX111,50.0,5079.0,0.7312633720548665,2.693107771016166,17.78401260090569,22.526481590864343,1.1878451999286792,-0.20301662988483893,0.2596655021449913,1.4471527096231558,1.346553885508083,block,-0.11764849538676446,0.16873662794513355,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,IDC,audited,donor,C_block,IDC_JanesickSample1,TENX95,50.0,7760.0,0.5555592783505154,2.6361073915365516,15.413659793814434,6.808376288659794,0.9520789416866325,0.6110669512658796,0.6466991131526142,2.052639450918274,1.3180536957682758,block,0.38724100137436723,0.3444407216494846,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,True
resnet50,IDC,audited,donor,C_block,IDC_JanesickSample1,TENX99,50.0,20761.0,0.602349597803574,2.6361073915365814,7.768749096864313,12.113771012956986,1.2340323532463393,-0.2719763632298383,0.6120686870860659,1.9704026259389973,1.3180536957682907,block,-0.21853476783088369,0.297650402196426,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,True
resnet50,IDC,audited,donor,C_block,NCBI783,NCBI783,50.0,3005.0,0.45522795341098166,2.65577091452425,2.5916805324459236,24.646921797004993,1.1886794145366633,-1.3445567208740632,0.7873255147888542,2.290901942731493,1.3278854572621248,block,-0.8097053218003225,0.44477204658901837,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,True
resnet50,IDC,audited,donor,C_block,NCBI785,NCBI785,50.0,4010.0,0.5322842892768079,2.4818103932554787,17.53516209476309,5.850623441396508,1.0877835894027315,0.4916049979349794,0.7248345754146832,2.1350642031914324,1.2409051966277393,block,0.4996427695490366,0.3677157107231921,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,True
resnet50,IDC,shipped,donor,C_block,IDC_shipped_patient_1,TENX99,50.0,20761.0,0.6772457974086027,2.7254475734088772,12.354077356582053,36.05905303212755,1.1987652373475206,-0.5610117792482977,0.40548742741640287,1.632637393648876,1.3627237867044386,block,-0.4896393909094075,0.22275420259139733,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,IDC,shipped,donor,C_block,IDC_shipped_patient_2,TENX95,50.0,7760.0,0.6407242268041237,2.298022524372672,44.64600515463918,9.245360824742269,0.6405326606884628,0.6506019227321823,0.5179212454846287,1.813242889191245,1.149011262186336,block,0.6568889781610102,0.25927577319587636,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,IDC,shipped,donor,C_block,NCBI783,NCBI783,50.0,3005.0,0.6311968940654464,2.39703298468131,29.26522462562396,26.05524126455907,0.5436326886078043,0.01736442076394412,0.6151979761686681,1.8953484233412823,1.198516492340655,block,0.058025240919645345,0.2688031059345536,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,IDC,shipped,donor,C_block,NCBI785,NCBI785,50.0,4010.0,0.5222427265170407,2.5517899933865347,60.499501246882794,11.164089775561097,1.087916996417033,0.805436655198933,0.6983736933115924,2.073579574415706,1.2758949966932673,block,0.688430634963166,0.3777572734829593,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,LYMPH_IDC,shipped,donor,C_block,Patient_3,NCBI684,50.0,4992.0,0.8171180555555555,1.5953040542465797,16.490785256410255,10.94150641025641,0.5853537991581979,-0.044180402269503656,0.23099380722133256,1.3114371083870018,0.7976520271232899,block,0.20229002059265963,0.08288194444444452,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,LYMPH_IDC,shipped,donor,C_block,Patient_6,NCBI683,50.0,4992.0,0.7627096688034188,1.468360755825762,18.705528846153847,16.888020833333332,0.9780042938913979,-0.12110177761944566,0.20707804016466771,1.3494183277165952,0.734180377912881,block,0.05106284788077648,0.13729033119658118,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,LYMPH_IDC,shipped,donor,C_block,Patient_7,NCBI682,50.0,4988.0,0.5672560812616948,1.367603531243871,58.56154771451484,6.350040096230955,0.9199656581631788,0.45383602548353563,0.7353957749972216,2.2171470232663157,0.6838017656219355,block,0.8043480275125935,0.3327439187383052,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,LYMPH_IDC,shipped,donor,C_block,Patient_8,NCBI681,50.0,4992.0,0.7452176816239316,1.5131220624903687,20.25440705128205,17.962940705128204,0.7797059074121074,-0.11736181231105529,0.315653952706156,1.4513126747885716,0.7565610312451844,block,0.05995880092881368,0.15478231837606837,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PAAD,shipped,donor,C_block,TENX116,TENX116,50.0,2010.0,0.6317611940298508,2.271646030240614,16.89452736318408,1.517412935323383,0.7431732047018584,0.6935605542943971,0.4535713137623075,1.6231746406538972,1.135823015120307,block,0.8351707738867272,0.26823880597014926,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PAAD,shipped,donor,C_block,TENX126,TENX126,50.0,1951.0,0.7470732957457714,2.367781753667135,8.312660174269606,4.333675038441824,0.5203196531869977,0.10816423127769464,0.30564732666469235,1.4625715695456303,1.1838908768335674,block,0.31463543144327816,0.1529267042542286,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PAAD,shipped,donor,C_block,TENX140,TENX140,50.0,3610.0,0.7497562326869806,2.3459314729361402,5.67590027700831,6.836288088642659,0.46467235471069523,-0.12618089255414325,0.32630368913757984,1.4099573183517584,1.1729657364680701,block,-0.09274059642675288,0.15024376731301947,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient1,MEND154,50.0,2736.0,0.7217714424951267,1.582451654016587,28.267178362573098,13.467105263157894,0.29702615678965094,0.11998479526961305,0.43628957670658886,1.575118180454839,0.7912258270082935,block,0.3546262643954985,0.17822855750487332,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient1,MEND156,50.0,3554.0,0.6195460513974864,1.5824516540165856,41.72931907709623,15.33877321328081,0.3172540348309643,0.2963648368627894,0.8509802477879815,2.480141731680894,0.7912258270082928,block,0.4624396016171975,0.2804539486025136,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient1,MEND157,50.0,3190.0,0.722675026123302,1.5824516540165863,27.8858934169279,13.712852664576802,0.2884483412902533,0.08984674704194597,0.4423370747372664,1.6078544760470324,0.7912258270082931,block,0.3407083647324793,0.177324973876698,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient1,MEND158,50.0,3092.0,0.7215006468305304,1.5824516540165865,14.561125485122897,27.21377749029754,0.4531459765168178,-0.21226625848272684,0.3650082336194243,1.547328414933078,0.7912258270082932,block,-0.30287687352904746,0.17849935316946963,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient1,MEND159,50.0,3856.0,0.6783212309820194,1.5824516540165847,13.40119294605809,34.850622406639005,0.8664298885672306,-0.30397627053965753,0.283402658075411,1.4777941322396388,0.7912258270082924,block,-0.4445310358542184,0.22167876901798067,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient1,MEND160,50.0,4079.0,0.7514080248426902,1.582451654016585,7.740132385388576,29.548663888207894,0.6687340611547188,-0.33103108819960647,0.2572077241475622,1.3774563186758526,0.7912258270082925,block,-0.5848548004286626,0.14859197515730982,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient1,MEND161,50.0,2775.0,0.6111615615615615,1.582451654016587,37.48036036036036,20.845405405405405,0.31091570610953395,0.13859124168797113,0.6026974292198785,1.8878147553079145,0.7912258270082935,block,0.28520765628282274,0.2888384384384385,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient1,MEND162,50.0,2609.0,0.9008585665005749,1.582451654016587,6.288233039478728,8.582981985435032,0.4008238475537543,-0.1549178069075995,-0.08604284870844611,0.9801720267883475,0.7912258270082935,block,-0.1543081007242454,-0.0008585665005749199,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND139,50.0,3749.0,0.8256921845825553,2.2799364413738323,24.011202987463324,2.1349693251533743,0.6999554544466704,0.37516757531135647,0.1302406860231238,1.14989478754879,1.1399682206869162,block,0.8366897227153088,0.07430781541744469,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND140,50.0,1935.0,0.815238587424634,2.2799364413738252,27.37984496124031,0.3343669250645995,0.7482474989448551,0.48488706036652074,0.19353945082328586,1.2221946572726148,1.1399682206869126,block,0.9758703638092752,0.08476141257536607,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND141,50.0,1794.0,0.8821813452248235,2.2799364413738252,16.711259754738016,0.9615384615384616,0.5242378622631498,0.28569113933980056,0.034247495688483925,1.0354011612266558,1.1399682206869124,block,0.8911843557798456,0.017818654775176523,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND142,50.0,2997.0,0.874870425981537,2.279936441373827,18.023023023023022,0.7464130797464131,0.6778406772822704,0.3118670411976837,0.03177739805573573,1.036297943264601,1.1399682206869135,block,0.9204650501315508,0.025129574018463052,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND143,50.0,3816.0,0.948153389238295,2.279936441373832,7.47353249475891,0.30345911949685533,0.46648731774603286,0.09838990856949163,-0.24530591155129447,0.7826309779957074,1.139968220686916,block,0.9219597668227921,-0.04815338923829493,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND144,50.0,4074.0,0.968543609883816,2.279936441373833,4.2378497790868925,0.48060873834069706,0.4142410237075378,-0.047669354706861206,-0.35319742799463294,0.7118903706183235,1.1399682206869164,block,0.7962856994225667,-0.06854360988381603,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND145,50.0,1418.0,0.9047625763986836,2.2799364413738283,13.414668547249647,0.8709449929478138,0.3549176517327458,0.11690357215888168,-0.032287908791550086,0.9736641108006922,1.1399682206869142,block,0.8780668410919681,-0.0047625763986836045,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND146,50.0,1964.0,0.9271656483367277,2.2799364413738252,9.587067209775967,1.3380855397148677,0.42958352627014507,0.047057528607697165,-0.15498970854761795,0.8725107052046822,1.1399682206869126,block,0.7550449736682667,-0.027165648336727632,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND147,50.0,2335.0,0.8776416845110634,2.279936441373826,15.807708779443255,2.5460385438972164,0.49745426668435544,0.12807129134545867,0.054702396526631177,1.0681504756218843,1.139968220686913,block,0.7225592682471532,0.02235831548893663,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND148,50.0,1633.0,0.9464747907736273,2.279936441373826,5.900796080832823,2.1279853031230864,0.5254335022754134,-0.07720822153439663,-0.31106142028243106,0.7666084307412253,1.139968220686913,block,0.46991076195560977,-0.04647479077362726,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND149,50.0,1851.0,0.9068611561318206,2.279936441373825,11.8860075634792,2.084819016747704,0.5590593977826428,0.1875287692501751,-0.057259510325771416,0.9487246705012012,1.1399682206869124,block,0.7015467904098993,-0.006861156131820589,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND150,50.0,1751.0,0.8419303255282695,2.2799364413738252,20.7401484865791,2.970302684180468,0.4815983770766658,0.29689838944285846,0.11088107785642118,1.130775541530274,1.1399682206869126,block,0.7494520316978588,0.058069674471730504,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND151,50.0,2600.0,0.8963589743589743,2.279936441373827,7.118076923076923,8.428076923076922,0.4289162723042055,-0.0662895603212382,-0.008766595741142252,0.9916858094976976,1.1399682206869135,block,-0.08426521523998018,0.0036410256410257524,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND152,50.0,3082.0,0.8450529958901146,2.2799364413738274,22.1635301752109,1.0785204412719014,0.5934465956342215,0.33478742684295315,0.0819190538237408,1.11551251736116,1.1399682206869137,block,0.9071923162832254,0.0549470041098854,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,PRAD,shipped,donor,C_block,PRAD_patient2,MEND153,50.0,1820.0,0.8331355311355312,2.279936441373825,23.77032967032967,1.2593406593406593,0.5794922740570267,0.35750351731254143,0.1094099032213893,1.1261024770417205,1.1399682206869124,block,0.8993721736839795,0.06686446886446884,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,READ,shipped,donor,C_block,READ_specimen1,ZEN48,50.0,2385.0,0.8438909853249476,1.5364467550756111,3.8037735849056604,4.0016771488469605,0.49972415301666406,-0.09858079030506182,0.0913961236507904,1.100610282535456,0.7682233775378056,block,-0.025354533734422032,0.05610901467505247,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,READ,shipped,donor,C_block,READ_specimen1,ZEN49,50.0,2203.0,0.8336177939173853,1.5364467550756091,4.47526100771675,3.843849296413981,0.5201313413142614,-0.05762056732521514,0.14536725288474803,1.1607620279869786,0.7682233775378046,block,0.07589894690893213,0.06638220608261469,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,READ,shipped,donor,C_block,READ_specimen7,ZEN36,50.0,1691.0,0.6816203429923122,1.376979456993989,12.723240685984624,3.1957421643997637,0.6121683158456267,0.19615792071925595,0.5705301002445387,1.8003909783409007,0.6884897284969945,block,0.5984992013076265,0.2183796570076878,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
resnet50,READ,shipped,donor,C_block,READ_specimen7,ZEN40,50.0,2128.0,0.5988909774436091,1.3769794569939864,5.820018796992481,14.235432330827068,1.2246829978491887,-0.37170170681091674,0.5945844864580088,2.0110217776276613,0.6884897284969932,block,-0.41960729181311224,0.30110902255639094,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT1,INT1,50.0,1084.0,0.8316666666666667,1.6051766860015115,9.560885608856088,15.689114391143912,0.7765299756573498,-0.18197089295421273,0.050800233630262745,1.1091391132118469,0.8025883430007558,block,-0.242702129991597,0.06833333333333336,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT10,INT10,50.0,1983.0,0.7098369473861152,1.5825680529707324,41.06404437720625,2.46041351487645,0.4848329511680371,0.3866584079866269,0.4244113215704662,1.595936546215698,0.7912840264853662,block,0.8869411069529249,0.19016305261388478,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT11,INT11,50.0,1439.0,0.7086541579800788,1.6240011745320164,14.822098679638637,28.879777623349547,0.5439605537803835,-0.16336861495522906,0.32956875873962577,1.4251153175135152,0.8120005872660082,block,-0.32167220570229144,0.19134584201992122,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT12,INT12,50.0,1451.0,0.7443510222834827,1.6169377481969416,7.04066161268091,31.30668504479669,0.6376296921575593,-0.2689651938697074,0.25492475952169724,1.3196184571067429,0.8084688740984708,block,-0.6327953704036519,0.1556489777165173,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT13,INT13,50.0,4359.0,0.8309107593484745,1.6228871353329106,21.277357192016517,4.086028905712319,0.37693386427409264,0.11835049361397322,0.11940271248165499,1.1717498592397722,0.8114435676664553,block,0.6778009931348873,0.06908924065152555,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT14,INT14,50.0,4562.0,0.9094826830337571,1.617978885456712,9.617053923717668,3.9605436212187635,0.24426499679842545,-0.012819335394395144,-0.08812213789375548,0.9361103740574614,0.808989442728356,block,0.4166061251836426,-0.0094826830337571,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT15,INT15,50.0,4940.0,0.8668029689608636,1.6459482890285508,11.787854251012146,8.191700404858299,0.41557502179365385,-0.04117078768498047,0.006792457268392953,1.0432746084509223,0.8229741445142758,block,0.1799916919117722,0.033197031039136404,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT16,INT16,50.0,3206.0,0.8810480349344978,1.6446343083063297,13.294135995009357,4.54865876481597,0.3553547748662372,0.03598680854415566,-0.008438687319374683,1.0451121379099684,0.8223171541531649,block,0.4901405496119152,0.01895196506550223,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT17,INT17,50.0,3585.0,0.9223598326359833,1.6776380724154458,8.43068340306834,3.2153417015341703,0.398172568870688,-0.03758904488417726,-0.13104957499444708,0.9034698836002047,0.8388190362077229,block,0.44782160906325597,-0.02235983263598329,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT18,INT18,50.0,4915.0,0.765586978636826,1.6008180873772442,27.81261444557477,7.349338758901323,0.5210069030870457,0.17193938343171214,0.23520673667303882,1.3298939359075876,0.8004090436886221,block,0.5819720982982393,0.134413021363174,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT19,INT19,50.0,4948.0,0.9519051468606845,1.6461975687867503,3.96160064672595,3.2526273241713826,0.43230059883913363,-0.15352333191546214,-0.2067685316089029,0.8327865883612228,0.8230987843933751,block,0.0982743164500224,-0.05190514686068448,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT2,INT2,50.0,2580.0,0.8049638242894057,1.5885218953574922,10.066279069767441,19.189147286821704,0.5813848752525513,-0.1698455479446818,0.1639578516557536,1.2172956143300084,0.7942609476787461,block,-0.3118350799560142,0.0950361757105943,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT20,INT20,50.0,4860.0,0.911400548696845,1.6594400899412973,2.719753086419753,10.570164609053498,0.7818543537551587,-0.2872750264868895,-0.13623459262186335,0.9042463819633056,0.8297200449706487,block,-0.5907042994937218,-0.011400548696844925,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT21,INT21,50.0,4975.0,0.8235202680067002,1.5848104772569918,22.96723618090452,3.5047236180904524,0.34053666960243706,0.13950656943907,0.12794679065214282,1.179113494810067,0.7924052386284959,block,0.7352123798387219,0.07647973199329983,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT22,INT22,50.0,3829.0,0.8074989118133542,1.6842099553976502,17.20997649516845,11.665186732828415,0.585587138418887,0.032605461672498046,0.11846284559491613,1.1650349996458815,0.8421049776988251,block,0.19202626556804717,0.09250108818664582,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT23,INT23,50.0,4755.0,0.7414342797055731,1.5627332180905162,34.638485804416405,4.146372239747635,0.6630543388245608,0.2708514686922027,0.27037514685862535,1.3706341465909693,0.7813666090452581,block,0.7861860298662849,0.15856572029442695,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
uni_v2,CCRCC,shipped,donor,C_block,INT24,INT24,50.0,4510.0,0.8730909090909091,1.6044712248227737,14.268292682926829,4.768070953436807,0.28253308752868306,0.0008379472317234495,0.052182694551604354,1.1186475396567201,0.8022356124113869,block,0.49905653784331544,0.026909090909090883,A2b_C_block,True,slide,,,,,,,,,,,,,,,,,,False
