task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,superseded_label_set
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,8,36485,32874,0.9010278196519117,2.1665358543395996,0.7628526091575623,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,predicted_value_decile,9,41556,28511,0.6860862450668976,2.2061424255371094,1.1140812635421753,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,0,36579,34407,0.9406216681702616,2.71394419670105,-0.1041753813624382,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,1,39606,34650,0.8748674443266172,2.5956923961639404,0.0811818465590477,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,2,41730,34464,0.8258806613946801,2.4892990589141846,0.16570967435836792,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,3,50967,42246,0.8288892812996644,2.448730230331421,0.24187509715557098,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,4,67839,58161,0.8573386989784637,2.5332682132720947,0.34124693274497986,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,5,105051,95220,0.9064168832281463,2.737130880355835,0.5151439309120178,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,6,125529,116124,0.9250770738235786,2.7060208320617676,0.6856514811515808,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,7,117816,110955,0.9417651252800978,2.700735330581665,0.8592670559883118,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,8,95922,92247,0.9616876211922186,2.7776236534118652,1.076955795288086,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,predicted_value_decile,9,67761,54213,0.8000619825563378,2.7914841175079346,1.357521653175354,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,0,333000,291555,0.8755405405405405,2.278714656829834,0.3705829977989197,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,241800,192361,0.7955376344086021,2.278714895248413,0.7121745944023132,False
LYMPH_IDC,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,17100,13378,0.7823391812865497,2.278714895248413,0.726669430732727,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,0,96600,90827,0.9402380952380952,2.5072906017303467,0.34858691692352295,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,132150,109718,0.8302534998108211,2.5072906017303467,0.6461775898933411,False
LYMPH_IDC,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,484500,370375,0.7644478844169247,2.507290840148926,0.7558661103248596,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,neoplastic_fraction_tertile,0,295950,205304,0.6937117756377766,1.9079546928405762,0.2690483033657074,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,neoplastic_fraction_tertile,1,313800,192709,0.6141140854047163,1.907954454421997,0.33726200461387634,False
LYMPH_IDC,shipped,resnet50,patient,abs,2,neoplastic_fraction_tertile,2,124800,62872,0.5037820512820513,1.9079545736312866,0.4057711958885193,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,neoplastic_fraction_tertile,0,198150,185262,0.9349583648750946,2.6757705211639404,0.4182741940021515,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,neoplastic_fraction_tertile,1,235800,209901,0.8901653944020356,2.6757702827453613,0.7097229957580566,False
LYMPH_IDC,shipped,resnet50,patient,abs,3,neoplastic_fraction_tertile,2,297300,260061,0.8747426841574167,2.6757702827453613,0.766720175743103,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,0,185421,175846,0.9483607574115122,2.5472590923309326,-0.11557944118976593,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,1,105166,97767,0.929644561930662,2.649354934692383,0.07263896614313126,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,2,67161,59395,0.884367415613228,2.6504158973693848,0.16220049560070038,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,3,55682,48030,0.8625767752595094,2.6793198585510254,0.23744164407253265,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,4,49609,43323,0.8732891209256385,2.659695625305176,0.30765315890312195,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,5,42914,39281,0.9153423125320408,2.5982956886291504,0.38052842020988464,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,6,43427,41400,0.9533239689594032,2.5099172592163086,0.4741659164428711,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,7,62007,60379,0.9737448997693808,2.331803560256958,0.6681708097457886,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,8,64336,59288,0.9215369311116638,2.231013774871826,0.9150575399398804,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,predicted_value_decile,9,73077,41805,0.5720678188759801,2.1838231086730957,1.2808386087417603,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,0,34069,32470,0.9530658369778978,2.9225914478302,-0.07591812312602997,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,1,39283,35652,0.9075681592546394,2.989074468612671,0.08605513721704483,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,2,43993,36920,0.8392244220671471,2.9132068157196045,0.18047820031642914,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,3,57345,48959,0.8537623158078298,3.025888204574585,0.2522245943546295,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,4,76894,67785,0.8815382214477072,3.1133720874786377,0.31944188475608826,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,5,102522,93101,0.9081075281403016,3.1042232513427734,0.3880072832107544,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,6,116078,107170,0.9232584985957718,2.946779251098633,0.4630632996559143,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,7,93902,88482,0.9422802496219462,2.396785259246826,0.6095343232154846,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,8,91579,86350,0.9429017569530133,2.1775636672973633,0.860494077205658,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,predicted_value_decile,9,93135,54627,0.5865356740215816,2.1757657527923584,1.1532881259918213,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,0,42123,30193,0.7167818056643639,1.9078023433685303,-0.04515470564365387,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,1,95165,60457,0.6352860820679872,1.9408084154129028,0.08323535323143005,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,2,117727,70975,0.6028778445046591,1.9097528457641602,0.1668141931295395,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,3,113608,66595,0.5861823111048517,1.8337376117706299,0.23404863476753235,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,4,101776,58343,0.5732490960540796,1.7393118143081665,0.30231496691703796,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,5,85421,48642,0.5694384284894816,1.696571946144104,0.3839799761772156,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,6,71106,42676,0.600174387534104,1.6963696479797363,0.4914732277393341,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,7,50472,38902,0.7707639879537169,1.897287130355835,0.6414268612861633,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,8,38165,32773,0.8587187213415433,2.11259126663208,0.8567823171615601,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,predicted_value_decile,9,32637,19825,0.6074394092594295,2.1942811012268066,1.2003815174102783,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,0,37885,35257,0.930632176323083,2.870823383331299,-0.08101361244916916,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,1,59836,53003,0.8858045323885286,3.041250705718994,0.07726845890283585,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,2,70568,61073,0.8654489286928919,3.0153298377990723,0.15842494368553162,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,3,72815,62182,0.8539723957975692,2.888960361480713,0.22544406354427338,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,4,71168,60572,0.8511128597122302,2.6787338256835938,0.2973012924194336,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,5,68595,58623,0.8546249726656462,2.500102996826172,0.3845354914665222,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,6,68841,62623,0.9096759198733313,2.5817623138427734,0.49868151545524597,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,7,93061,90979,0.9776275776103845,2.851806163787842,0.6914330124855042,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,8,105373,102768,0.9752782970969793,2.8179893493652344,0.9282088279724121,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,predicted_value_decile,9,100658,86569,0.8600309960460172,2.8721978664398193,1.279083490371704,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,neoplastic_fraction_tertile,0,333000,297115,0.8922372372372372,2.5083975791931152,0.30578190088272095,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,neoplastic_fraction_tertile,1,241800,199736,0.8260380479735319,2.508397340774536,0.5844941735267639,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_3,neoplastic_fraction_tertile,2,17100,13929,0.8145614035087719,2.5083975791931152,0.597690999507904,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,neoplastic_fraction_tertile,0,96600,92310,0.9555900621118012,2.7317025661468506,0.2894822359085083,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,neoplastic_fraction_tertile,1,132150,117287,0.8875293227393114,2.7317025661468506,0.5056234002113342,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_6,neoplastic_fraction_tertile,2,484500,407199,0.8404520123839009,2.7317028045654297,0.5934134125709534,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,neoplastic_fraction_tertile,0,295950,203356,0.6871295826997804,1.8561652898788452,0.2880036234855652,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,neoplastic_fraction_tertile,1,313800,190263,0.60631931166348,1.8561655282974243,0.36293527483940125,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_7,neoplastic_fraction_tertile,2,124800,62115,0.49771634615384613,1.8561654090881348,0.44604724645614624,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,neoplastic_fraction_tertile,0,198150,186495,0.9411809235427706,2.8114187717437744,0.380120187997818,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,neoplastic_fraction_tertile,1,235800,210304,0.8918744698897371,2.8114185333251953,0.5821760296821594,False
LYMPH_IDC,shipped,resnet50,donor,abs,Patient_8,neoplastic_fraction_tertile,2,297300,259380,0.872452068617558,2.8114185333251953,0.6343606114387512,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,0,13588,9445,0.6950986164262585,2.876237392425537,-0.10208483040332794,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,1,14099,10333,0.7328888573657706,2.962230920791626,0.21928749978542328,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,2,12995,9590,0.7379761446710273,3.0957117080688477,0.4780655801296234,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,3,11555,8736,0.7560363479013414,3.2949047088623047,0.7437922358512878,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,4,10574,8130,0.768867032343484,3.47471022605896,1.00002121925354,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,5,9588,7652,0.7980809345014601,3.6435346603393555,1.2660225629806519,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,6,8662,7181,0.8290233202493651,3.845137596130371,1.5825248956680298,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,7,8018,6899,0.8604390122224994,4.150857925415039,1.975962519645691,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,8,7330,6298,0.8592087312414733,4.4192633628845215,2.5077879428863525,False
PAAD,shipped,resnet50,patient,abs,0,predicted_value_decile,9,4091,3052,0.7460278660474212,4.528870582580566,3.272698402404785,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,0,18463,17220,0.932676163137085,3.7299115657806396,-0.005765413865447044,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,1,15898,14594,0.9179771040382438,3.557739734649658,0.4875304698944092,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,2,16117,14787,0.9174784389154309,3.4715232849121094,0.677431583404541,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,3,16457,15067,0.9155374612626845,3.4198591709136963,0.8277627825737,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,4,16739,15557,0.9293864627516578,3.4253721237182617,0.9862170219421387,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,5,16953,15879,0.9366483808175544,3.475006341934204,1.1153554916381836,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,6,18132,17009,0.9380652989190381,3.596924066543579,1.279062271118164,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,7,19473,18242,0.9367842653931084,3.707857608795166,1.5092809200286865,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,8,20058,18430,0.918835377405524,3.782306671142578,1.769373893737793,False
PAAD,shipped,resnet50,patient,abs,1,predicted_value_decile,9,22210,17697,0.7968032417829807,3.8476412296295166,2.428867816925049,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,0,5799,5539,0.955164683566132,4.911421298980713,0.16645625233650208,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,1,7853,7612,0.9693110913026869,4.680655002593994,0.5370718240737915,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,2,8773,8516,0.9707055739199818,4.541498184204102,0.7109672427177429,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,3,9803,9524,0.9715393246965215,4.416830539703369,0.8314836621284485,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,4,10537,10261,0.9738065863148904,4.330899238586426,0.9459139704704285,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,5,11342,11073,0.9762828425321812,4.317803382873535,1.1223419904708862,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,6,11051,10770,0.97457243688354,4.181474685668945,1.2887474298477173,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,7,10331,10049,0.9727035136966412,3.8922863006591797,1.3914005756378174,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,8,10462,9924,0.9485757981265532,3.670452356338501,1.5560258626937866,False
PAAD,shipped,resnet50,patient,abs,2,predicted_value_decile,9,11599,8283,0.7141132856280714,3.5729291439056396,2.338628053665161,False
PAAD,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,0,11900,9162,0.7699159663865546,3.4659998416900635,0.831443727016449,False
PAAD,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,27350,20173,0.7375868372943327,3.4659998416900635,0.990057647228241,False
PAAD,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,60700,47433,0.7814332784184514,3.4659998416900635,1.0464551448822021,False
PAAD,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,0,76050,69610,0.915318869165023,3.615793466567993,0.9576281905174255,False
PAAD,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,71150,64296,0.9036683063949402,3.615793228149414,1.3736144304275513,False
PAAD,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,30750,28075,0.9130081300813008,3.615793228149414,1.2611910104751587,False
PAAD,shipped,resnet50,patient,abs,2,neoplastic_fraction_tertile,0,37050,35707,0.9637516869095817,4.195282936096191,0.8956883549690247,False
PAAD,shipped,resnet50,patient,abs,2,neoplastic_fraction_tertile,1,26500,25349,0.956566037735849,4.195282936096191,1.1161479949951172,False
PAAD,shipped,resnet50,patient,abs,2,neoplastic_fraction_tertile,2,33550,30045,0.8955290611028316,4.195282459259033,1.5308036804199219,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,0,15616,10704,0.6854508196721312,3.144597291946411,-0.22085212171077728,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,1,14749,11040,0.7485253237507627,3.08644700050354,0.2559649348258972,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,2,13171,10594,0.804342874497001,3.099832773208618,0.5040959119796753,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,3,12023,10027,0.833984862347168,3.1570205688476562,0.7166336178779602,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,4,10933,9364,0.8564895271197293,3.216237783432007,0.9283171892166138,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,5,9810,8619,0.8785932721712538,3.264585256576538,1.1310123205184937,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,6,8121,7153,0.8808028567910355,3.3214588165283203,1.3767484426498413,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,7,6799,5883,0.8652743050448596,3.3843753337860107,1.676390290260315,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,8,5558,4870,0.8762144656351205,3.6012444496154785,2.256002426147461,False
PAAD,shipped,resnet50,donor,abs,TENX116,predicted_value_decile,9,3720,3279,0.8814516129032258,3.9109864234924316,3.148289918899536,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,0,5536,5282,0.9541184971098265,4.915782928466797,0.17851196229457855,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,1,7854,7570,0.9638400814871403,4.755763053894043,0.5135437846183777,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,2,9233,8978,0.9723816744286797,4.568138599395752,0.6749594211578369,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,3,9827,9565,0.9733387605576473,4.350295066833496,0.8022527098655701,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,4,10087,9819,0.9734311490036681,4.264853000640869,0.92713463306427,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,5,10052,9799,0.9748308794269797,4.117395877838135,1.0401097536087036,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,6,10131,9923,0.9794689566676538,3.9144043922424316,1.15227472782135,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,7,10282,10031,0.9755884069247228,3.781407356262207,1.337783694267273,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,8,11485,10921,0.9508924684370919,3.6664109230041504,1.6519782543182373,False
PAAD,shipped,resnet50,donor,abs,TENX126,predicted_value_decile,9,13063,9635,0.7375794227972136,3.683337450027466,2.4851527214050293,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,0,16698,15663,0.9380165289256198,3.3157196044921875,-0.06525736302137375,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,1,15247,14246,0.9343477405391224,3.3985886573791504,0.3317166268825531,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,2,15479,14386,0.9293882033723109,3.485969305038452,0.560161292552948,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,3,15967,14700,0.920648838228847,3.5534138679504395,0.7646667957305908,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,4,16830,15672,0.9311942959001782,3.5921497344970703,0.944459080696106,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,5,18020,16864,0.9358490566037736,3.647273063659668,1.1394850015640259,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,6,19599,18129,0.9249961732741466,3.6926109790802,1.34488844871521,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,7,20736,19091,0.9206693672839507,3.736522912979126,1.5692639350891113,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,8,20807,18893,0.9080117268227039,3.7640631198883057,1.8205937147140503,False
PAAD,shipped,resnet50,donor,abs,TENX140,predicted_value_decile,9,21117,16838,0.7973670502438793,3.808269739151001,2.4417552947998047,False
PAAD,shipped,resnet50,donor,abs,TENX116,neoplastic_fraction_tertile,0,11900,9889,0.8310084033613445,3.235323667526245,0.8178220391273499,False
PAAD,shipped,resnet50,donor,abs,TENX116,neoplastic_fraction_tertile,1,27350,21870,0.7996343692870201,3.235323667526245,0.9432568550109863,False
PAAD,shipped,resnet50,donor,abs,TENX116,neoplastic_fraction_tertile,2,60700,49241,0.8112191103789127,3.235323667526245,0.7955850958824158,False
PAAD,shipped,resnet50,donor,abs,TENX126,neoplastic_fraction_tertile,0,37050,35681,0.9630499325236167,4.127755641937256,0.9110714197158813,False
PAAD,shipped,resnet50,donor,abs,TENX126,neoplastic_fraction_tertile,1,26500,25369,0.9573207547169811,4.127756118774414,1.1068066358566284,False
PAAD,shipped,resnet50,donor,abs,TENX126,neoplastic_fraction_tertile,2,33550,30023,0.8948733233979136,4.127756118774414,1.565292239189148,False
PAAD,shipped,resnet50,donor,abs,TENX140,neoplastic_fraction_tertile,0,76050,69610,0.915318869165023,3.615793466567993,0.9576281905174255,False
PAAD,shipped,resnet50,donor,abs,TENX140,neoplastic_fraction_tertile,1,71150,64296,0.9036683063949402,3.615793228149414,1.3736144304275513,False
PAAD,shipped,resnet50,donor,abs,TENX140,neoplastic_fraction_tertile,2,30750,28075,0.9130081300813008,3.615793228149414,1.2611910104751587,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,0,117029,110345,0.942885951345393,1.9935609102249146,0.000724241544958204,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,1,179215,169143,0.9437993471528611,1.9549754858016968,0.1956225484609604,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,2,218207,203097,0.930753825495974,1.945400595664978,0.3277978301048279,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,3,279969,255556,0.9128010601173702,1.9482730627059937,0.4638598561286926,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,4,376424,336980,0.8952139077210804,1.9482946395874023,0.6066353917121887,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,5,480246,422236,0.8792077393669078,1.9415671825408936,0.7348504066467285,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,6,559057,466038,0.8336144614949818,1.9346452951431274,0.8535143136978149,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,7,609743,456453,0.748598999906518,1.929025650024414,0.9839731454849243,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,8,612634,390431,0.6372989419457621,1.9278931617736816,1.1569256782531738,False
PRAD,shipped,resnet50,patient,abs,0,predicted_value_decile,9,451126,260233,0.5768521433036446,1.9425896406173706,1.4809788465499878,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,0,823621,740108,0.8986026339784925,2.5096354484558105,-0.05341070517897606,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,1,761435,721121,0.947055231241012,2.5968780517578125,0.2107299268245697,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,2,722443,691419,0.9570568197075755,2.660578727722168,0.35091492533683777,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,3,660681,634604,0.9605301196795428,2.6943743228912354,0.46942341327667236,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,4,564226,542787,0.9620028144750508,2.706583023071289,0.5779303312301636,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,5,460404,444341,0.9651110763590238,2.7248129844665527,0.6878481507301331,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,6,381593,369232,0.9676068481340067,2.769725799560547,0.8096506595611572,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,7,330907,320821,0.9695201370777893,2.8296945095062256,0.9522114396095276,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,8,328016,315108,0.9606482610604361,2.909788131713867,1.145255446434021,False
PRAD,shipped,resnet50,patient,abs,1,predicted_value_decile,9,489524,397408,0.8118253650484961,3.0367939472198486,1.6797045469284058,False
PRAD,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,1,2621850,2138274,0.815559242519595,1.9400999546051025,0.8168890476226807,False
PRAD,shipped,resnet50,patient,abs,0,neoplastic_fraction_tertile,2,1238550,910472,0.7351112187638771,1.9400999546051025,0.9047297239303589,False
PRAD,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,1,3623850,3478066,0.9597709618223712,2.709205150604248,0.5147781372070312,False
PRAD,shipped,resnet50,patient,abs,1,neoplastic_fraction_tertile,2,1885500,1686325,0.8943648899496155,2.709205150604248,0.6790381669998169,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,0,152090,138672,0.9117759221513577,2.0851712226867676,-0.05007970333099365,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,1,215748,196222,0.9094962641600386,2.0263731479644775,0.17861083149909973,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,2,243877,219573,0.9003432057963645,1.9976118803024292,0.3267667591571808,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,3,280150,249220,0.889594859896484,1.9711766242980957,0.4484921097755432,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,4,325532,285258,0.876282516004571,1.9463239908218384,0.5495628118515015,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,5,390593,339419,0.8689838271551206,1.929751992225647,0.639869749546051,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,6,478835,407718,0.8514791107584032,1.9266207218170166,0.7361183762550354,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,7,569318,456841,0.8024355456879986,1.93912672996521,0.8571027517318726,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,8,624832,470931,0.7536921924613336,1.9666106700897217,1.0129096508026123,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient1,predicted_value_decile,9,602675,380391,0.6311710291616542,2.009068250656128,1.3283865451812744,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,0,788560,683997,0.867400071015522,2.6042490005493164,-0.13418914377689362,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,1,724902,669090,0.9230075237756276,2.573788642883301,0.15552346408367157,False
PRAD,shipped,resnet50,donor,abs,PRAD_patient2,predicted_value_decile,2,696773,651467,0.934977388618675,2.55484676361084,0.2906176745891571,False
