fragment,task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,encoder,fold,n_spot_gene,n_covered,coverage,pred_mean,n_folds
spot,IDC,shipped,patient,abs,predicted_value_decile,0,fold,,,,5.451822280883789,,,resnet50,1,75759,60901,0.8038780870919626,0.3659248054027557,
spot,IDC,shipped,patient,abs,predicted_value_decile,1,fold,,,,5.278176307678223,,,resnet50,1,125218,100532,0.8028558194508777,0.7771379351615906,
spot,IDC,shipped,patient,abs,predicted_value_decile,2,fold,,,,5.0690016746521,,,resnet50,1,144574,116445,0.8054352788191514,1.0885118246078491,
spot,IDC,shipped,patient,abs,predicted_value_decile,3,fold,,,,4.859633445739746,,,resnet50,1,142452,124498,0.873964563502092,1.3746272325515747,
spot,IDC,shipped,patient,abs,predicted_value_decile,4,fold,,,,4.75996208190918,,,resnet50,1,138661,125906,0.9080130678417146,1.6276050806045532,
spot,IDC,shipped,patient,abs,predicted_value_decile,5,fold,,,,4.625103950500488,,,resnet50,1,129519,119847,0.9253236976814212,1.88699471950531,
spot,IDC,shipped,patient,abs,predicted_value_decile,6,fold,,,,4.514557361602783,,,resnet50,1,119570,112598,0.941691059630342,2.143676519393921,
spot,IDC,shipped,patient,abs,predicted_value_decile,7,fold,,,,4.405318737030029,,,resnet50,1,108246,103108,0.9525340428283724,2.379357099533081,
spot,IDC,shipped,patient,abs,predicted_value_decile,8,fold,,,,4.256182670593262,,,resnet50,1,95359,88563,0.9287324741240994,2.668610095977783,
spot,IDC,shipped,patient,abs,predicted_value_decile,9,fold,,,,3.971508026123047,,,resnet50,1,84642,70693,0.835200018903145,3.0684072971343994,
spot,IDC,shipped,patient,abs,predicted_value_decile,0,fold,,,,4.893328666687012,,,resnet50,2,112692,75905,0.6735615660384056,0.2110956311225891,
spot,IDC,shipped,patient,abs,predicted_value_decile,1,fold,,,,4.770461082458496,,,resnet50,2,89676,71542,0.7977831303804809,0.8341661095619202,
spot,IDC,shipped,patient,abs,predicted_value_decile,2,fold,,,,4.766641139984131,,,resnet50,2,72175,58925,0.8164184274333218,1.1627987623214722,
spot,IDC,shipped,patient,abs,predicted_value_decile,3,fold,,,,4.805938243865967,,,resnet50,2,60865,50428,0.828522139160437,1.4130176305770874,
spot,IDC,shipped,patient,abs,predicted_value_decile,4,fold,,,,4.693356513977051,,,resnet50,2,52118,43593,0.8364288729421697,1.6242307424545288,
spot,IDC,shipped,patient,abs,predicted_value_decile,5,fold,,,,4.599919319152832,,,resnet50,2,45272,38296,0.8459091712316664,1.7932147979736328,
spot,IDC,shipped,patient,abs,predicted_value_decile,6,fold,,,,4.505473136901856,,,resnet50,2,41059,34104,0.830609610560413,1.9654381275177,
spot,IDC,shipped,patient,abs,predicted_value_decile,7,fold,,,,4.477441310882568,,,resnet50,2,38645,31516,0.8155259412601888,2.229069948196411,
spot,IDC,shipped,patient,abs,predicted_value_decile,8,fold,,,,4.660982608795166,,,resnet50,2,38112,30819,0.8086429471032746,2.7380402088165283,
spot,IDC,shipped,patient,abs,predicted_value_decile,9,fold,,,,5.086898326873779,,,resnet50,2,50886,34955,0.6869276421805605,4.381567001342773,
spot,IDC,shipped,patient,abs,predicted_value_decile,0,fold,,,,4.482945442199707,,,resnet50,3,51391,43532,0.8470743904574731,0.1598489433526992,
spot,IDC,shipped,patient,abs,predicted_value_decile,1,fold,,,,4.513764381408691,,,resnet50,3,41731,36658,0.8784356952864777,0.8709489703178406,
spot,IDC,shipped,patient,abs,predicted_value_decile,2,fold,,,,4.746097564697266,,,resnet50,3,38888,34341,0.8830744702736063,1.301005244255066,
spot,IDC,shipped,patient,abs,predicted_value_decile,3,fold,,,,4.773611068725586,,,resnet50,3,39498,34722,0.8790824851891235,1.6759711503982544,
spot,IDC,shipped,patient,abs,predicted_value_decile,4,fold,,,,4.712529182434082,,,resnet50,3,39855,34250,0.8593651988458161,1.942515015602112,
spot,IDC,shipped,patient,abs,predicted_value_decile,5,fold,,,,4.747793197631836,,,resnet50,3,40474,34004,0.8401442901615852,2.1796743869781494,
spot,IDC,shipped,patient,abs,predicted_value_decile,6,fold,,,,4.784784317016602,,,resnet50,3,40710,33966,0.834340456890199,2.381697416305542,
spot,IDC,shipped,patient,abs,predicted_value_decile,7,fold,,,,4.623518943786621,,,resnet50,3,40915,33868,0.8277648784064524,2.5492959022521973,
spot,IDC,shipped,patient,abs,predicted_value_decile,8,fold,,,,4.09448766708374,,,resnet50,3,45183,36087,0.7986853462585486,2.5547170639038086,
spot,IDC,shipped,patient,abs,predicted_value_decile,9,fold,,,,3.50780725479126,,,resnet50,3,72105,51606,0.715706261701685,2.8938755989074707,
spot,IDC,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,4.61134147644043,,,resnet50,0,2135550,1870559,0.8759144014422514,1.666927456855774,
spot,IDC,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,4.61134147644043,,,resnet50,0,931200,748635,0.8039465206185566,2.556206703186035,
spot,IDC,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,4.739521503448486,,,resnet50,1,668700,595680,0.8908030506953791,1.5765092372894287,
spot,IDC,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,4.739521503448486,,,resnet50,1,475500,407758,0.8575352260778129,1.9206098318099976,
spot,IDC,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,4.760014533996582,,,resnet50,2,368250,293270,0.7963883231500339,1.269391417503357,
spot,IDC,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,4.760014533996582,,,resnet50,2,222750,169623,0.7614949494949494,2.0551743507385254,
spot,IDC,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,4.423145294189453,,,resnet50,3,320400,268361,0.8375811485642947,1.9075101613998413,
spot,IDC,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,4.423145294189453,,,resnet50,3,117600,92552,0.7870068027210885,1.989652156829834,
spot,IDC,shipped,donor,abs,predicted_value_decile,0,fold,,,,5.0576934814453125,,,resnet50,IDC_shipped_patient_1,295377,272071,0.9210974449601697,-0.0279706828296184,
spot,IDC,shipped,donor,abs,predicted_value_decile,1,fold,,,,4.811868667602539,,,resnet50,IDC_shipped_patient_1,264802,253444,0.957107574716203,0.752120316028595,
spot,IDC,shipped,donor,abs,predicted_value_decile,2,fold,,,,4.68375301361084,,,resnet50,IDC_shipped_patient_1,265925,252034,0.9477634671429914,1.110539197921753,
spot,IDC,shipped,donor,abs,predicted_value_decile,3,fold,,,,4.698265075683594,,,resnet50,IDC_shipped_patient_1,278574,259434,0.9312929419113054,1.379109501838684,
spot,IDC,shipped,donor,abs,predicted_value_decile,4,fold,,,,4.775135040283203,,,resnet50,IDC_shipped_patient_1,294109,269326,0.915735322618485,1.64859139919281,
spot,IDC,shipped,donor,abs,predicted_value_decile,5,fold,,,,4.7847514152526855,,,resnet50,IDC_shipped_patient_1,311466,277829,0.8920042637077562,1.9239351749420168,
spot,IDC,shipped,donor,abs,predicted_value_decile,6,fold,,,,4.774633407592773,,,resnet50,IDC_shipped_patient_1,330360,290569,0.8795526092747306,2.2157657146453857,
spot,IDC,shipped,donor,abs,predicted_value_decile,7,fold,,,,4.78008508682251,,,resnet50,IDC_shipped_patient_1,349185,300587,0.8608244913154918,2.552734851837158,
spot,IDC,shipped,donor,abs,predicted_value_decile,8,fold,,,,4.777428150177002,,,resnet50,IDC_shipped_patient_1,365967,300978,0.8224184147751027,2.964632034301758,
spot,IDC,shipped,donor,abs,predicted_value_decile,9,fold,,,,4.687358856201172,,,resnet50,IDC_shipped_patient_1,358385,223010,0.6222637666196967,3.790846824645996,
spot,IDC,shipped,donor,abs,predicted_value_decile,0,fold,,,,5.837747097015381,,,resnet50,IDC_shipped_patient_2,88408,69424,0.7852683015111754,0.250128835439682,
spot,IDC,shipped,donor,abs,predicted_value_decile,1,fold,,,,5.687489032745361,,,resnet50,IDC_shipped_patient_2,131941,109850,0.8325691028565798,0.7144820094108582,
spot,IDC,shipped,donor,abs,predicted_value_decile,2,fold,,,,5.415013313293457,,,resnet50,IDC_shipped_patient_2,145610,123262,0.8465215301146899,1.046318531036377,
spot,IDC,shipped,donor,abs,predicted_value_decile,3,fold,,,,5.302120208740234,,,resnet50,IDC_shipped_patient_2,145418,129882,0.8931631572432573,1.359771966934204,
spot,IDC,shipped,donor,abs,predicted_value_decile,4,fold,,,,5.231794834136963,,,resnet50,IDC_shipped_patient_2,139891,130285,0.931332251538698,1.641142964363098,
spot,IDC,shipped,donor,abs,predicted_value_decile,5,fold,,,,5.099644184112549,,,resnet50,IDC_shipped_patient_2,130125,123363,0.9480345821325648,1.911279559135437,
spot,IDC,shipped,donor,abs,predicted_value_decile,6,fold,,,,4.974323749542236,,,resnet50,IDC_shipped_patient_2,117925,113177,0.9597371210515158,2.1704351902008057,
spot,IDC,shipped,donor,abs,predicted_value_decile,7,fold,,,,4.852534294128418,,,resnet50,IDC_shipped_patient_2,102622,99187,0.966527645144316,2.41491961479187,
spot,IDC,shipped,donor,abs,predicted_value_decile,8,fold,,,,4.6872968673706055,,,resnet50,IDC_shipped_patient_2,85913,81370,0.9471209246563383,2.664227247238159,
spot,IDC,shipped,donor,abs,predicted_value_decile,9,fold,,,,4.305539608001709,,,resnet50,IDC_shipped_patient_2,76147,66379,0.8717218012528399,2.977004051208496,
spot,IDC,shipped,donor,abs,predicted_value_decile,0,fold,,,,4.45712423324585,,,resnet50,NCBI783,47178,41597,0.8817033363008182,0.2268749773502349,
spot,IDC,shipped,donor,abs,predicted_value_decile,1,fold,,,,4.711219787597656,,,resnet50,NCBI783,46525,41451,0.8909403546480387,0.8150747418403625,
spot,IDC,shipped,donor,abs,predicted_value_decile,2,fold,,,,4.982648849487305,,,resnet50,NCBI783,47506,42556,0.8958026354565739,1.2047642469406128,
spot,IDC,shipped,donor,abs,predicted_value_decile,3,fold,,,,4.748062610626221,,,resnet50,NCBI783,47831,41937,0.8767744768037465,1.5671348571777344,
spot,IDC,shipped,donor,abs,predicted_value_decile,4,fold,,,,4.461339473724365,,,resnet50,NCBI783,46845,39774,0.84905539545309,1.843151330947876,
spot,IDC,shipped,donor,abs,predicted_value_decile,5,fold,,,,4.414362907409668,,,resnet50,NCBI783,45498,37404,0.8221020704206778,2.074363946914673,
spot,IDC,shipped,donor,abs,predicted_value_decile,6,fold,,,,4.435079097747803,,,resnet50,NCBI783,42202,34722,0.8227572152978532,2.2886290550231934,
spot,IDC,shipped,donor,abs,predicted_value_decile,7,fold,,,,4.206892967224121,,,resnet50,NCBI783,38300,31562,0.8240731070496083,2.380845546722412,
spot,IDC,shipped,donor,abs,predicted_value_decile,8,fold,,,,3.728771924972534,,,resnet50,NCBI783,37981,30368,0.799557673573629,2.350708484649658,
spot,IDC,shipped,donor,abs,predicted_value_decile,9,fold,,,,3.309213161468506,,,resnet50,NCBI783,50884,38258,0.7518669915887116,2.673015832901001,
spot,IDC,shipped,donor,abs,predicted_value_decile,0,fold,,,,4.0936784744262695,,,resnet50,NCBI785,102087,64657,0.6333519449097339,0.2254182547330856,
spot,IDC,shipped,donor,abs,predicted_value_decile,1,fold,,,,4.21531343460083,,,resnet50,NCBI785,89782,69346,0.7723819919360229,0.8375198245048523,
spot,IDC,shipped,donor,abs,predicted_value_decile,2,fold,,,,4.431542873382568,,,resnet50,NCBI785,74009,59250,0.8005783080436163,1.160487413406372,
spot,IDC,shipped,donor,abs,predicted_value_decile,3,fold,,,,4.606139183044434,,,resnet50,NCBI785,61177,49618,0.8110564427807836,1.4160592555999756,
spot,IDC,shipped,donor,abs,predicted_value_decile,4,fold,,,,4.687892913818359,,,resnet50,NCBI785,52205,42717,0.8182549564217987,1.6394712924957275,
spot,IDC,shipped,donor,abs,predicted_value_decile,5,fold,,,,4.616339206695557,,,resnet50,NCBI785,45961,37574,0.8175192010617698,1.8692631721496584,
spot,IDC,shipped,donor,abs,predicted_value_decile,6,fold,,,,4.583773136138916,,,resnet50,NCBI785,42513,34613,0.8141744878037306,2.1432595252990723,
spot,IDC,shipped,donor,abs,predicted_value_decile,7,fold,,,,4.6013665199279785,,,resnet50,NCBI785,42943,34073,0.7934471275877326,2.5030386447906494,
spot,IDC,shipped,donor,abs,predicted_value_decile,8,fold,,,,4.545386791229248,,,resnet50,NCBI785,43189,32981,0.7636435203408275,2.951195001602173,
spot,IDC,shipped,donor,abs,predicted_value_decile,9,fold,,,,4.720334529876709,,,resnet50,NCBI785,47634,32218,0.6763656211949448,4.078073978424072,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,4.782011032104492,,,resnet50,IDC_shipped_patient_1,2135550,1896930,0.88826297675072,1.6627353429794312,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,4.78201150894165,,,resnet50,IDC_shipped_patient_1,931200,756846,0.8127641752577319,2.616079330444336,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,5.186100006103516,,,resnet50,IDC_shipped_patient_2,668700,608159,0.9094646328697472,1.5168524980545044,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,5.186100006103516,,,resnet50,IDC_shipped_patient_2,475500,418371,0.8798548895899053,1.8558897972106931,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,4.351449966430664,,,resnet50,NCBI783,320400,273353,0.8531616729088639,1.7440963983535769,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,4.351449489593506,,,resnet50,NCBI783,117600,93954,0.7989285714285714,1.788902759552002,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,4.44998025894165,,,resnet50,NCBI785,368250,284746,0.7732410047522064,1.327223300933838,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,4.44998025894165,,,resnet50,NCBI785,222750,165112,0.74124354657688,2.106284618377685,
spot,IDC,audited,patient,abs,predicted_value_decile,0,fold,,,,5.074496746063232,,,resnet50,0,281862,256109,0.9086325932548552,-0.0479428693652153,
spot,IDC,audited,patient,abs,predicted_value_decile,1,fold,,,,4.898704528808594,,,resnet50,0,265470,253105,0.9534222322672996,0.7562555074691772,
spot,IDC,audited,patient,abs,predicted_value_decile,2,fold,,,,4.691994667053223,,,resnet50,0,269914,255215,0.9455419133501782,1.1341540813446045,
spot,IDC,audited,patient,abs,predicted_value_decile,3,fold,,,,4.701784610748291,,,resnet50,0,286477,265734,0.9275927910443073,1.4214330911636353,
spot,IDC,audited,patient,abs,predicted_value_decile,4,fold,,,,4.753175735473633,,,resnet50,0,303887,275715,0.9072944877536716,1.689720869064331,
spot,IDC,audited,patient,abs,predicted_value_decile,5,fold,,,,4.690588474273682,,,resnet50,0,320926,283956,0.8848021039118052,1.9580744504928589,
spot,IDC,audited,patient,abs,predicted_value_decile,6,fold,,,,4.655676364898682,,,resnet50,0,337322,291125,0.8630477703796373,2.2432937622070312,
spot,IDC,audited,patient,abs,predicted_value_decile,7,fold,,,,4.680830955505371,,,resnet50,0,351636,292150,0.8308307454299332,2.576852560043335,
spot,IDC,audited,patient,abs,predicted_value_decile,8,fold,,,,4.703327655792236,,,resnet50,0,360445,283096,0.7854069275478922,2.980910301208496,
spot,IDC,audited,patient,abs,predicted_value_decile,9,fold,,,,4.693503379821777,,,resnet50,0,336211,204529,0.6083352418570481,3.839972257614136,
spot,IDC,audited,patient,abs,predicted_value_decile,0,fold,,,,5.627449989318848,,,resnet50,1,77632,63214,0.814277617477329,0.3541076481342315,
spot,IDC,audited,patient,abs,predicted_value_decile,1,fold,,,,5.346737384796143,,,resnet50,1,129037,106386,0.8244612010508614,0.7850979566574097,
spot,IDC,audited,patient,abs,predicted_value_decile,2,fold,,,,5.142298221588135,,,resnet50,1,147777,120546,0.815729105341156,1.0817995071411133,
spot,IDC,audited,patient,abs,predicted_value_decile,3,fold,,,,4.952519416809082,,,resnet50,1,145851,125599,0.8611459640317859,1.3605120182037354,
spot,IDC,audited,patient,abs,predicted_value_decile,4,fold,,,,4.820186614990234,,,resnet50,1,137635,124729,0.9062302466669088,1.630971908569336,
spot,IDC,audited,patient,abs,predicted_value_decile,5,fold,,,,4.713509559631348,,,resnet50,1,127887,119168,0.9318226246608334,1.8936080932617188,
spot,IDC,audited,patient,abs,predicted_value_decile,6,fold,,,,4.605695724487305,,,resnet50,1,116342,110381,0.9487631293943718,2.1644601821899414,
spot,IDC,audited,patient,abs,predicted_value_decile,7,fold,,,,4.523354530334473,,,resnet50,1,105473,101095,0.9584917467029476,2.42265248298645,
spot,IDC,audited,patient,abs,predicted_value_decile,8,fold,,,,4.425257205963135,,,resnet50,1,94685,89209,0.9421661297988064,2.71829891204834,
spot,IDC,audited,patient,abs,predicted_value_decile,9,fold,,,,4.211953163146973,,,resnet50,1,81681,70267,0.8602612602686059,3.114906549453736,
spot,IDC,audited,patient,abs,predicted_value_decile,0,fold,,,,4.892923355102539,,,resnet50,2,127585,82129,0.6437198730258259,0.1082038953900337,
spot,IDC,audited,patient,abs,predicted_value_decile,1,fold,,,,4.78136682510376,,,resnet50,2,94590,75285,0.7959086584205518,0.7802306413650513,
spot,IDC,audited,patient,abs,predicted_value_decile,2,fold,,,,4.823906421661377,,,resnet50,2,72337,59518,0.8227877849509933,1.131892442703247,
spot,IDC,audited,patient,abs,predicted_value_decile,3,fold,,,,4.803761959075928,,,resnet50,2,57827,48008,0.8302004254068169,1.3857061862945557,
spot,IDC,audited,patient,abs,predicted_value_decile,4,fold,,,,4.751481533050537,,,resnet50,2,48866,40826,0.8354684238529857,1.6074697971343994,
spot,IDC,audited,patient,abs,predicted_value_decile,5,fold,,,,4.735774517059326,,,resnet50,2,41873,35303,0.8430969837365366,1.8289893865585327,
spot,IDC,audited,patient,abs,predicted_value_decile,6,fold,,,,4.705114841461182,,,resnet50,2,37922,31955,0.8426507040767892,2.081500291824341,
spot,IDC,audited,patient,abs,predicted_value_decile,7,fold,,,,4.699475288391113,,,resnet50,2,35386,29389,0.8305261968009947,2.401085615158081,
spot,IDC,audited,patient,abs,predicted_value_decile,8,fold,,,,4.748860359191895,,,resnet50,2,35627,28980,0.8134280180761781,2.8939099311828613,
spot,IDC,audited,patient,abs,predicted_value_decile,9,fold,,,,5.239264011383057,,,resnet50,2,49487,34265,0.692404065714228,4.580928325653076,
spot,IDC,audited,patient,abs,predicted_value_decile,0,fold,,,,4.514997959136963,,,resnet50,3,45971,39165,0.8519501424811294,0.1241546794772148,
spot,IDC,audited,patient,abs,predicted_value_decile,1,fold,,,,4.699842929840088,,,resnet50,3,43953,38790,0.8825336154528701,0.7882367968559265,
spot,IDC,audited,patient,abs,predicted_value_decile,2,fold,,,,4.780298233032227,,,resnet50,3,43022,38123,0.8861280275208033,1.2277652025222778,
spot,IDC,audited,patient,abs,predicted_value_decile,3,fold,,,,4.718212127685547,,,resnet50,3,42845,37471,0.8745711284864045,1.6104227304458618,
spot,IDC,audited,patient,abs,predicted_value_decile,4,fold,,,,4.6790313720703125,,,resnet50,3,42661,36353,0.8521366118937671,1.897355794906616,
spot,IDC,audited,patient,abs,predicted_value_decile,5,fold,,,,4.79102897644043,,,resnet50,3,42365,35568,0.839560958338251,2.141791343688965,
