task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,scope,n_folds
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,4,25212,18355,0.7280263366650801,2.749795436859131,1.3478899002075195,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,5,29736,17905,0.6021320957761636,2.693240165710449,1.868772268295288,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,6,32066,14742,0.4597392877190794,2.651953220367432,2.460515022277832,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,7,32018,11819,0.3691361109375976,2.617460012435913,3.053896427154541,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,8,31019,10086,0.3251555498243012,2.62332534790039,3.735935926437378,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,predicted_value_decile,9,30141,10799,0.3582827377990113,2.6517834663391118,4.748937606811523,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,neoplastic_fraction_tertile,0,115050,92133,0.8008083441981747,3.154738664627075,0.9451555013656616,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,neoplastic_fraction_tertile,1,51900,38324,0.7384200385356454,3.154738664627075,1.6890170574188232,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_1,neoplastic_fraction_tertile,2,19050,15058,0.7904461942257218,3.154738664627075,1.4822404384613037,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,neoplastic_fraction_tertile,0,28800,18162,0.630625,2.717620372772217,1.472197413444519,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,neoplastic_fraction_tertile,1,91650,52796,0.5760611020185489,2.717620611190796,2.3019604682922363,fold,
SKCM,shipped,resnet50,donor,abs,SKCM_hest_patient_2,neoplastic_fraction_tertile,2,124950,53607,0.4290276110444178,2.717620611190796,2.241785287857056,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,0,3546,3188,0.8990411731528483,2.215992927551269,0.1352469325065612,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,1,5653,4928,0.8717495135326375,2.282997369766236,0.2851203680038452,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,2,9236,8037,0.8701818969250757,2.2717955112457275,0.3798224031925201,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,3,16466,14774,0.8972428033523624,2.221104860305786,0.4397895336151123,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,4,28730,26451,0.9206752523494603,2.177396297454834,0.5113521218299866,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,5,45703,42956,0.9398945364636896,2.145559310913086,0.6102604269981384,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,6,60545,57573,0.9509125443884714,2.135183095932007,0.7342653274536133,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,7,72450,69444,0.9585093167701864,2.1511595249176025,0.8932154178619385,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,8,98641,89289,0.905191553208098,2.1632773876190186,1.098052978515625,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND139,predicted_value_decile,9,221380,153483,0.6933011112114915,2.1764228343963623,1.550437569618225,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,0,26118,22834,0.8742629604104449,1.9917447566986084,0.0907525643706321,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,1,32370,29228,0.9029348161878282,2.003445625305176,0.272639513015747,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,2,35314,32208,0.9120462139661324,1.998347878456116,0.372940719127655,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,3,37317,34220,0.9170083340032692,1.989063501358032,0.4557196795940399,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,4,37472,33915,0.9050757899231426,1.977272152900696,0.5364872217178345,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,5,35524,31558,0.8883571669856998,1.986491084098816,0.6436372399330139,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,6,31456,26874,0.8543362156663276,1.9960720539093015,0.7669671177864075,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,7,25125,21110,0.8401990049751243,2.02226996421814,0.9076759815216064,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,8,19298,15798,0.8186340553425225,2.0331835746765137,1.077217936515808,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND140,predicted_value_decile,9,10256,8186,0.7981669266770671,2.0442445278167725,1.3540414571762085,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,0,23517,22279,0.9473572309393204,2.038904428482056,0.0736937746405601,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,1,46039,44019,0.9561241556072024,2.0009381771087646,0.1996791660785675,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,2,49155,47230,0.9608381649883024,2.031153917312622,0.3150351941585541,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,3,44665,43037,0.963550878764133,2.0768754482269287,0.4367816746234894,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,4,35916,34450,0.9591825370308498,2.1345622539520264,0.5762478113174438,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,5,25970,24459,0.941817481709665,2.1891119480133057,0.7312551140785217,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,6,18251,16474,0.90263547202893,2.198941230773926,0.8865560293197632,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,7,13265,11125,0.8386732001507727,2.1713666915893555,1.0266355276107788,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,8,8516,6594,0.7743071864725223,2.1522834300994877,1.1636964082717896,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND141,predicted_value_decile,9,3806,2883,0.7574881765633211,2.247678518295288,1.4742110967636108,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,0,23829,22077,0.9264761425154224,2.0531132221221924,0.0960395783185958,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,1,38853,37211,0.9577381411988778,2.118335247039795,0.2621225118637085,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,2,49466,47721,0.9647232442485748,2.13721227645874,0.3556661009788513,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,3,60448,58514,0.968005558496559,2.139737844467163,0.4345342814922333,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,4,68997,66872,0.9692015594880936,2.144787073135376,0.5202113389968872,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,5,67270,65058,0.967117585848075,2.166472911834717,0.6383664011955261,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,6,55294,53098,0.9602850218830252,2.189655065536499,0.7825388312339783,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,7,41654,39529,0.9489844912853508,2.229231357574463,0.9553666710853576,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,8,30309,26837,0.8854465670262959,2.224316120147705,1.1112953424453735,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND142,predicted_value_decile,9,13430,10712,0.7976172747580045,2.229637384414673,1.3434181213378906,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,0,108758,103925,0.955561889700068,1.978430151939392,0.0158736705780029,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,1,120265,116286,0.9669147299713132,1.942168116569519,0.2073502987623214,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,2,106688,103329,0.9685156718656268,1.9487124681472776,0.3470357060432434,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,3,88859,86163,0.9696597981071136,1.9559407234191892,0.472243458032608,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,4,66550,64554,0.970007513148009,1.9741181135177608,0.6024536490440369,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,5,42247,40729,0.9640684545648212,2.008121967315674,0.7532529830932617,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,6,22796,21616,0.9482365327250396,2.0679497718811035,0.9268651008605956,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,7,11005,10019,0.9104043616537936,2.157076358795166,1.134179949760437,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,8,4356,3619,0.8308080808080808,2.1771576404571533,1.2545301914215088,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND143,predicted_value_decile,9,876,709,0.8093607305936074,2.2629494667053223,1.4608689546585083,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,0,46462,44673,0.9614954156084542,2.1773853302001958,0.0911965146660804,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,1,91088,89306,0.9804365009660988,2.1706340312957764,0.2472326010465622,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,2,116597,114662,0.9834043757558084,2.14510178565979,0.3490033149719238,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,3,125760,123896,0.985178117048346,2.112462282180786,0.4318073689937591,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,4,111475,109846,0.9853868580399192,2.0864293575286865,0.5226728916168213,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,5,72853,71719,0.9844344090154146,2.080810070037842,0.642002522945404,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,6,32382,31806,0.9822123401889938,2.1279256343841557,0.8067101240158081,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,7,10796,10462,0.9690626157836236,2.1977648735046387,0.998599112033844,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,8,2899,2607,0.8992756122800966,2.2464513778686523,1.1710721254348757,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND144,predicted_value_decile,9,788,557,0.7068527918781726,2.2668964862823486,1.383824348449707,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,0,33055,32112,0.9714717894418392,2.16355037689209,0.0767069607973098,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,1,42877,41273,0.9625906663246028,2.1349036693573,0.2558100819587707,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,2,42991,40930,0.9520597334325788,2.117081880569458,0.3592830002307892,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,3,37043,34803,0.9395297357125504,2.1115975379943848,0.4438425004482269,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,4,27366,25245,0.9224950668713,2.120487928390503,0.5347853302955627,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,5,16520,14774,0.8943099273607749,2.131500720977783,0.6421066522598267,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,6,8438,7186,0.8516236074899265,2.153618574142456,0.7672775387763977,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,7,3433,2785,0.8112438100786484,2.200333833694458,0.9238942861557008,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,8,838,630,0.7517899761336515,2.2746055126190186,1.1452921628952026,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,9,139,101,0.7266187050359713,2.308598518371582,1.4528062343597412,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,0,58969,56071,0.9508555342637656,2.0741844177246094,0.0898948237299919,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,1,67437,65246,0.967510417130062,2.0542140007019043,0.2628335654735565,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,2,59557,57613,0.9673590006212536,2.0191967487335205,0.3651091158390045,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,3,46536,44773,0.9621153515557848,1.9823286533355715,0.449087381362915,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,4,31722,30287,0.954763255784629,1.9453272819519043,0.5299497842788696,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,5,18327,17286,0.9431985595023736,1.8983803987503047,0.6050705909729004,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,6,8189,7464,0.9114666015386494,1.8877661228179927,0.710100531578064,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,7,2940,2440,0.8299319727891157,1.9306392669677732,0.8467662334442139,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,8,816,604,0.7401960784313726,2.0191571712493896,1.044261813163757,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,9,107,61,0.5700934579439252,1.968154788017273,1.089131474494934,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,0,33750,31872,0.9443555555555556,2.3615059852600098,0.1673682630062103,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,1,40145,38508,0.9592228172873334,2.2671117782592773,0.3162302374839782,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,2,44602,42941,0.9627595175104257,2.2250173091888428,0.3859986662864685,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,3,47395,45678,0.9637725498470304,2.207064628601074,0.4440329372882843,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,4,50460,48592,0.9629805786761793,2.1996920108795166,0.5092548131942749,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,5,49236,47447,0.9636647981152002,2.203643798828125,0.5998268127441406,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,6,40527,39213,0.9675771707750388,2.226336717605591,0.7209745049476624,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,7,26689,25478,0.9546255011427928,2.257009029388428,0.8631450533866882,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,8,13424,12384,0.9225268176400476,2.28244686126709,1.040676236152649,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,9,4022,3024,0.7518647439085032,2.207998752593994,1.2298823595046997,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,0,44962,44079,0.9803611938970688,2.188788890838623,0.1423061341047287,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,1,54321,53731,0.9891386388321276,2.1916446685791016,0.3165891170501709,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,2,47973,47441,0.9889104287828572,2.136095762252808,0.3641970157623291,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,3,37945,37538,0.9892739491369088,2.093029737472534,0.4058050513267517,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,4,26973,26553,0.9844288733177622,2.0701944828033447,0.4742116034030914,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,5,15917,15568,0.9780737576176416,2.072613477706909,0.5716914534568787,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,6,8570,8315,0.97024504084014,2.058489799499512,0.6789315342903137,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,7,4714,4417,0.9369961815867628,2.0384020805358887,0.8062950968742371,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,8,2571,2104,0.8183586153247764,2.0328376293182373,0.9768608808517456,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,9,1004,721,0.7181274900398407,2.0695464611053467,1.242603778839111,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,0,33235,31889,0.9595005265533324,1.9566477537155151,0.1111120358109474,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,1,41760,40661,0.9736829501915708,1.9911750555038448,0.269343614578247,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,2,38400,37525,0.9772135416666666,2.027494430541992,0.3720216453075409,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,3,35393,34670,0.979572231797248,2.050489664077759,0.4568699598312378,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,4,33029,32278,0.9772624057646312,2.058309555053711,0.543555736541748,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,5,29617,28983,0.9785933754262754,2.044474840164185,0.6320465207099915,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,6,24281,23567,0.9705942918331204,2.045196056365967,0.7564464807510376,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,7,18789,17517,0.932300814306243,2.0306570529937744,0.8979994654655457,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,8,14398,11886,0.8255313237949715,2.023587465286255,1.0866855382919312,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND149,predicted_value_decile,9,8748,6455,0.7378829446730681,2.0148634910583496,1.3685978651046753,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND150,predicted_value_decile,0,22516,21000,0.9326701012613252,2.0383317470550537,0.0591427646577358,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND150,predicted_value_decile,1,23984,22787,0.9500917278185456,2.121066808700561,0.2319762706756591,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND150,predicted_value_decile,2,22728,21603,0.9505015839493136,2.1996350288391118,0.3531879484653473,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND150,predicted_value_decile,3,21549,20483,0.9505313471622812,2.2627596855163574,0.4642595052719116,fold,
PRAD,shipped,resnet50,slide_out,abs,MEND150,predicted_value_decile,4,21601,20228,0.9364381278644508,2.3010776042938232,0.5800082087516785,fold,
