task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,superseded_label_set
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9012374250912091,0.014124868090061913,2.5793588215694876,2.6320454862323452,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9014043241707212,0.010059989795000404,2.367323876582893,2.387197998832947,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9023786432207777,0.01765697096978303,2.323143669473331,2.3225684789988663,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9018740044372872,0.014177745847034523,2.313010587485548,2.3396362463612266,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9021546421228493,0.015026950871748263,2.322505565519726,2.325275625688995,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",23,0.9035930916996769,0.06161601480986107,1.8449789225400863,1.8449789225400863,"across-slide sd over encoders: min 0.060078, max 0.063105",False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9034833867987819,0.06193236299175933,1.8791376656340504,1.8791376656340506,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9029699479467762,0.06270620016051584,1.876575612738682,1.8765756127386815,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",23,0.902742693481935,0.06146628925667241,1.8569641684677067,1.856964168467707,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9038561914764157,0.06133712410743173,1.831643309150317,1.831643309150317,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9040381527772979,0.06035942097535629,1.8111785095298152,1.8111785095298154,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9040396150917774,0.06081575324926246,1.8271470995089327,1.8271470995089327,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9040939244456503,0.06262834064616739,1.8366866534711745,1.8366866534711743,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",23,0.902768414562588,0.06203672966160211,1.8969017447663186,1.8969017447663186,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9033154493735364,0.06310522078147324,1.8449949806234984,1.8449949806234982,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9040820755298465,0.06102432629483208,1.825048560839101,1.825048560839101,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9039455054249134,0.060077991038959826,1.8235126808064301,1.8235126808064304,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,abs,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",23,0.9037817434866038,0.06190241855430014,1.8299560849450094,1.8299560849450092,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",23,0.8978688047212243,0.01727263430607333,1.6738773873664308,1.6795298951987914,"across-slide sd over encoders: min 0.013102, max 0.023182",False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8979966718950603,0.01681344546913541,1.7200648215135055,1.721544947180233,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8966459444341089,0.023181665094358688,1.7188286639114683,1.703141401528741,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8967840141008161,0.021499060084973487,1.7037014933539776,1.726147749600943,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8976922496624542,0.016142272009172624,1.6582609072008285,1.6652838146737858,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",23,0.898927221759034,0.015144752148036464,1.6367800234168883,1.658488038321082,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",23,0.898751952280171,0.013821796711973979,1.648570089874365,1.6547884498055834,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8991062343316583,0.014496039912278814,1.6632914070403497,1.6640898819775898,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8975728194621794,0.022548786620307053,1.7342697196019612,1.6952539480785371,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8968451054615424,0.017534028761170946,1.6667209772926554,1.6689591646341415,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8986794478067553,0.013102127832802624,1.6475363679924717,1.6556623776226231,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8978666582104669,0.014878530614599643,1.6413473687374112,1.6551172954730435,coverage_sd is the across-slide sd for this encoder,False
PRAD,shipped,random,scaled,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",23,0.8975573372504451,0.018109106414070222,1.6471568084612873,1.6858816734891922,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",4,0.8976322549315799,0.03252948186888699,1.4481396709243837,1.4481396709243832,"across-slide sd over encoders: min 0.030106, max 0.034417",False
READ,shipped,random,abs,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8978499467621305,0.03424133365836222,1.481476875918703,1.4814768759187031,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8974989599437107,0.03441733828804612,1.4819670356572876,1.4819670356572876,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8982908803984386,0.03354981895031666,1.4744260570690246,1.4744260570690244,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8979964770871378,0.033943942447404,1.4334729524124796,1.4334729524124796,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8974738054348392,0.03106390649761827,1.4224917748915815,1.4224917748915815,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8978127605216935,0.030105738476680723,1.423371932916524,1.423371932916524,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",4,0.897644269993747,0.03165733254479667,1.4472965649223788,1.4472965649223788,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8973443379260855,0.033551640508234656,1.4818389101778704,1.4818389101778704,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8973984971169396,0.032988471597932646,1.4371687652562604,1.4371687652562604,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8978120561369487,0.030895351859727017,1.4360822125290258,1.4360822125290253,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8975934986912021,0.03192524826727043,1.4361011327970765,1.4361011327970763,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,abs,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8968715691660853,0.03201365933025447,1.42198183654439,1.42198183654439,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,scaled,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",4,0.9019779398484218,0.01064586886124414,1.7101399894846467,1.639408918979326,"across-slide sd over encoders: min 0.006603, max 0.016055",False
READ,shipped,random,scaled,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9018353266507769,0.01257262408289978,1.858167086572198,1.78862254641002,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,scaled,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",4,0.901962330657452,0.009890230740752954,1.8122030570762262,1.7451044281346988,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,scaled,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9020601350299255,0.008607153646200134,1.8166462186056946,1.7507448922811406,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,scaled,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9024723882748056,0.010886402239217463,1.6633307868245955,1.5965198497741724,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",4,0.90218280832056,0.015156629394224696,1.6363187544668616,1.562994696607282,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9023122356568295,0.016054970636213303,1.64466466368924,1.5651876583412445,coverage_sd is the across-slide sd for this encoder,False
READ,shipped,random,scaled,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9025502786484919,0.010719538240284194,1.7338415740752966,1.6644232150169969,coverage_sd is the across-slide sd for this encoder,False
