encoder,task,label_set,design,arm,fold,cal_draw,score,calibration_unit,n_T,n_C,n_E,n_test_slides,coverage,width_mean,interval_score,miss_above,miss_below,q_alpha_mean,quantile_infinite
hoptimus0,IDC,shipped,donor,anchor_a1,IDC_shipped_patient_2,2,scaled,donor,7015,4010,7760,1,0.8819561855670102,6.205241016470756,9.293089129658755,0.10911082474226812,0.008932989690721647,6.752042510824632,False
hoptimus0,IDC,shipped,donor,C_unit,IDC_shipped_patient_2,2,abs,donor,5228,1453,7760,1,0.8988711340206185,4.8502708729598165,7.487561047542483,0.0896804123711341,0.011448453608247422,2.425135436479925,False
hoptimus0,IDC,shipped,donor,C_unit,IDC_shipped_patient_2,2,scaled,donor,5228,1453,7760,1,0.8758891752577318,17.02848767180324,20.25686250106922,0.11501030927835053,0.009100515463917526,17.326062170630113,False
hoptimus0,IDC,shipped,donor,C_block,IDC_shipped_patient_2,2,abs,block,5228,1453,7760,1,0.61009793814433,1.9506101001014904,10.747581144349981,0.310090206185567,0.0798118556701031,0.9753050500507622,False
hoptimus0,IDC,shipped,donor,C_block,IDC_shipped_patient_2,2,scaled,block,5228,1453,7760,1,0.6315850515463917,2.1291408476714424,10.34895523101552,0.30574226804123716,0.06267268041237113,2.299988019697382,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI783,0,abs,donor,7015,4010,3005,1,0.9075074875207989,4.635538656407704,6.165329498457684,0.04571713810316139,0.04677537437603993,2.3177693282038367,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI783,0,scaled,donor,7015,4010,3005,1,0.9108951747088184,7.61594402799329,9.087688283492229,0.05128119800332778,0.03782362728785357,7.386786514947215,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI783,0,abs,donor,5236,1502,3005,1,0.9065158069883528,4.630262797804803,6.220717223969505,0.0435540765391015,0.049930116472545756,2.315131398902383,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI783,0,scaled,donor,5236,1502,3005,1,0.9065557404326124,32.215874878476086,33.751707297140086,0.04501830282861897,0.04842595673876871,36.888840085127704,False
hoptimus0,IDC,shipped,donor,C_block,NCBI783,0,abs,block,5236,1502,3005,1,0.6596073211314476,2.0303160689576787,8.304255894723532,0.15676539101497503,0.18362728785357735,1.0151580344788453,False
hoptimus0,IDC,shipped,donor,C_block,NCBI783,0,scaled,block,5236,1502,3005,1,0.6890382695507488,2.2668381286137445,7.634174065156763,0.14822628951747083,0.16273544093178036,2.2885659997743053,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI783,1,abs,donor,7015,7760,3005,1,0.858675540765391,3.735144921192147,5.806765861023577,0.07414975041597337,0.0671747088186356,1.8675724605960613,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI783,1,scaled,donor,7015,7760,3005,1,0.8307287853577371,3.6022674437510096,5.791658171876824,0.0903760399334442,0.07889517470881863,4.089917203989319,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI783,1,abs,donor,5297,1433,3005,1,0.8572712146422632,3.784414392287729,5.872859219119102,0.06941098169717136,0.07331780366056573,1.8922071961438465,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI783,1,scaled,donor,5297,1433,3005,1,0.8365457570715473,3.8614344562488867,6.095811767535245,0.08017970049916806,0.08327454242928452,4.358223543220196,False
hoptimus0,IDC,shipped,donor,C_block,NCBI783,1,abs,block,5297,1433,3005,1,0.6749484193011647,2.0900348619248263,7.316540365782614,0.1522928452579035,0.1727587354409318,1.0450174309624218,False
hoptimus0,IDC,shipped,donor,C_block,NCBI783,1,scaled,block,5297,1433,3005,1,0.6919600665557405,2.264781652872506,7.003006443210251,0.15047587354409317,0.15756405990016645,2.3832988103157486,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI783,2,abs,donor,7015,7760,3005,1,0.8593011647254579,3.7512705305653085,5.757007746227182,0.06491846921797007,0.07578036605657239,1.8756352652826647,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI783,2,scaled,donor,7015,7760,3005,1,0.8508951747088189,3.93584017684722,5.827306589923746,0.07087520798668884,0.07822961730449253,4.436927178283431,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI783,2,abs,donor,5185,1440,3005,1,0.8632678868552413,3.7738319725980323,5.758443321915592,0.06407321131447588,0.07265890183028284,1.8869159862990128,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI783,2,scaled,donor,5185,1440,3005,1,0.8627886855241265,4.013689245086762,5.842478323703301,0.07436272878535773,0.0628485856905158,4.720300880708997,False
hoptimus0,IDC,shipped,donor,C_block,NCBI783,2,abs,block,5185,1440,3005,1,0.676099833610649,2.0638120107803872,7.424401988534783,0.14867221297836938,0.17522795341098177,1.031906005390198,False
hoptimus0,IDC,shipped,donor,C_block,NCBI783,2,scaled,block,5185,1440,3005,1,0.6655840266222961,2.1019857678593463,7.371969252712778,0.160153078202995,0.17426289517470878,2.24042976102909,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI785,0,abs,donor,7015,3005,4010,1,0.6987331670822945,3.84864958434292,8.508783713379223,0.2694064837905237,0.031860349127182046,1.9243247921714854,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI785,0,scaled,donor,7015,3005,4010,1,0.7197955112219451,4.339249419844136,8.80432923116139,0.25660349127182036,0.023600997506234414,4.202538478939155,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI785,0,abs,donor,5269,1438,4010,1,0.6981845386533665,3.83485425179594,8.493396670991869,0.2707281795511222,0.03108728179551122,1.9174271258979916,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI785,0,scaled,donor,5269,1438,4010,1,0.7174513715710725,4.38574602095956,9.182974346640657,0.25063341645885284,0.031915211970074825,4.58733149085935,False
hoptimus0,IDC,shipped,donor,C_block,NCBI785,0,abs,block,5269,1438,4010,1,0.4723441396508728,2.0162791857495805,12.910309868323703,0.4287231920199502,0.09893266832917702,1.008139592874786,False
hoptimus0,IDC,shipped,donor,C_block,NCBI785,0,scaled,block,5269,1438,4010,1,0.4998453865336657,2.2048397850857127,12.33579642984701,0.4136857855361596,0.08646882793017455,2.283484189238849,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI785,1,abs,donor,7015,20761,4010,1,0.5988229426433915,3.497910385263088,10.161394238930288,0.37655361596009973,0.024623441396508728,1.7489551926315519,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI785,1,scaled,donor,7015,20761,4010,1,0.6041845386533666,4.170147561951793,10.906946868151335,0.3684139650872818,0.027401496259351624,4.127694295147422,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI785,1,abs,donor,4777,1649,4010,1,0.6219551122194513,3.5962637463976175,9.67493326837429,0.34915211970074805,0.028892768079800502,1.798131873198808,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI785,1,scaled,donor,4777,1649,4010,1,0.6445336658354113,4.763390564628602,10.761297198873509,0.3291471321695759,0.026319201995012465,4.470596916604225,False
hoptimus0,IDC,shipped,donor,C_block,NCBI785,1,abs,block,4777,1649,4010,1,0.4144438902743142,2.03461677155493,13.768031182121003,0.5252019950124687,0.060354114713216965,1.0173083857774692,False
hoptimus0,IDC,shipped,donor,C_block,NCBI785,1,scaled,block,4777,1649,4010,1,0.4647431421446386,2.404133417294905,11.9504856945724,0.48181546134663333,0.05344139650872819,2.4154222517850745,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI785,2,abs,donor,7015,20761,4010,1,0.6039700748129677,3.5471014460175208,10.120768428128702,0.370359102244389,0.025670822942643386,1.7735507230087375,False
hoptimus0,IDC,shipped,donor,anchor_a1,NCBI785,2,scaled,donor,7015,20761,4010,1,0.5920548628428927,4.37578544208379,11.71167447566905,0.3847331670822944,0.023211970074812963,4.422052535593651,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI785,2,abs,donor,4941,1511,4010,1,0.593720698254364,3.5876063870059185,10.715932078176266,0.388648379052369,0.01763092269326683,1.793803193502954,False
hoptimus0,IDC,shipped,donor,C_unit,NCBI785,2,scaled,donor,4941,1511,4010,1,0.5704339152119702,3.955348462141597,12.046431720259973,0.41030423940149613,0.019261845386533666,4.4672249202710805,False
hoptimus0,IDC,shipped,donor,C_block,NCBI785,2,abs,block,4941,1511,4010,1,0.38795012468827944,2.0087269290878766,15.22892582343883,0.5612668329177057,0.05078304239401498,1.0043634645439463,False
hoptimus0,IDC,shipped,donor,C_block,NCBI785,2,scaled,block,4941,1511,4010,1,0.3685536159600997,1.9877992256780208,15.10114062018352,0.5763840399002494,0.05506234413965087,2.308332182981816,False
hoptimus0,IDC,audited,donor,anchor_a1,IDC_JanesickSample1,0,abs,donor,3005,4010,28521,2,0.9175334874643525,5.458869297522877,7.459466971815661,0.05276200754586936,0.029704504989778117,2.7294346487614503,False
hoptimus0,IDC,audited,donor,anchor_a1,IDC_JanesickSample1,0,scaled,donor,3005,4010,28521,2,0.8910913900071361,18.76843659407262,20.70956982032419,0.05648243217978594,0.052426177813078324,24.00630910081293,False
hoptimus0,IDC,audited,donor,C_unit,IDC_JanesickSample1,0,abs,donor,2030,659,28521,2,0.9244613611862446,5.527901829606237,7.424848350514708,0.052764061915754994,0.02277457689800016,2.763950914803211,False
hoptimus0,IDC,audited,donor,C_unit,IDC_JanesickSample1,0,scaled,donor,2030,659,28521,2,0.8972915417587598,202.56431756312463,205.00487721833858,0.05275592643224284,0.04995253180899753,234.36664647295984,False
hoptimus0,IDC,audited,donor,C_block,IDC_JanesickSample1,0,abs,block,2030,659,28521,2,0.6030526245060996,2.130776665206352,9.661570774613407,0.2250751542965424,0.171872221197358,1.0653883326031783,False
hoptimus0,IDC,audited,donor,C_block,IDC_JanesickSample1,0,scaled,block,2030,659,28521,2,0.556403822132299,2.0682214196745643,10.771144260476605,0.2527084377577505,0.1908877401099504,2.7796126721075654,False
hoptimus0,IDC,audited,donor,anchor_a1,NCBI783,0,abs,donor,3005,28521,3005,1,0.857737104825291,4.427139978800323,6.297684369443244,0.049191347753743765,0.09307154742096505,2.2135699894001593,False
hoptimus0,IDC,audited,donor,anchor_a1,NCBI783,0,scaled,donor,3005,28521,3005,1,0.7410449251247919,6.36277658575494,10.305705709047851,0.09289850249584025,0.16605657237936772,7.898003311455837,False
hoptimus0,IDC,audited,donor,C_unit,NCBI783,0,abs,donor,2055,662,3005,1,0.8214376039933444,4.523766574738383,7.024345256622415,0.04858569051580698,0.12997670549084858,2.2618832873691836,False
hoptimus0,IDC,audited,donor,C_unit,NCBI783,0,scaled,donor,2055,662,3005,1,0.7457970049916806,56.974660530822405,61.31856081311422,0.08055241264559068,0.17365058236272873,100.26479572631717,False
hoptimus0,IDC,audited,donor,C_block,NCBI783,0,abs,block,2055,662,3005,1,0.5680133111480865,2.255813638935354,10.711550943259976,0.11804991680532442,0.3139367720465892,1.127906819467676,False
hoptimus0,IDC,audited,donor,C_block,NCBI783,0,scaled,block,2055,662,3005,1,0.6453910149750415,2.9203700882300496,9.324053835076263,0.12330116472545756,0.23130782029950084,2.8521276121047276,False
hoptimus0,IDC,audited,donor,anchor_a1,NCBI785,0,abs,donor,3005,3005,4010,1,0.7261745635910225,3.8195308043265737,7.868608999341107,0.2376159600997507,0.036209476309226954,1.909765402163289,False
hoptimus0,IDC,audited,donor,anchor_a1,NCBI785,0,scaled,donor,3005,3005,4010,1,0.7051670822942644,6.141841190143314,11.482330986390803,0.24763092269326678,0.04720199501246884,10.87203790502788,False
hoptimus0,IDC,audited,donor,C_unit,NCBI785,0,abs,donor,2308,635,4010,1,0.7352219451371573,3.9313129599071175,7.868787931337904,0.22426932668329172,0.040508728179551125,1.9656564799535698,False
hoptimus0,IDC,audited,donor,C_unit,NCBI785,0,scaled,donor,2308,635,4010,1,0.7702942643391522,11.248275787817446,15.718315312287942,0.18827431421446383,0.041431421446384044,17.761706738283703,False
hoptimus0,IDC,audited,donor,C_block,NCBI785,0,abs,block,2308,635,4010,1,0.5005935162094763,2.0758991037883883,12.273944627986582,0.3857406483790524,0.11366583541147132,1.0379495518941873,False
hoptimus0,IDC,audited,donor,C_block,NCBI785,0,scaled,block,2308,635,4010,1,0.5270224438902743,2.301752912503311,12.448243607534994,0.37484788029925187,0.09812967581047381,2.6133568809037393,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_3,0,abs,donor,9980,4992,4992,1,0.922071314102564,2.4123598179967938,3.36126921666484,0.07182291666666668,0.0061057692307692315,1.2061799089983847,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_3,0,scaled,donor,9980,4992,4992,1,0.8750240384615384,3.0486174801138604,4.1554719292504965,0.11364983974358972,0.0113261217948718,6.272872637855232,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_3,0,abs,donor,6514,2218,4992,1,0.9172716346153842,2.3606301962643066,3.3544665723928353,0.0748036858974359,0.007924679487179492,1.1803150981321544,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_3,0,scaled,donor,6514,2218,4992,1,0.8720472756410258,10.249276231075164,11.46050695572473,0.11822916666666668,0.009723557692307695,40.25986316912282,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_3,0,abs,block,6514,2218,4992,1,0.851498397435897,1.5852356288865508,2.9944846475722504,0.10535256410256406,0.04314903846153847,0.792617814443269,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_3,0,scaled,block,6514,2218,4992,1,0.8011137820512819,1.3292988492984787,3.145037797186563,0.16724358974358974,0.031642628205128205,2.2179419221073506,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_3,1,abs,donor,9980,4992,4992,1,0.9083653846153849,2.362598934630878,3.3305105551716836,0.07760016025641024,0.014034455128205135,1.181299467315419,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_3,1,scaled,donor,9980,4992,4992,1,0.8358052884615386,2.2042346462191684,3.588297850372204,0.15026041666666667,0.013934294871794877,3.759011569527952,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_3,1,abs,donor,6814,2204,4992,1,0.9013741987179489,2.3443728761926774,3.3315944523124417,0.07434294871794872,0.024282852564102567,1.172186438096349,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_3,1,scaled,donor,6814,2204,4992,1,0.8314182692307692,2.126831840812084,3.5921235493730097,0.1465705128205129,0.022011217948717944,3.459335603907074,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_3,1,abs,block,6814,2204,4992,1,0.8310416666666667,1.6615105658197462,3.285028715254342,0.08378605769230768,0.08517227564102564,0.8307552829098589,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_3,1,scaled,block,6814,2204,4992,1,0.7698958333333334,1.2812877610008109,3.173479470379434,0.16189903846153844,0.06820512820512818,2.1406102396453583,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_3,2,abs,donor,9980,4988,4992,1,0.9361017628205127,2.9224064855000584,3.7133086315063086,0.057391826923076934,0.0065064102564102565,1.4612032427500512,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_3,2,scaled,donor,9980,4988,4992,1,0.8691426282051282,2.360902600527113,3.5098809482145152,0.12302083333333337,0.007836538461538462,6.57272948682067,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_3,2,abs,donor,6807,2214,4992,1,0.9368469551282053,2.9452617136447077,3.7458756449420965,0.05980368589743592,0.003349358974358974,1.4726308568223316,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_3,2,scaled,donor,6807,2214,4992,1,0.8638701923076922,2.3499079449846723,3.492696936674791,0.1295873397435897,0.006542467948717949,7.239347445872589,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_3,2,abs,block,6807,2214,4992,1,0.8387059294871796,1.3403746087791097,2.900955454640205,0.15349759615384617,0.00779647435897436,0.6701873043895523,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_3,2,scaled,block,6807,2214,4992,1,0.7544631410256408,1.016527448032815,3.144087618810202,0.23324519230769225,0.01229166666666667,2.5124935367197123,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_6,0,abs,donor,9980,4988,4992,1,0.9013701923076924,3.0028655807230358,4.365281080895905,0.07240384615384615,0.026225961538461542,1.5014327903614677,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_6,0,scaled,donor,9980,4988,4992,1,0.9026522435897438,3.891231389066706,4.919343995747194,0.0716746794871795,0.025673076923076917,7.613660135159687,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_6,0,abs,donor,6603,2214,4992,1,0.9059054487179486,2.9761189557114323,4.27767625935341,0.07315705128205129,0.020937499999999994,1.4880594778557275,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_6,0,scaled,donor,6603,2214,4992,1,0.8912580128205129,3.911357351304842,5.21057470230328,0.08026442307692308,0.0284775641025641,8.629799014749954,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_6,0,abs,block,6603,2214,4992,1,0.8063100961538461,1.3926192211239192,3.4034424087705486,0.15385817307692304,0.039831730769230765,0.6963096105619434,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_6,0,scaled,block,6603,2214,4992,1,0.7913301282051282,1.2967859640295583,3.482287633165427,0.17546073717948718,0.033209134615384606,2.1957743066830644,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_6,1,abs,donor,9980,4988,4992,1,0.9013100961538459,3.0023164282175547,4.366202234358786,0.07247195512820513,0.026217948717948712,1.5011582141087931,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_6,1,scaled,donor,9980,4988,4992,1,0.9032812500000001,3.888862588364073,4.910635031862224,0.07134214743589742,0.025376602564102558,7.608010748110152,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_6,1,abs,donor,6857,2208,4992,1,0.9037059294871796,2.9900839289777217,4.3960022682116,0.07562500000000001,0.02066907051282051,1.4950419644888626,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_6,1,scaled,donor,6857,2208,4992,1,0.8672996794871796,3.4335451708900506,5.008686489785005,0.10093750000000001,0.03176282051282051,7.2792629632312575,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_6,1,abs,block,6857,2208,4992,1,0.7716466346153849,1.280208192128518,3.652883119454208,0.17837339743589742,0.04997996794871796,0.6401040960642572,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_6,1,scaled,block,6857,2208,4992,1,0.7623157051282051,1.2675400074117027,3.872498909379786,0.1956730769230769,0.04201121794871795,2.3190532902518104,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_6,2,abs,donor,9980,4992,4992,1,0.7245592948717949,2.0178996632195965,4.349865073533925,0.08471955128205128,0.19072115384615387,1.0089498316097987,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_6,2,scaled,donor,9980,4992,4992,1,0.7606450320512822,3.7807940525257124,5.96156214125485,0.044254807692307684,0.19510016025641033,6.309199695984671,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_6,2,abs,donor,6849,2209,4992,1,0.69359375,1.958467487011582,4.594768496517908,0.08714342948717951,0.2192628205128205,0.9792337435057885,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_6,2,scaled,donor,6849,2209,4992,1,0.761971153846154,5.009036293686284,7.25424899414665,0.0382051282051282,0.19982371794871803,8.702223792977748,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_6,2,abs,block,6849,2209,4992,1,0.6816306089743588,1.6067236378366545,4.8116673801746614,0.09697516025641026,0.22139423076923073,0.8033618189183221,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_6,2,scaled,block,6849,2209,4992,1,0.6439022435897438,1.4499931856287978,5.268205903408322,0.11382211538461537,0.24227564102564095,2.122920433661655,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_7,0,abs,donor,9980,4992,4988,1,0.6177906976744186,1.6749608407611525,7.0877200211071,0.3492421812349638,0.032967121090617495,0.8374804203805737,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_7,0,scaled,donor,9980,4992,4988,1,0.7750521251002408,3.8167257946187236,6.454490652394259,0.2000400962309542,0.02490777866880513,7.614533046584435,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_7,0,abs,donor,6664,2215,4988,1,0.621579791499599,1.7008312549678808,6.996464209848276,0.34062149157979155,0.03779871692060946,0.8504156274839274,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_7,0,scaled,donor,6664,2215,4988,1,0.7916038492381715,5.738925632588616,8.094758194023253,0.18176824378508413,0.026627906976744185,11.390175346011338,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_7,0,abs,block,6664,2215,4988,1,0.6001403368083399,1.3964622039806134,7.1129163148229235,0.37301122694466726,0.026848436246992787,0.6982311019903178,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_7,0,scaled,block,6664,2215,4988,1,0.5699077786688052,1.2669743136228262,7.476117161948237,0.3988652766639936,0.031226944667201283,2.1256693564881575,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_7,1,abs,donor,9980,4992,4988,1,0.6446511627906976,1.947687556711304,7.118167711747283,0.34210505212510023,0.013243785084202082,0.973843778355638,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_7,1,scaled,donor,9980,4992,4988,1,0.650224538893344,2.855515984924223,7.953909831617057,0.3341900561347234,0.015585404971932637,6.925292833090681,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_7,1,abs,donor,6724,2226,4988,1,0.6473817161186847,1.971316615123201,7.197177779557244,0.34552125100240566,0.0070970328789093816,0.9856583075616114,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_7,1,scaled,donor,6724,2226,4988,1,0.6367882919005613,2.1542541297469735,7.778976227200892,0.3524819566960704,0.010729751403368085,4.358264785764369,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_7,1,abs,block,6724,2226,4988,1,0.5458540497193264,1.2790666552092884,8.245682233157705,0.41407778668805134,0.04006816359262229,0.6395333276046472,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_7,1,scaled,block,6724,2226,4988,1,0.5731034482758622,1.446940018362037,7.83055750326089,0.3982999198075381,0.02859663191659984,2.7792178894040642,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_7,2,abs,donor,9980,4992,4988,1,0.5998997594226144,1.7580061471899056,7.50611186146676,0.37003608660785864,0.030064153969526868,0.879003073594948,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_7,2,scaled,donor,9980,4992,4988,1,0.6127706495589416,1.808596065063673,7.413045747384737,0.3715878107457899,0.01564153969526864,3.2345360289882366,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_7,2,abs,donor,6591,2230,4988,1,0.6040777866880513,1.7586105993270538,7.513541650628856,0.3691339214113873,0.026788291900561347,0.8793052996635404,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_7,2,scaled,donor,6591,2230,4988,1,0.6105172413793101,1.7712715805915358,7.39703410697228,0.37236166800320775,0.017121090617481956,3.0680198114236426,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_7,2,abs,block,6591,2230,4988,1,0.5757016840417002,1.3657387210402852,7.475330810829444,0.39191659983961513,0.032381716118684845,0.6828693605201438,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_7,2,scaled,block,6591,2230,4988,1,0.5963151563753009,1.4206237621962534,7.361517962938455,0.38722534081796317,0.016459502806736158,2.378281174281003,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_8,0,abs,donor,9980,4992,4992,1,0.8697916666666669,2.56532929519486,3.8842330411633204,0.08003605769230768,0.05017227564102564,1.2826646475974102,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_8,0,scaled,donor,9980,4992,4992,1,0.8336057692307695,3.071244698432763,4.596648584796563,0.0911738782051282,0.0752203525641026,4.701424005818975,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_8,0,abs,donor,6772,2221,4992,1,0.873133012820513,2.5930613182112143,3.9346260441014813,0.08385817307692309,0.043008814102564095,1.296530659105631,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_8,0,scaled,donor,6772,2221,4992,1,0.8207371794871796,3.558979892275983,5.284563582231957,0.10023237179487181,0.07903044871794872,6.464141143326072,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_8,0,abs,block,6772,2221,4992,1,0.6812219551282052,1.5451435603257742,4.844499805261823,0.09763221153846156,0.22114583333333335,0.7725717801628902,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_8,0,scaled,block,6772,2221,4992,1,0.6901722756410256,1.5819857552035388,4.850333202097116,0.11100160256410259,0.19882612179487175,2.3419172306113096,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_8,1,abs,donor,9980,4988,4992,1,0.8987740384615386,3.034718581383454,4.240681656727858,0.07435096153846157,0.026875,1.517359290691739,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_8,1,scaled,donor,9980,4988,4992,1,0.8966506410256411,8.41772335714872,9.515259669404674,0.07476762820512822,0.028581730769230766,19.5836855592366,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_8,1,abs,donor,7021,2213,4992,1,0.8974278846153847,3.046408170689122,4.2510910643371025,0.0737019230769231,0.02887019230769231,1.5232040853445903,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_8,1,scaled,donor,7021,2213,4992,1,0.8980929487179486,19.63904671373871,20.663508602743963,0.06576121794871796,0.03614583333333333,54.600074832347346,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_8,1,abs,block,7021,2213,4992,1,0.728229166666667,1.2421789873393907,3.7175519321919297,0.18804887820512817,0.08372195512820513,0.6210894936696925,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_8,1,scaled,block,7021,2213,4992,1,0.8108533653846155,1.7718540597435857,3.4005603797137156,0.13472756410256412,0.05441907051282053,3.475693138588017,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_8,2,abs,donor,9980,4992,4992,1,0.8697916666666669,2.56532929519486,3.8842330411633204,0.08003605769230768,0.05017227564102564,1.2826646475974102,False
hoptimus0,LYMPH_IDC,shipped,donor,anchor_a1,Patient_8,2,scaled,donor,9980,4992,4992,1,0.8336057692307695,3.071244698432763,4.596648584796563,0.0911738782051282,0.0752203525641026,4.701424005818975,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_8,2,abs,donor,6559,2207,4992,1,0.8782572115384616,2.6059965799094598,3.9388888632778567,0.08020032051282051,0.041542467948717944,1.3029982899547488,False
hoptimus0,LYMPH_IDC,shipped,donor,C_unit,Patient_8,2,scaled,donor,6559,2207,4992,1,0.8319591346153848,2.8273260480823463,4.6143602007370905,0.0991466346153846,0.06889423076923076,3.7994419350289057,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_8,2,abs,block,6559,2207,4992,1,0.6803165064102563,1.5501080147740374,4.790227931925435,0.09340945512820518,0.22627403846153843,0.7750540073870179,False
hoptimus0,LYMPH_IDC,shipped,donor,C_block,Patient_8,2,scaled,block,6559,2207,4992,1,0.7057411858974361,1.6322219812675323,4.804411889456897,0.10017628205128207,0.19408253205128204,2.2409824993631777,False
