head,encoder,task,gene,pearson_mean
raw_ridge,uni_v2,READ,CXCL8,0.0598
raw_ridge,uni_v2,READ,FRZB,0.0435
raw_ridge,uni_v2,READ,CLU,0.0412
raw_ridge,uni_v2,READ,ITGB2,0.0324
raw_ridge,uni_v2,READ,LOX,0.028
raw_ridge,uni_v2,READ,CXCL9,0.0213
raw_ridge,uni_v2,READ,EFEMP1,0.0141
raw_ridge,uni_v2,READ,CEMIP,0.013
raw_ridge,uni_v2,READ,ADAMDEC1,0.0114
raw_ridge,uni_v2,READ,HMOX1,0.0079
raw_ridge,uni_v2,READ,CHI3L1,0.0001
raw_ridge,uni_v2,READ,IGHG4,-0.0015
raw_ridge,uni_v2,READ,SPHK1,-0.0021
raw_ridge,uni_v2,READ,TPSB2,-0.005
raw_ridge,uni_v2,READ,SGK1,-0.0116
raw_ridge,uni_v2,READ,PRRG3,-0.0153
raw_ridge,uni_v2,READ,TSPAN9,-0.0153
raw_ridge,uni_v2,READ,IGHG2,-0.029
raw_ridge,uni_v2,READ,ANGPTL2,-0.0294
raw_ridge,uni_v2,READ,AC010883.3,-0.0297
raw_ridge,uni_v2,SKCM,TYRP1,0.6021
raw_ridge,uni_v2,SKCM,AQP3,0.4665
raw_ridge,uni_v2,SKCM,VIM,0.4411
raw_ridge,uni_v2,SKCM,LCK,0.4135
raw_ridge,uni_v2,SKCM,TP63,0.4054
raw_ridge,uni_v2,SKCM,AHNAK2,0.3886
raw_ridge,uni_v2,SKCM,SERPINB5,0.3543
raw_ridge,uni_v2,SKCM,ACER1,0.3508
raw_ridge,uni_v2,SKCM,RHOV,0.3383
raw_ridge,uni_v2,SKCM,FGFBP1,0.334
raw_ridge,uni_v2,SKCM,ITM2A,0.3297
raw_ridge,uni_v2,SKCM,SERPINB2,0.2962
raw_ridge,uni_v2,SKCM,DMKN,0.2962
raw_ridge,uni_v2,SKCM,KRT16,0.2947
raw_ridge,uni_v2,SKCM,SLPI,0.2908
raw_ridge,uni_v2,SKCM,SBSN,0.2801
raw_ridge,uni_v2,SKCM,LY6D,0.2775
raw_ridge,uni_v2,SKCM,MAL2,0.2746
raw_ridge,uni_v2,SKCM,KRTDAP,0.2727
raw_ridge,uni_v2,SKCM,IDO1,0.2651
raw_ridge,uni_v2,SKCM,CRABP2,0.2633
raw_ridge,uni_v2,SKCM,S100A14,0.2587
raw_ridge,uni_v2,SKCM,DSP,0.252
raw_ridge,uni_v2,SKCM,MIR205HG,0.2332
raw_ridge,uni_v2,SKCM,VWF,0.2327
raw_ridge,uni_v2,SKCM,LAMB3,0.2287
raw_ridge,uni_v2,SKCM,KRT2,0.2214
raw_ridge,uni_v2,SKCM,TFF3,0.205
raw_ridge,uni_v2,SKCM,CAPNS2,0.2045
raw_ridge,uni_v2,SKCM,CCL19,0.2025
raw_ridge,uni_v2,SKCM,DEFB1,0.1853
raw_ridge,uni_v2,SKCM,DSC1,0.1802
raw_ridge,uni_v2,SKCM,KRT17,0.1433
raw_ridge,uni_v2,SKCM,KRT5,0.115
raw_ridge,uni_v2,SKCM,GZMK,0.088
raw_ridge,uni_v2,SKCM,WDFY4,0.0803
raw_ridge,uni_v2,SKCM,CCL22,0.0791
raw_ridge,uni_v2,SKCM,CD1B,0.0761
raw_ridge,uni_v2,SKCM,COL17A1,0.0704
raw_ridge,uni_v2,SKCM,CD52,0.0678
raw_ridge,uni_v2,SKCM,BIRC3,0.0364
raw_ridge,uni_v2,SKCM,POSTN,0.0048
raw_ridge,uni_v2,SKCM,HAPLN1,-0.0006
raw_ridge,uni_v2,SKCM,MYH11,-0.0043
raw_ridge,uni_v2,SKCM,HBD,-0.0471
raw_ridge,uni_v2,SKCM,LYZ,-0.0488
raw_ridge,uni_v2,SKCM,SELE,-0.0566
raw_ridge,uni_v2,SKCM,IL1B,-0.0823
raw_ridge,uni_v2,SKCM,MMRN1,-0.098
raw_ridge,uni_v2,SKCM,MGP,-0.1946
raw_ridge,virchow,CCRCC,CPE,0.4124
raw_ridge,virchow,CCRCC,TMEM91,0.3657
raw_ridge,virchow,CCRCC,CD109,0.3385
raw_ridge,virchow,CCRCC,LY6E,0.3276
raw_ridge,virchow,CCRCC,CKB,0.3218
raw_ridge,virchow,CCRCC,H3F3A,0.3208
raw_ridge,virchow,CCRCC,SLC39A14,0.3171
raw_ridge,virchow,CCRCC,SCARB1,0.3131
raw_ridge,virchow,CCRCC,SEMA4B,0.3064
raw_ridge,virchow,CCRCC,VMP1,0.3036
raw_ridge,virchow,CCRCC,BTF3,0.2994
raw_ridge,virchow,CCRCC,HNRNPK,0.2945
raw_ridge,virchow,CCRCC,KRTCAP2,0.2912
raw_ridge,virchow,CCRCC,YWHAE,0.2898
raw_ridge,virchow,CCRCC,TRBC1,0.28
raw_ridge,virchow,CCRCC,HMOX1,0.2783
raw_ridge,virchow,CCRCC,CIB1,0.2742
raw_ridge,virchow,CCRCC,STK39,0.271
raw_ridge,virchow,CCRCC,DERL1,0.2707
raw_ridge,virchow,CCRCC,NOL3,0.2636
raw_ridge,virchow,CCRCC,SLC15A4,0.2581
raw_ridge,virchow,CCRCC,LRRC41,0.2453
raw_ridge,virchow,CCRCC,CHST15,0.2425
raw_ridge,virchow,CCRCC,FLNB,0.2288
raw_ridge,virchow,CCRCC,BLVRB,0.2245
raw_ridge,virchow,CCRCC,NOTCH3,0.2196
raw_ridge,virchow,CCRCC,EGFL7,0.2108
raw_ridge,virchow,CCRCC,PXN,0.2061
raw_ridge,virchow,CCRCC,LAPTM4B,0.2049
raw_ridge,virchow,CCRCC,NAMPT,0.2047
raw_ridge,virchow,CCRCC,IFI6,0.1988
raw_ridge,virchow,CCRCC,AKAP8,0.1975
raw_ridge,virchow,CCRCC,PARP10,0.1957
raw_ridge,virchow,CCRCC,RXRA,0.1951
raw_ridge,virchow,CCRCC,GPNMB,0.1907
raw_ridge,virchow,CCRCC,GADD45B,0.1872
raw_ridge,virchow,CCRCC,CPD,0.1858
raw_ridge,virchow,CCRCC,NT5DC2,0.1853
raw_ridge,virchow,CCRCC,PTGS1,0.1838
raw_ridge,virchow,CCRCC,S100A9,0.1794
raw_ridge,virchow,CCRCC,IFI27,0.1666
raw_ridge,virchow,CCRCC,ISG15,0.1452
raw_ridge,virchow,CCRCC,TM2D3,0.1434
raw_ridge,virchow,CCRCC,TP53INP1,0.1432
raw_ridge,virchow,CCRCC,TFRC,0.1406
raw_ridge,virchow,CCRCC,HTRA1,0.1275
raw_ridge,virchow,CCRCC,IRF7,0.1179
raw_ridge,virchow,CCRCC,HSPA1A,0.108
raw_ridge,virchow,CCRCC,CD14,0.1053
raw_ridge,virchow,CCRCC,DNAJB12,0.0829
raw_ridge,virchow,COAD,TYMS,0.612
raw_ridge,virchow,COAD,CEACAM6,0.4346
raw_ridge,virchow,COAD,CCL20,0.3547
raw_ridge,virchow,COAD,BANK1,0.295
raw_ridge,virchow,COAD,HEPACAM2,0.2869
raw_ridge,virchow,COAD,CCR7,0.2742
raw_ridge,virchow,COAD,PI3,0.2725
raw_ridge,virchow,COAD,RETNLB,0.2713
raw_ridge,virchow,COAD,FCRL1,0.258
raw_ridge,virchow,COAD,CLCA1,0.2579
raw_ridge,virchow,COAD,MS4A1,0.2401
raw_ridge,virchow,COAD,AQP8,0.2278
raw_ridge,virchow,COAD,ITLN1,0.2276
raw_ridge,virchow,COAD,CXCL13,0.2225
raw_ridge,virchow,COAD,SPIB,0.2176
raw_ridge,virchow,COAD,COL11A1,0.2067
raw_ridge,virchow,COAD,INSL5,0.196
raw_ridge,virchow,COAD,GUCA2B,0.1933
raw_ridge,virchow,COAD,CXCL10,0.193
raw_ridge,virchow,COAD,CHGB,0.1828
raw_ridge,virchow,COAD,DMBT1,0.1815
raw_ridge,virchow,COAD,CHI3L2,0.1675
raw_ridge,virchow,COAD,SCGN,0.1599
raw_ridge,virchow,COAD,SLC26A3,0.1473
raw_ridge,virchow,COAD,AREG,0.1451
raw_ridge,virchow,COAD,GCG,0.1424
raw_ridge,virchow,COAD,CHGA,0.1308
raw_ridge,virchow,COAD,TMIGD1,0.1305
raw_ridge,virchow,COAD,DUOX2,0.1262
raw_ridge,virchow,COAD,CALB2,0.125
raw_ridge,virchow,COAD,CD177,0.1235
raw_ridge,virchow,COAD,OLFM4,0.1152
raw_ridge,virchow,COAD,GATA2,0.1152
raw_ridge,virchow,COAD,IL1B,0.11
raw_ridge,virchow,COAD,OTOP2,0.1074
raw_ridge,virchow,COAD,TCL1A,0.106
raw_ridge,virchow,COAD,CTSE,0.1035
raw_ridge,virchow,COAD,MMP1,0.0971
raw_ridge,virchow,COAD,MS4A12,0.0738
raw_ridge,virchow,COAD,CEACAM7,0.0637
raw_ridge,virchow,COAD,CA1,0.0547
raw_ridge,virchow,COAD,PRPH,0.0503
raw_ridge,virchow,COAD,NXPE4,0.043
raw_ridge,virchow,COAD,CLCA4,0.0243
raw_ridge,virchow,COAD,UGT2B17,-0.0217
raw_ridge,virchow,COAD,CA4,-0.0263
raw_ridge,virchow,COAD,MMP3,-0.0682
raw_ridge,virchow,COAD,GUCA2A,-0.0766
raw_ridge,virchow,COAD,LCN2,-0.0767
raw_ridge,virchow,COAD,SCG2,-0.0898
raw_ridge,virchow,HCC,TAGLN,0.1613
raw_ridge,virchow,HCC,ETNPPL,0.1459
raw_ridge,virchow,HCC,MYL9,0.1023
raw_ridge,virchow,HCC,IGKC,0.0966
raw_ridge,virchow,HCC,LRRC75A,0.0955
raw_ridge,virchow,HCC,MUSTN1,0.0955
raw_ridge,virchow,HCC,MGP,0.0868
raw_ridge,virchow,HCC,ELN,0.0833
raw_ridge,virchow,HCC,PHKG1,0.0746
raw_ridge,virchow,HCC,JAG1,0.0683
raw_ridge,virchow,HCC,AEBP1,0.0677
raw_ridge,virchow,HCC,BEST1,0.0617
raw_ridge,virchow,HCC,RBP7,0.0615
raw_ridge,virchow,HCC,C11orf96,0.0601
raw_ridge,virchow,HCC,PPP1R14A,0.0563
raw_ridge,virchow,HCC,RND1,0.0493
raw_ridge,virchow,HCC,SPARCL1,0.0485
raw_ridge,virchow,HCC,FBLN2,0.0453
raw_ridge,virchow,HCC,CAVIN3,0.04
raw_ridge,virchow,HCC,TPM2,0.0383
raw_ridge,virchow,HCC,MFAP4,0.036
raw_ridge,virchow,HCC,ASPM,0.0349
raw_ridge,virchow,HCC,LTBP2,0.0337
raw_ridge,virchow,HCC,PDZK1IP1,0.0296
raw_ridge,virchow,HCC,HAMP,0.0268
raw_ridge,virchow,HCC,IGLC2,0.0261
raw_ridge,virchow,HCC,PTGDS,0.0227
raw_ridge,virchow,HCC,PDE9A,0.0169
raw_ridge,virchow,HCC,TSPAN13,0.0156
raw_ridge,virchow,HCC,ACTA2,0.0146
raw_ridge,virchow,HCC,IGHA1,0.0143
raw_ridge,virchow,HCC,IGHM,0.0131
raw_ridge,virchow,HCC,IGLC1,0.0077
raw_ridge,virchow,HCC,GJA4,0.0058
raw_ridge,virchow,HCC,HBB,0.0043
raw_ridge,virchow,HCC,TRBC2,0.0009
raw_ridge,virchow,HCC,CXCL9,-0.0
raw_ridge,virchow,HCC,FBLN5,-0.0003
raw_ridge,virchow,HCC,IGHG1,-0.0008
raw_ridge,virchow,HCC,MCAM,-0.0022
raw_ridge,virchow,HCC,CCL21,-0.0047
raw_ridge,virchow,HCC,S100A4,-0.0084
raw_ridge,virchow,HCC,CCN1,-0.0104
raw_ridge,virchow,HCC,NDUFA4L2,-0.0151
raw_ridge,virchow,HCC,PRELP,-0.0193
raw_ridge,virchow,HCC,CXCL10,-0.0214
raw_ridge,virchow,HCC,IGFBP5,-0.0237
raw_ridge,virchow,HCC,AC092069.1,-0.0255
raw_ridge,virchow,HCC,CYP2E1,-0.0435
raw_ridge,virchow,HCC,TCEAL9,-0.0842
raw_ridge,virchow,IDC,TACSTD2,0.8708
raw_ridge,virchow,IDC,GATA3,0.8511
raw_ridge,virchow,IDC,FASN,0.8349
raw_ridge,virchow,IDC,ERBB2,0.8292
raw_ridge,virchow,IDC,PTPRC,0.7812
raw_ridge,virchow,IDC,DST,0.7718
raw_ridge,virchow,IDC,TOP2A,0.739
raw_ridge,virchow,IDC,CD3E,0.7381
raw_ridge,virchow,IDC,ABCC11,0.723
raw_ridge,virchow,IDC,SERHL2,0.7193
raw_ridge,virchow,IDC,SCD,0.7167
raw_ridge,virchow,IDC,MYLK,0.7166
raw_ridge,virchow,IDC,KLF5,0.7092
raw_ridge,virchow,IDC,IL2RG,0.7072
raw_ridge,virchow,IDC,CYTIP,0.6781
raw_ridge,virchow,IDC,SLAMF7,0.6577
raw_ridge,virchow,IDC,MYH11,0.6537
raw_ridge,virchow,IDC,IL7R,0.6534
raw_ridge,virchow,IDC,KRT14,0.6491
raw_ridge,virchow,IDC,ESR1,0.6416
raw_ridge,virchow,IDC,VWF,0.6399
raw_ridge,virchow,IDC,AQP1,0.6378
raw_ridge,virchow,IDC,PTN,0.6135
raw_ridge,virchow,IDC,KRT5,0.609
raw_ridge,virchow,IDC,SERPINA3,0.5773
raw_ridge,virchow,IDC,CEACAM6,0.5743
raw_ridge,virchow,IDC,TENT5C,0.5736
raw_ridge,virchow,IDC,CCR7,0.5666
raw_ridge,virchow,IDC,CLIC6,0.5654
raw_ridge,virchow,IDC,OXTR,0.5632
raw_ridge,virchow,IDC,TRAC,0.5623
raw_ridge,virchow,IDC,ANKRD30A,0.5517
raw_ridge,virchow,IDC,MS4A1,0.5449
raw_ridge,virchow,IDC,KRT6B,0.5335
raw_ridge,virchow,IDC,ADIPOQ,0.4704
raw_ridge,virchow,IDC,SFRP1,0.4518
raw_ridge,virchow,IDC,AQP3,0.4204
raw_ridge,virchow,IDC,MYBPC1,0.4191
raw_ridge,virchow,IDC,PTGDS,0.4179
raw_ridge,virchow,IDC,PIGR,0.3994
raw_ridge,virchow,IDC,ADH1B,0.3934
raw_ridge,virchow,IDC,KIT,0.3577
raw_ridge,virchow,IDC,TCL1A,0.2919
raw_ridge,virchow,IDC,MUC6,0.2605
raw_ridge,virchow,IDC,CEACAM8,0.2503
raw_ridge,virchow,IDC,MMP1,0.2402
raw_ridge,virchow,IDC,SCGB2A1,0.2192
raw_ridge,virchow,IDC,OPRPN,0.188
raw_ridge,virchow,IDC,TPSAB1,0.14
raw_ridge,virchow,IDC,MMP12,0.1258
raw_ridge,virchow,LUNG,CAPN8,0.7369
raw_ridge,virchow,LUNG,PTPRC,0.6828
raw_ridge,virchow,LUNG,PECAM1,0.6497
raw_ridge,virchow,LUNG,GPRC5A,0.6328
raw_ridge,virchow,LUNG,MALL,0.6191
raw_ridge,virchow,LUNG,CD2,0.5971
raw_ridge,virchow,LUNG,PLA2G7,0.518
raw_ridge,virchow,LUNG,ALDH1A3,0.4892
raw_ridge,virchow,LUNG,ACE2,0.4836
raw_ridge,virchow,LUNG,CTSK,0.4756
raw_ridge,virchow,LUNG,MET,0.4598
raw_ridge,virchow,LUNG,CDK1,0.4431
raw_ridge,virchow,LUNG,CXCR4,0.4412
raw_ridge,virchow,LUNG,LIF,0.4069
raw_ridge,virchow,LUNG,CD163,0.3959
raw_ridge,virchow,LUNG,SNTN,0.395
raw_ridge,virchow,LUNG,COL5A2,0.3716
raw_ridge,virchow,LUNG,UBE2C,0.35
raw_ridge,virchow,LUNG,OGN,0.3448
raw_ridge,virchow,LUNG,CNN1,0.3393
raw_ridge,virchow,LUNG,CD79A,0.3345
raw_ridge,virchow,LUNG,FGFBP1,0.297
raw_ridge,virchow,LUNG,CXCL9,0.2752
raw_ridge,virchow,LUNG,MZB1,0.2746
raw_ridge,virchow,LUNG,SRPX,0.2632
raw_ridge,virchow,LUNG,MS4A1,0.2563
raw_ridge,virchow,LUNG,CXCL10,0.2467
raw_ridge,virchow,LUNG,CD19,0.2193
raw_ridge,virchow,LUNG,MARCO,0.2168
raw_ridge,virchow,LUNG,TCL1A,0.2129
raw_ridge,virchow,LUNG,DNAAF1,0.2101
raw_ridge,virchow,LUNG,SPIB,0.1937
raw_ridge,virchow,LUNG,BBOX1,0.1846
raw_ridge,virchow,LUNG,CCL19,0.1843
raw_ridge,virchow,LUNG,CCR7,0.1799
raw_ridge,virchow,LUNG,TOP2A,0.1668
raw_ridge,virchow,LUNG,INMT,0.161
raw_ridge,virchow,LUNG,MKI67,0.1331
raw_ridge,virchow,LUNG,DMBT1,0.1222
raw_ridge,virchow,LUNG,MCEMP1,0.1177
raw_ridge,virchow,LUNG,MEDAG,0.1131
raw_ridge,virchow,LUNG,CD274,0.1072
raw_ridge,virchow,LUNG,FCER1A,0.0993
raw_ridge,virchow,LUNG,CD1A,0.0764
raw_ridge,virchow,LUNG,SNCG,0.0748
raw_ridge,virchow,LUNG,SOX2,0.065
raw_ridge,virchow,LUNG,CTSG,0.0161
raw_ridge,virchow,LUNG,PCSK2,0.0118
raw_ridge,virchow,LUNG,SERPINB2,-0.0035
raw_ridge,virchow,LUNG,CYP2A7,-0.0786
raw_ridge,virchow,LYMPH_IDC,FABP4,0.3308
raw_ridge,virchow,LYMPH_IDC,RSF1,0.299
raw_ridge,virchow,LYMPH_IDC,PDZK1IP1,0.291
raw_ridge,virchow,LYMPH_IDC,CYP4Z1,0.2837
raw_ridge,virchow,LYMPH_IDC,QSOX1,0.2792
raw_ridge,virchow,LYMPH_IDC,AAMDC,0.2771
raw_ridge,virchow,LYMPH_IDC,GTPBP3,0.2596
raw_ridge,virchow,LYMPH_IDC,CD22,0.2591
raw_ridge,virchow,LYMPH_IDC,SHANK2,0.2508
raw_ridge,virchow,LYMPH_IDC,PARD6B,0.2456
raw_ridge,virchow,LYMPH_IDC,SPP1,0.2421
raw_ridge,virchow,LYMPH_IDC,ANO8,0.2413
raw_ridge,virchow,LYMPH_IDC,PTRH2,0.2402
raw_ridge,virchow,LYMPH_IDC,EPHB3,0.236
raw_ridge,virchow,LYMPH_IDC,ANKS1B,0.2279
raw_ridge,virchow,LYMPH_IDC,AKR1E2,0.2268
raw_ridge,virchow,LYMPH_IDC,PATZ1,0.2251
raw_ridge,virchow,LYMPH_IDC,NARS2,0.2213
raw_ridge,virchow,LYMPH_IDC,POLD3,0.2179
raw_ridge,virchow,LYMPH_IDC,CROT,0.2156
raw_ridge,virchow,LYMPH_IDC,RAB38,0.2106
raw_ridge,virchow,LYMPH_IDC,CCNO,0.2057
raw_ridge,virchow,LYMPH_IDC,HAUS8,0.1894
raw_ridge,virchow,LYMPH_IDC,SCRN1,0.1892
raw_ridge,virchow,LYMPH_IDC,SERPINI1,0.1889
raw_ridge,virchow,LYMPH_IDC,CD72,0.1819
raw_ridge,virchow,LYMPH_IDC,IGHV3-11,0.1753
raw_ridge,virchow,LYMPH_IDC,MX1,0.1736
raw_ridge,virchow,LYMPH_IDC,MAPK8IP2,0.1649
raw_ridge,virchow,LYMPH_IDC,ZMAT5,0.1614
raw_ridge,virchow,LYMPH_IDC,DAPK1,0.1533
raw_ridge,virchow,LYMPH_IDC,MYH11,0.1334
raw_ridge,virchow,LYMPH_IDC,CXCL10,0.133
raw_ridge,virchow,LYMPH_IDC,AREG,0.1324
raw_ridge,virchow,LYMPH_IDC,IFI44L,0.1185
raw_ridge,virchow,LYMPH_IDC,TCF7,0.117
raw_ridge,virchow,LYMPH_IDC,CCL28,0.0867
raw_ridge,virchow,LYMPH_IDC,SNCG,0.0863
raw_ridge,virchow,LYMPH_IDC,RSAD2,0.0836
raw_ridge,virchow,LYMPH_IDC,IGLV9-49,0.0816
raw_ridge,virchow,LYMPH_IDC,CLNS1A,0.0804
raw_ridge,virchow,LYMPH_IDC,CXCL11,0.0799
raw_ridge,virchow,LYMPH_IDC,NUDT1,0.0741
raw_ridge,virchow,LYMPH_IDC,MX2,0.0665
raw_ridge,virchow,LYMPH_IDC,OASL,0.061
raw_ridge,virchow,LYMPH_IDC,IFIT2,0.0443
raw_ridge,virchow,LYMPH_IDC,IGHV6-1,0.0354
raw_ridge,virchow,LYMPH_IDC,TMEM64,0.0349
raw_ridge,virchow,LYMPH_IDC,CSTA,0.0214
raw_ridge,virchow,LYMPH_IDC,HAAO,-0.0032
raw_ridge,virchow,PAAD,EPCAM,0.7551
raw_ridge,virchow,PAAD,PTPRC,0.4708
raw_ridge,virchow,PAAD,CXCL2,0.4605
raw_ridge,virchow,PAAD,CD2,0.4557
raw_ridge,virchow,PAAD,CXCL6,0.4507
raw_ridge,virchow,PAAD,ANPEP,0.4201
raw_ridge,virchow,PAAD,IL7R,0.3912
raw_ridge,virchow,PAAD,CD8A,0.389
raw_ridge,virchow,PAAD,LIF,0.3829
raw_ridge,virchow,PAAD,ACTA2,0.367
raw_ridge,virchow,PAAD,CD3E,0.365
raw_ridge,virchow,PAAD,MS4A1,0.3452
raw_ridge,virchow,PAAD,CCL5,0.3448
raw_ridge,virchow,PAAD,IRF8,0.3443
raw_ridge,virchow,PAAD,CXCR4,0.3394
raw_ridge,virchow,PAAD,FCGR3A,0.3379
raw_ridge,virchow,PAAD,CD79A,0.3309
raw_ridge,virchow,PAAD,AIF1,0.3278
raw_ridge,virchow,PAAD,GZMK,0.3264
raw_ridge,virchow,PAAD,CD14,0.3263
raw_ridge,virchow,PAAD,MKI67,0.3245
raw_ridge,virchow,PAAD,GPR183,0.3183
raw_ridge,virchow,PAAD,SELL,0.3124
raw_ridge,virchow,PAAD,CD27,0.3083
raw_ridge,virchow,PAAD,DERL3,0.2952
raw_ridge,virchow,PAAD,DMBT1,0.2883
raw_ridge,virchow,PAAD,UBE2C,0.2445
raw_ridge,virchow,PAAD,TCL1A,0.2416
raw_ridge,virchow,PAAD,CD1C,0.2402
raw_ridge,virchow,PAAD,KLRC1,0.2387
raw_ridge,virchow,PAAD,CDK1,0.2334
raw_ridge,virchow,PAAD,GZMA,0.2306
raw_ridge,virchow,PAAD,ESR1,0.2296
raw_ridge,virchow,PAAD,ACE2,0.2256
raw_ridge,virchow,PAAD,CPA3,0.225
raw_ridge,virchow,PAAD,PLA2G7,0.2247
raw_ridge,virchow,PAAD,CCR7,0.2103
raw_ridge,virchow,PAAD,CCL19,0.1821
raw_ridge,virchow,PAAD,VSIG4,0.1717
raw_ridge,virchow,PAAD,BANK1,0.1623
raw_ridge,virchow,PAAD,CD19,0.1586
raw_ridge,virchow,PAAD,FOXP3,0.1334
raw_ridge,virchow,PAAD,CXCL9,0.1062
raw_ridge,virchow,PAAD,TNFRSF17,0.1003
raw_ridge,virchow,PAAD,MARCO,0.0984
raw_ridge,virchow,PAAD,PDCD1,0.0958
raw_ridge,virchow,PAAD,CXCL10,0.0628
raw_ridge,virchow,PAAD,HPGDS,0.0449
raw_ridge,virchow,PAAD,CD1A,0.0404
raw_ridge,virchow,PAAD,LILRA4,0.0086
raw_ridge,virchow,PRAD,SEC11C,0.5073
raw_ridge,virchow,PRAD,XBP1,0.4267
raw_ridge,virchow,PRAD,MPC2,0.4109
raw_ridge,virchow,PRAD,SNHG8,0.3973
raw_ridge,virchow,PRAD,COX5A,0.3945
raw_ridge,virchow,PRAD,AMD1,0.3746
raw_ridge,virchow,PRAD,PDIA4,0.3637
raw_ridge,virchow,PRAD,PCBD1,0.3378
raw_ridge,virchow,PRAD,PERP,0.3358
raw_ridge,virchow,PRAD,MT1X,0.3349
raw_ridge,virchow,PRAD,ZFAS1,0.3318
raw_ridge,virchow,PRAD,REXO2,0.3206
raw_ridge,virchow,PRAD,GLO1,0.3202
raw_ridge,virchow,PRAD,COX17,0.3129
raw_ridge,virchow,PRAD,GNG5,0.309
raw_ridge,virchow,PRAD,MT1E,0.3019
raw_ridge,virchow,PRAD,COX7B,0.2954
raw_ridge,virchow,PRAD,MAOA,0.2941
raw_ridge,virchow,PRAD,SGK1,0.2904
raw_ridge,virchow,PRAD,SNRPE,0.2868
raw_ridge,virchow,PRAD,C8orf59,0.2824
raw_ridge,virchow,PRAD,SELENOT,0.2811
raw_ridge,virchow,PRAD,RPN1,0.2804
raw_ridge,virchow,PRAD,SPON2,0.2791
raw_ridge,virchow,PRAD,EIF3H,0.2789
raw_ridge,virchow,PRAD,RPL37A,0.2747
raw_ridge,virchow,PRAD,HSPD1,0.2686
raw_ridge,virchow,PRAD,RPS29,0.2681
raw_ridge,virchow,PRAD,SVIP,0.2635
raw_ridge,virchow,PRAD,SLIRP,0.2579
raw_ridge,virchow,PRAD,C1orf43,0.2576
raw_ridge,virchow,PRAD,EIF3E,0.2521
raw_ridge,virchow,PRAD,TMCO1,0.2465
raw_ridge,virchow,PRAD,TXNL4A,0.2444
raw_ridge,virchow,PRAD,SPCS3,0.2343
raw_ridge,virchow,PRAD,MIF,0.2341
raw_ridge,virchow,PRAD,NUDT4,0.2167
raw_ridge,virchow,PRAD,IMPDH2,0.2082
raw_ridge,virchow,PRAD,CCDC47,0.2003
raw_ridge,virchow,PRAD,CAT,0.1972
raw_ridge,virchow,PRAD,TOB1,0.1945
raw_ridge,virchow,PRAD,HLA-DRA,0.1945
raw_ridge,virchow,PRAD,MRPL33,0.1911
raw_ridge,virchow,PRAD,RSL24D1,0.1815
raw_ridge,virchow,PRAD,SNHG9,0.1784
raw_ridge,virchow,PRAD,SRRM1,0.1637
raw_ridge,virchow,PRAD,C6orf48,0.1611
raw_ridge,virchow,PRAD,DNAJC3,0.1454
raw_ridge,virchow,PRAD,NUCB2,0.1346
raw_ridge,virchow,PRAD,SOD2,0.0873
raw_ridge,virchow,READ,GUCA2A,0.409
raw_ridge,virchow,READ,CA2,0.3694
raw_ridge,virchow,READ,CA1,0.255
raw_ridge,virchow,READ,MMP28,0.2497
raw_ridge,virchow,READ,EGLN3,0.1825
raw_ridge,virchow,READ,PADI2,0.1779
raw_ridge,virchow,READ,SLC26A2,0.1755
raw_ridge,virchow,READ,SLC26A3,0.1534
raw_ridge,virchow,READ,SECTM1,0.1435
raw_ridge,virchow,READ,ITIH5,0.1424
raw_ridge,virchow,READ,SMPDL3A,0.1392
raw_ridge,virchow,READ,MT1M,0.1384
raw_ridge,virchow,READ,CD177,0.13
raw_ridge,virchow,READ,BTNL3,0.1285
raw_ridge,virchow,READ,MXI1,0.1203
raw_ridge,virchow,READ,CCL21,0.1031
raw_ridge,virchow,READ,ADAMDEC1,0.0995
raw_ridge,virchow,READ,LOX,0.0804
raw_ridge,virchow,READ,CLU,0.0803
raw_ridge,virchow,READ,EFEMP1,0.0799
raw_ridge,virchow,READ,SGK1,0.0613
raw_ridge,virchow,READ,LAMA3,0.0553
raw_ridge,virchow,READ,PDE9A,0.0523
raw_ridge,virchow,READ,FRZB,0.0513
raw_ridge,virchow,READ,MT1F,0.0472
raw_ridge,virchow,READ,SPHK1,0.0432
raw_ridge,virchow,READ,SPP1,0.0373
raw_ridge,virchow,READ,ITGB2,0.0355
raw_ridge,virchow,READ,PLAAT3,0.0257
raw_ridge,virchow,READ,APOC1,0.0219
raw_ridge,virchow,READ,CCL14,0.0134
raw_ridge,virchow,READ,HMOX1,0.0124
raw_ridge,virchow,READ,CLCA1,0.0123
raw_ridge,virchow,READ,CXCL8,0.0092
raw_ridge,virchow,READ,ANGPTL2,0.0083
raw_ridge,virchow,READ,TSPAN9,-0.0006
raw_ridge,virchow,READ,CXCL9,-0.002
raw_ridge,virchow,READ,CXCL10,-0.0035
raw_ridge,virchow,READ,P3H3,-0.004
raw_ridge,virchow,READ,MMP7,-0.0054
raw_ridge,virchow,READ,CHI3L1,-0.0145
raw_ridge,virchow,READ,AC010883.3,-0.0158
raw_ridge,virchow,READ,PRRG3,-0.0192
raw_ridge,virchow,READ,CEMIP,-0.0194
raw_ridge,virchow,READ,IGHG2,-0.028
raw_ridge,virchow,READ,MMP9,-0.0306
raw_ridge,virchow,READ,PTGDS,-0.0322
raw_ridge,virchow,READ,UBD,-0.0579
raw_ridge,virchow,READ,TPSB2,-0.0782
