task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,_source
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,0,predicted_value_decile,5,10558,10208,0.9668497821557112,2.1712086658221255,0.5472646353032061,10558,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,0,predicted_value_decile,6,8514,8216,0.9649988254639418,2.1861547891707773,0.6478628490574349,8514,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,0,predicted_value_decile,7,7295,7136,0.9782042494859492,2.2034220517049348,0.790814154600754,7295,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,0,predicted_value_decile,8,6703,6631,0.9892585409518126,2.174207502704013,0.9258573003692376,6703,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,0,predicted_value_decile,9,5558,4428,0.7966894566390788,2.204123174084653,1.2173231083010976,5558,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,0,2365,2177,0.920507399577167,1.8635273520084568,0.0686354139138477,2365,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,1,1896,1798,0.94831223628692,1.8949206388449369,0.2461066266152426,1896,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,2,1619,1518,0.9376158122297714,1.9312580525691012,0.3574084163522043,1619,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,3,1563,1446,0.9251439539347408,1.9286312754918429,0.4488548430127359,1563,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,4,1475,1345,0.911864406779661,1.9364178363347455,0.5375847043829449,1475,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,5,1607,1426,0.8873677660236465,1.9729822772440884,0.6324470486786326,1607,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,6,2246,2057,0.9158504007123776,2.0270689559216386,0.752291834789626,2246,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,7,4007,3397,0.847766408784627,1.9638969206232844,0.9015645959414774,4007,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,8,6271,4721,0.7528304895550949,1.9038465132155955,1.0999525967748365,6271,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,1,predicted_value_decile,9,16365,10056,0.6144821264894592,1.6785997651237397,1.348255375420104,16365,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,0,2327,1829,0.785990545767082,1.8963832355232055,0.0607793436677454,2327,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,1,3482,3011,0.8647329121194716,1.920377903324239,0.2518185566787675,3482,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,2,4677,4082,0.8727816976694462,1.9633978027448151,0.3745414728992944,4677,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,3,6352,5399,0.8499685138539043,1.9853887678093511,0.4768851638140546,6352,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,4,7568,6828,0.9022198731501055,2.0485305624834833,0.5785448909057875,7568,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,5,7945,7212,0.9077407174323474,2.024535748702014,0.6517111046648836,7945,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,6,7539,6806,0.902772250961666,1.8928374535747448,0.6984611012319273,7539,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,7,8308,6339,0.7629995185363505,1.5948796058768655,0.7677623177584858,8308,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,8,9501,6677,0.702768129670561,1.4599947538417009,0.9460297353568046,9501,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,2,predicted_value_decile,9,6837,4303,0.6293696065525816,1.4637147826166448,1.0602139267496709,6837,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,0,404,338,0.8366336633663366,2.059508673035272,0.1182667666142529,404,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,1,810,707,0.8728395061728395,1.8645860460069448,0.2414889677071277,810,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,2,1357,1172,0.8636698599852616,1.7849748986735443,0.3205375924388011,1357,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,3,2411,2093,0.8681045209456657,1.783551463345085,0.4010402405721822,2411,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,4,3489,2944,0.8437947836056177,1.7890658587704211,0.4840715910719403,3489,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,5,4879,4122,0.8448452551752408,1.8394490418118468,0.5838302046237702,4879,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,6,6536,5615,0.8590881272949816,1.894867130125459,0.6880461040296053,6536,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,7,9096,7438,0.8177220756376429,1.9548872358041995,0.8281427683700253,9096,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,8,9513,5437,0.5715336907389887,2.071381760485651,1.1539928091821718,9513,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,3,predicted_value_decile,9,4237,2044,0.4824168043426953,2.175341946689875,1.6497611720409489,4237,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,0,4113,3815,0.9275468028203258,2.5003478395483834,0.0953355488219517,4113,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,1,9582,9132,0.9530369442705072,2.5319312089073263,0.2140557327541223,9582,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,2,10563,10258,0.9711256271892454,2.5374553275584586,0.3004090644007976,10563,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,3,9715,9491,0.9769428718476584,2.5298217961914564,0.3784496580272131,9715,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,4,10121,9778,0.9661100681750816,2.5348426616070547,0.4645864145403122,10121,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,5,11857,11334,0.955891034831745,2.55967762977566,0.5555064222347559,11857,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,6,12913,12391,0.9595756214667388,2.542751853752033,0.6457002814508634,12913,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,7,9648,9321,0.9661069651741292,2.4759466826026117,0.791802097908893,9648,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,8,5285,4516,0.8544938505203405,2.268325005912961,1.0556832796239357,5285,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,4,predicted_value_decile,9,4691,3134,0.6680878277552761,2.643847593796632,1.7554432273902154,4691,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,0,19643,17903,0.9114188260449017,1.9549322595835668,0.0237038137591953,19643,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,1,14395,13008,0.9036470996873914,1.9728852791767977,0.2221942738635376,14395,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,2,11815,10879,0.9207786711807024,1.9813779491112993,0.323650500555438,11815,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,3,10246,9617,0.9386101893421824,1.9785831056021863,0.4064355240002196,10246,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,4,9074,8587,0.9463301741238704,1.978251735728455,0.482633998064525,9074,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,5,7686,7371,0.9590163934426228,1.976926138026932,0.555938633351223,7686,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,6,6784,6543,0.9644752358490566,1.945785234559257,0.641522893365824,6784,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,7,6178,5672,0.9180964713499514,1.9349819293258337,0.7948945287208644,6178,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,8,7259,5969,0.8222895715663314,1.956097199381802,0.97548846959378,7259,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,abs,cqr_matched,0.1,5,predicted_value_decile,9,6844,5316,0.7767387492694331,1.9812787946102424,1.2346218517131795,6844,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,0,15680,13678,0.8723214285714286,1.4439495475924744,0.0458572387695312,15680,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,1,14367,12638,0.8796547643906174,1.624956633474281,0.2295064277619719,14367,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,2,14501,12826,0.8844907247776016,1.716217847045031,0.3301748316926419,14501,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,3,14245,12807,0.899052299052299,1.795804448929449,0.410961288500351,14245,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,4,12805,11632,0.9083951581413512,1.8501429190257712,0.4778110967395548,12805,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,5,10558,9788,0.9270695207425648,1.927747694283955,0.5472646353032061,10558,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,6,8514,7990,0.9384543105473336,2.0769369292488844,0.6478628490574349,8514,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,7,7295,7044,0.9655928718300204,2.3004168630054833,0.790814154600754,7295,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,8,6703,6613,0.9865731761897658,2.4844280312919587,0.9258573003692376,6703,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,9,5558,5473,0.9847067290392229,2.837889395072418,1.2173231083010976,5558,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,0,2365,2003,0.8469344608879492,1.1318404796511627,0.0686354139138477,2365,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,1,1896,1680,0.8860759493670886,1.438786631395042,0.2461066266152426,1896,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,2,1619,1435,0.8863495985176034,1.5911819241236875,0.3574084163522043,1619,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,3,1563,1339,0.8566858605246321,1.699832303662828,0.4488548430127359,1563,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,4,1475,1257,0.8522033898305085,1.8300807733050848,0.5375847043829449,1475,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,5,1607,1330,0.8276291225886746,1.923019285742066,0.6324470486786326,1607,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,6,2246,1857,0.8268032056990204,2.013624481717498,0.752291834789626,2246,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,7,4007,3363,0.839281257798852,2.099809708010981,0.9015645959414774,4007,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,8,6271,5627,0.8973050550151491,2.2195189787314624,1.0999525967748365,6271,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,9,16365,15198,0.9286892758936756,2.2526815039718913,1.348255375420104,16365,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,0,2327,1787,0.7679415556510528,1.463652423486517,0.0607793436677454,2327,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,1,3482,2903,0.8337162550258472,1.6879678076536473,0.2518185566787675,3482,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,2,4677,4024,0.8603805858456275,1.8558587903570665,0.3745414728992944,4677,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,3,6352,5500,0.8658690176322418,1.9473234315963477,0.4768851638140546,6352,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,4,7568,6679,0.882531712473573,2.0412127956527484,0.5785448909057875,7568,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,5,7945,7062,0.8888609188168659,2.0541472870122717,0.6517111046648836,7945,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,6,7539,6795,0.9013131715081576,2.001478250596896,0.6984611012319273,7539,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,7,8308,7308,0.8796340876263842,1.9519185198001925,0.7677623177584858,8308,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,8,9501,8487,0.8932743921692453,2.0282675836754027,0.9460297353568046,9501,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,9,6837,6462,0.9451513821851688,2.1584757969047095,1.0602139267496709,6837,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,0,404,321,0.7945544554455446,1.5320029683632426,0.1182667666142529,404,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,1,810,681,0.8407407407407408,1.4771638093171295,0.2414889677071277,810,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,2,1357,1167,0.8599852616064849,1.605809683297255,0.3205375924388011,1357,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,3,2411,2106,0.873496474491912,1.7553640054697222,0.4010402405721822,2411,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,4,3489,2970,0.8512467755803955,1.8493020475064488,0.4840715910719403,3489,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,5,4879,4181,0.8569378971100635,1.9665851096536175,0.5838302046237702,4879,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,6,6536,5573,0.8526621787025703,2.1071075103274173,0.6880461040296053,6536,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,7,9096,7760,0.8531222515391381,2.301864959528914,0.8281427683700253,9096,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,8,9513,8022,0.8432671081677704,2.660747135498791,1.1539928091821718,9513,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,9,4237,3926,0.9265990087325938,3.157969183310715,1.6497611720409489,4237,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,0,4113,3816,0.9277899343544858,2.0735168976416243,0.0953355488219517,4113,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,1,9582,9163,0.956272176998539,2.1917470582863703,0.2140557327541223,9582,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,2,10563,10226,0.968096184795986,2.2392689991006343,0.3004090644007976,10563,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,3,9715,9370,0.9644879053010808,2.302288865478641,0.3784496580272131,9715,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,4,10121,9580,0.946546783914633,2.416845235154629,0.4645864145403122,10121,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,5,11857,10950,0.923505102471114,2.5079017800666272,0.5555064222347559,11857,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,6,12913,11847,0.9174475334933788,2.5136814039146596,0.6457002814508634,12913,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,7,9648,8934,0.925995024875622,2.533763069418532,0.791802097908893,9648,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,8,5285,4943,0.9352885525070956,2.6295648060548724,1.0556832796239357,5285,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,4,predicted_value_decile,9,4691,3552,0.7571946280110851,3.1148477886511405,1.7554432273902154,4691,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,5,predicted_value_decile,0,19643,15651,0.7967723871099119,1.0550255657231584,0.0237038137591953,19643,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,5,predicted_value_decile,1,14395,11826,0.8215352552969781,1.2874834469433831,0.2221942738635376,14395,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,5,predicted_value_decile,2,11815,10098,0.8546762589928057,1.4368876957257724,0.323650500555438,11815,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,5,predicted_value_decile,3,10246,9145,0.8925434315830568,1.5457102924311927,0.4064355240002196,10246,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,5,predicted_value_decile,4,9074,8264,0.910733965175226,1.6330082645126185,0.482633998064525,9074,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,5,predicted_value_decile,5,7686,7051,0.9173822534478272,1.6922142074469817,0.555938633351223,7686,0,a4_by_decile__hoptimus0__cqrmain.csv
CCRCC,shipped,hoptimus0,patient,cqr,cqr_matched,0.1,5,predicted_value_decile,6,6784,6321,0.9317511792452832,1.7612108914357312,0.641522893365824,6784,0,a4_by_decile__hoptimus0__cqrmain.csv
