task,label_set,encoder,design,gene,n,ks_pooled_from_hist,ks_hist_resolution,ks_cell_median,ks_cell_max,log_score_mean,alpha_g_mean,n_cells,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,_source
HCC,shipped,hoptimus0,donor,CXCL10,12588,0.0985449634572608,0.001,0.1921516459751304,0.2440019739674776,1.9056389611364155,0.1417118297221768,6,0.1083571655544963,0.0684779154750556,0.0595805529075309,0.0530664124563075,0.050047664442326,0.0492532570702256,0.0432157610422624,0.0394026056561804,0.0400381315538608,0.0356688910073085,0.0343183984747378,0.032809024467747,0.0300285986653956,0.0298697171909755,0.032729583730537,0.0344772799491579,0.0336034318398474,0.0341595170003177,0.044407372100413,0.1464887194153162,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,CXCL9,12588,0.123675881792183,0.001,0.1834053726883669,0.3103815298036056,8.270177598138911,0.0297196893108355,6,0.0864315220845249,0.0566412456307594,0.0547346679377184,0.0546552272005084,0.0517953606609469,0.0496504607562758,0.0455989831585637,0.0436129647283126,0.0429774388306323,0.0393231649189704,0.0407530981887511,0.0405942167143311,0.0387670797585001,0.0379726723863997,0.0310613282491261,0.0301874801398156,0.0297902764537654,0.0266920877025738,0.0299491579281855,0.1688115665713377,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,ETNPPL,12588,0.3803546234509056,0.001,0.7479216841916718,0.787733379054907,10.167700560899492,0.0428173539611668,6,0.4194470924690181,0.0585478233238004,0.0301874801398156,0.0197807435653002,0.0133460438512869,0.0112805846838258,0.0075468700349539,0.0065141404512233,0.007785192246584,0.0061169367651731,0.0061169367651731,0.0050842071814426,0.0061963775023832,0.0065141404512233,0.005878614553543,0.0069907848744836,0.0079440737210041,0.0127899586908166,0.0163647918652685,0.3455672068636797,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,HBB,12588,0.083888465204957,0.001,0.1212347809688958,0.184507617218342,8.58437455723971,0.0,6,0.1124880838894185,0.0610899269145217,0.0534636161423578,0.0564823641563393,0.0468700349539243,0.0502065459167461,0.044327931363203,0.0450428979980934,0.0456784238957737,0.0403558945027009,0.0421830314585319,0.0382109945980298,0.0376549094375595,0.0372577057515093,0.0360660946933587,0.0360660946933587,0.032729583730537,0.0303463616142357,0.034636161423578,0.1188433428662218,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,IGHA1,12588,0.1509663171274229,0.001,0.2324107481247652,0.2641017172272027,4.909877150590831,0.0097192518886626,6,0.1150301874801398,0.0560851604702891,0.0509215125516364,0.0454401016841436,0.0409119796631712,0.0417858277724817,0.0372577057515093,0.0334445503654273,0.0375754687003495,0.034795042897998,0.0311407689863361,0.0320940578328566,0.0321734985700667,0.0296313949793454,0.0312996504607562,0.0309818875119161,0.0323323800444868,0.0412297426120114,0.0454401016841436,0.2004289799809342,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,IGHM,12588,0.113142993326978,0.001,0.1583965395353055,0.2733615889182027,5.3512077434642675,0.0010826043506638,6,0.0840482999682237,0.0515570384493168,0.0522720050842071,0.0470289164283444,0.0475055608516047,0.0495710200190657,0.0453606609469335,0.0416269462980616,0.0421830314585319,0.0397998093422306,0.0419447092469018,0.0397998093422306,0.0378137909119796,0.0378137909119796,0.0364632983794089,0.0363044169049888,0.0355100095328884,0.0345567206863679,0.0372577057515093,0.161582459485224,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,LRRC75A,12588,0.132379726723864,0.001,0.2475569874143119,0.5144122694573567,2.195087090790268,0.1983576174587575,6,0.1397362567524626,0.0753098188751191,0.061566571337782,0.0548141086749285,0.0448045757864632,0.0393231649189704,0.03860819828408,0.03860819828408,0.0374165872259294,0.0316968541468064,0.0317762948840165,0.0296313949793454,0.0282014617095646,0.0285192246584048,0.0275659358118843,0.0266920877025738,0.0297108357165554,0.0354305687956784,0.0390054019701302,0.161582459485224,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,MCAM,12588,0.1409161105815062,0.001,0.1053560496893531,0.2927475011566834,1.4678654925447934,0.0,6,0.0628376231331426,0.0545757864632983,0.050127105179536,0.0469494756911344,0.0475055608516047,0.0448045757864632,0.0440101684143628,0.0419447092469018,0.0373371464887194,0.0360660946933587,0.0379726723863997,0.0358277724817286,0.0333651096282173,0.0322529393072767,0.0345567206863679,0.0358277724817286,0.0382904353352399,0.046234509056244,0.0551318716237686,0.1843819510645059,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,MGP,12588,0.3633625675246266,0.001,0.6683431652580452,0.7488797323633181,8.627459887663255,0.0667575960549377,6,0.2613600254210359,0.0646647600889736,0.03860819828408,0.0294725135049253,0.0196218620908802,0.0165236733396885,0.0134254845884969,0.0115189068954559,0.0111217032094057,0.0103272958373053,0.0099300921512551,0.0083412774070543,0.0109628217349857,0.0096123292024149,0.0106450587861455,0.0104067365745154,0.0122338735303463,0.0151731808071178,0.0264537654909437,0.409596441054973,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,PDZK1IP1,12588,0.3856008897362567,0.001,0.8034655623888473,0.8503638530375364,19.6018093231738,0.026358060180948,6,0.4282650142993327,0.0355894502700985,0.017318080711789,0.0123133142675564,0.0081029551954242,0.0060374960279631,0.005878614553543,0.0057197330791229,0.0042897998093422,0.0040514775977121,0.0043692405465522,0.0047664442326024,0.0042897998093422,0.0038131553860819,0.0043692405465522,0.0055608516047028,0.0069113441372735,0.0080235144582141,0.0129488401652367,0.417381633301557,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,PRELP,12588,0.1640552907530981,0.001,0.2306746272794372,0.3610157709179112,2.0286091953463417,0.01380873644759,6,0.0741182078169685,0.0541785827772481,0.0479027645376549,0.0465522720050842,0.0436924054655227,0.0435335239911026,0.0440101684143628,0.0448045757864632,0.0387670797585001,0.0381315538608198,0.0364632983794089,0.0391642834445503,0.0337623133142675,0.0332856688910073,0.0332062281537972,0.0333651096282173,0.0306641245630759,0.032809024467747,0.0391642834445503,0.2124245312996504,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,PTGDS,12588,0.3264458214172228,0.001,0.5551686237312028,0.7004542822576535,11.290750091218664,0.0957526055936968,6,0.2190181124880839,0.0793612964728312,0.0587067047982205,0.0430568795678423,0.0324912615189069,0.0266920877025738,0.0194629806164601,0.0195424213536701,0.0150142993326978,0.0120749920559262,0.0119955513187162,0.0105656180489354,0.0100889736256752,0.0086590403558945,0.0093740069907848,0.0096123292024149,0.0095328884652049,0.0137432475373371,0.0218462027327613,0.3691611058150619,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,TAGLN,12588,0.1765471877979028,0.001,0.1636919341125951,0.3182485162573901,3.3748736812032405,0.0111511156820846,6,0.1036701620591039,0.0554496345726088,0.0470289164283444,0.0388465204957102,0.036622179853829,0.0329679059421671,0.0332856688910073,0.0323323800444868,0.0296313949793454,0.028916428344455,0.0315379726723864,0.0301080394026056,0.0317762948840165,0.034715602160788,0.0348744836352081,0.0375754687003495,0.0359072132189386,0.0485382904353352,0.0604544010168414,0.2157610422624722,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,donor,TSPAN13,12588,0.0883905306641245,0.001,0.1383237152166411,0.2026798034036394,1.527006066531098,0.0,6,0.1120114394661582,0.0622815379726723,0.053940260565618,0.0531458531935176,0.0494121385446456,0.048141086749285,0.0438512869399428,0.0428979980934223,0.0428185573562122,0.0414680648236415,0.0359072132189386,0.0340800762631077,0.0345567206863679,0.034715602160788,0.0351128058468382,0.0314585319351763,0.0343978392119478,0.0320940578328566,0.0393231649189704,0.1383857642198919,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,AC092069.1,12588,0.128765173180807,0.001,0.2327190315261604,0.3749513319120034,2.0183575940146152,0.1972465987443081,6,0.1427550047664442,0.0618048935494121,0.0517953606609469,0.0451223387353034,0.0393231649189704,0.0379726723863997,0.036622179853829,0.0353511280584683,0.034795042897998,0.0355894502700985,0.0333651096282173,0.0337623133142675,0.0313790911979663,0.0341595170003177,0.0316968541468064,0.0293136320305052,0.0316968541468064,0.0316968541468064,0.0435335239911026,0.1782650142993327,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,BEST1,12588,0.172258341277407,0.001,0.2069916819448374,0.6123409698723531,2.552635927386006,0.0011994550774425,6,0.1951064505878614,0.0709405783285668,0.055926278995869,0.0463933905306641,0.0436924054655227,0.0405942167143311,0.0402764537654909,0.0358277724817286,0.032729583730537,0.0318557356212265,0.0303463616142357,0.0312202097235462,0.0293136320305052,0.0272481728630441,0.0262948840165236,0.0261360025421035,0.027009850651414,0.0304258023514458,0.0394820463933905,0.1391801715919923,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,CXCL10,12588,0.1811385446456943,0.001,0.2240085379072774,0.3097251623968867,2.3721509797611025,0.1216546382448691,6,0.1772322847156021,0.0817445185891325,0.0622020972354623,0.0554496345726088,0.0535430568795678,0.0451223387353034,0.0448840165236733,0.0349539243724181,0.0374165872259294,0.0352716873212583,0.0313790911979663,0.030902446774706,0.0287575468700349,0.0278836987607245,0.027089291388624,0.0282014617095646,0.0271687321258341,0.0317762948840165,0.0340800762631077,0.1049412138544645,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,CXCL9,12588,0.1342739116619001,0.001,0.2478564742520368,0.3227180211637824,2.918821830941243,0.0686296635992872,6,0.0928662217985382,0.0624404194470924,0.0526692087702573,0.0517953606609469,0.0471083571655545,0.0454401016841436,0.0468700349539243,0.0382109945980298,0.0405942167143311,0.0413886240864315,0.0392437241817604,0.0351922465840483,0.0349539243724181,0.0332856688910073,0.0353511280584683,0.0326501429933269,0.0297108357165554,0.030902446774706,0.032809024467747,0.1765173180807117,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,ETNPPL,12588,0.3533870352716873,0.001,0.6870800246646289,0.7252576427029555,9.91951379653916,0.0417905644398153,6,0.3812360978709882,0.0714966634890371,0.0427391166190022,0.026930409914204,0.01930409914204,0.0162853511280584,0.0111217032094057,0.0098506514140451,0.0083412774070543,0.0074674292977438,0.0063552589768033,0.0082618366698442,0.0061963775023832,0.0070702256116936,0.0065141404512233,0.0087384810931045,0.0098506514140451,0.0111217032094057,0.0177152843978392,0.3234032411820782,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,HBB,12588,0.0935573562122656,0.001,0.1583560816960036,0.2642264903806968,15.982198409040665,0.0,6,0.1248808388941849,0.0611693676517318,0.0548935494121385,0.0495710200190657,0.0505243088655862,0.0452017794725135,0.0455989831585637,0.0411503018748014,0.0399586908166507,0.0387670797585001,0.0383698760724499,0.0390848427073403,0.0381315538608198,0.0357483317445185,0.0357483317445185,0.0332856688910073,0.0339211947886876,0.0324118207816968,0.0368605020654591,0.1247219574197648,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,IGHA1,12588,0.1255459167461075,0.001,0.1252531357981467,0.2488472216767141,3.9075402754326327,0.0251437508636866,6,0.1047028916428344,0.0629170638703527,0.0561646012074992,0.0485382904353352,0.040435335239911,0.0409119796631712,0.0378932316491897,0.0389259612329202,0.03852875754687,0.0328884652049571,0.0348744836352081,0.030902446774706,0.0313790911979663,0.0328884652049571,0.032729583730537,0.034795042897998,0.0362249761677788,0.040514775977121,0.0544169049888782,0.169367651731808,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,IGHM,12588,0.133779154750556,0.001,0.123670510382634,0.2742205826010701,5.575664055186334,0.0,6,0.052033682872577,0.046155068319034,0.046155068319034,0.0456784238957737,0.0451223387353034,0.0441690498887829,0.0468700349539243,0.0414680648236415,0.0416269462980616,0.0422624721957419,0.046155068319034,0.0396409278678106,0.0410708611375913,0.0399586908166507,0.0388465204957102,0.0409914204003813,0.0410708611375913,0.0375754687003495,0.0395614871306005,0.1835875436924054,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,LRRC75A,12588,0.1479930092151255,0.001,0.2733881831014192,0.4497989094421273,2.373799636239232,0.1932000964127223,6,0.1463298379408961,0.0810295519542421,0.0641086749285033,0.055767397521449,0.0493326978074356,0.0447251350492532,0.0380521131236097,0.0342389577375278,0.0326501429933269,0.0304258023514458,0.0294725135049253,0.0305052430886558,0.027089291388624,0.0266126469653638,0.0280425802351445,0.0260565618048935,0.0263743247537337,0.028916428344455,0.0337623133142675,0.1665077851922465,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,MCAM,12588,0.0852135367016205,0.001,0.1379714129868728,0.2239070954271393,1.348048264983997,0.0,6,0.0772163965681601,0.061566571337782,0.0571178900540197,0.0549729901493485,0.0509215125516364,0.0484588496981252,0.0460756275818239,0.0458373053701938,0.0408325389259612,0.0426596758817921,0.0395614871306005,0.034715602160788,0.0355894502700985,0.0350333651096282,0.0336828725770575,0.0359866539561487,0.0368605020654591,0.03852875754687,0.0542580235144582,0.1301239275500476,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,MGP,12588,0.3796946298061645,0.001,0.7425117937135206,0.8499975357282223,9.744046801857271,0.0674673606858285,6,0.3444550365427391,0.0452017794725135,0.0256593581188433,0.0177152843978392,0.0122338735303463,0.0100889736256752,0.0083412774070543,0.0085795996186844,0.0071496663489037,0.0061169367651731,0.0065935811884334,0.0054814108674928,0.0054814108674928,0.005878614553543,0.0075468700349539,0.0100095328884652,0.0104067365745154,0.013504925325707,0.025103272958373,0.4244518589132507,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,PDZK1IP1,12588,0.401274229424849,0.001,0.7915524562290202,0.8108264554089258,19.133244927589462,0.0238512533776208,6,0.3878296790594217,0.0435335239911026,0.01930409914204,0.0129488401652367,0.0107244995233555,0.0073879885605338,0.0061963775023832,0.0062758182395932,0.0050047664442326,0.0056402923419129,0.0055608516047028,0.0046870034953924,0.0049253257070225,0.0060374960279631,0.0048458849698125,0.0049253257070225,0.005799173816333,0.0084207181442643,0.0139815697489672,0.4359707658087067,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,PRELP,12588,0.1864995233555767,0.001,0.3139901218549438,0.3845592079061746,2.3861705130587723,0.0227823641555965,6,0.0729265967588179,0.051954242135367,0.0469494756911344,0.0470289164283444,0.0447251350492532,0.0394026056561804,0.0455989831585637,0.0375754687003495,0.0378932316491897,0.0398792500794407,0.0353511280584683,0.0332856688910073,0.0336828725770575,0.0351128058468382,0.0321734985700667,0.0326501429933269,0.0301080394026056,0.0329679059421671,0.0354305687956784,0.2353034636161423,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,PTGDS,12588,0.3464181760406736,0.001,0.658519887462823,0.7056294397799348,12.330009009669098,0.085226906371748,6,0.2765332062281538,0.0811089926914521,0.0489354941213854,0.032729583730537,0.0254210359072132,0.0185096917699396,0.0143787734350174,0.0119161105815061,0.0109628217349857,0.0087384810931045,0.0085795996186844,0.007785192246584,0.0065935811884334,0.0080235144582141,0.0082618366698442,0.0075468700349539,0.0088179218303145,0.0108039402605656,0.0172386399745789,0.3871147124245313,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,TAGLN,12588,0.1960940578328567,0.001,0.1876826660273844,0.3723810839462397,3.740017084737473,0.0099816859666882,6,0.1195583095011121,0.0534636161423578,0.0453606609469335,0.0401970130282809,0.0345567206863679,0.0319351763584366,0.0294725135049253,0.0295519542421353,0.0274070543374642,0.0273276136002542,0.0276453765490943,0.0282014617095646,0.0259771210676835,0.0311407689863361,0.0364632983794089,0.0340800762631077,0.036622179853829,0.0456784238957737,0.0583095011121703,0.2370511598347632,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,patient,TSPAN13,12588,0.1338585954877661,0.001,0.1571106833867243,0.2757269957831603,1.534312307961174,0.0,6,0.067445185891325,0.0504448681283762,0.0494121385446456,0.0490943755958055,0.0454401016841436,0.0449634572608833,0.0465522720050842,0.0455989831585637,0.0413091833492214,0.0383698760724499,0.0401175722910708,0.0378932316491897,0.0389259612329202,0.0376549094375595,0.0338417540514775,0.0339211947886876,0.0353511280584683,0.036701620591039,0.0440896091515729,0.182872577057515,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,random,AC092069.1,20980,0.0720610104861773,0.001,0.0755424775802677,0.0975092722339534,1.243435471373169,0.1807557575187689,10,0.0686367969494756,0.0603431839847473,0.0564823641563393,0.0526692087702573,0.0528598665395614,0.0518589132507149,0.0479980934223069,0.0469018112488083,0.046186844613918,0.0409437559580552,0.0429456625357483,0.0386558627264061,0.0393708293612964,0.0354146806482364,0.0344613918017159,0.0365109628217349,0.0381792183031458,0.0396091515729266,0.0488560533841754,0.1211153479504289,a4_pit__hoptimus0__main9.csv
HCC,shipped,hoptimus0,random,BEST1,20980,0.0534337464251667,0.001,0.0534270054106936,0.0724604389979152,1.0425542802573893,0.0049886470756055,10,0.0683508102955195,0.0576739752144899,0.0551000953288846,0.05395614871306,0.0483317445185891,0.0518112488083889,0.0463775023832221,0.046186844613918,0.0449475691134413,0.0437082936129647,0.0417540514775977,0.0434223069590085,0.0407530981887511,0.0416110581506196,0.0421830314585319,0.0402287893231649,0.0409914204003813,0.0422306959008579,0.0469494756911344,0.1034318398474737,a4_pit__hoptimus0__main9.csv
