encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,gene_index,quantile,n_T_natural,n_T_used,subsample_fallback,subsample_reason,subsample_size,seconds,cumulative_task_seconds,timebox_s,solver,failure,_source
resnet50,READ,shipped,patient,1,-1,0,slide,10,0.95,2128,2128,False,,2500,7.302,231.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,patient,1,-1,0,slide,20,0.05,2128,2128,False,,2500,6.334,237.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,patient,1,-1,0,slide,20,0.95,2128,2128,False,,2500,7.486,245.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,patient,1,-1,0,slide,29,0.05,2128,2128,False,,2500,3.341,248.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,patient,1,-1,0,slide,29,0.95,2128,2128,False,,2500,7.501,256.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,patient,1,-1,0,slide,39,0.05,2128,2128,False,,2500,3.643,259.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,patient,1,-1,0,slide,39,0.95,2128,2128,False,,2500,7.511,267.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,patient,1,-1,0,slide,49,0.05,2128,2128,False,,2500,3.828,270.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,patient,1,-1,0,slide,49,0.95,2128,2128,False,,2500,7.396,278.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,0,0.05,2128,2128,False,,2500,3.481,281.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,0,0.95,2128,2128,False,,2500,8.121,289.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,10,0.05,2128,2128,False,,2500,3.448,293.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,10,0.95,2128,2128,False,,2500,8.126,301.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,20,0.05,2128,2128,False,,2500,3.622,305.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,20,0.95,2128,2128,False,,2500,8.161,313.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,29,0.05,2128,2128,False,,2500,3.184,316.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,29,0.95,2128,2128,False,,2500,7.691,324.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,39,0.05,2128,2128,False,,2500,5.278,329.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,39,0.95,2128,2128,False,,2500,7.847,337.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,49,0.05,2128,2128,False,,2500,5.298,342.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen1,-1,0,slide,49,0.95,2128,2128,False,,2500,7.677,350.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,0,0.05,2128,2128,False,,2500,3.196,353.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,0,0.95,2128,2128,False,,2500,7.282,360.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,10,0.05,2128,2128,False,,2500,4.33,365.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,10,0.95,2128,2128,False,,2500,6.934,372.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,20,0.05,2128,2128,False,,2500,6.224,378.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,20,0.95,2128,2128,False,,2500,7.042,385.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,29,0.05,2128,2128,False,,2500,3.268,388.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,29,0.95,2128,2128,False,,2500,6.955,395.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,39,0.05,2128,2128,False,,2500,3.479,399.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,39,0.95,2128,2128,False,,2500,6.771,405.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,49,0.05,2128,2128,False,,2500,3.81,409.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,READ,shipped,donor,READ_specimen7,-1,0,slide,49,0.95,2128,2128,False,,2500,7.082,416.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,0,0.05,693,693,False,,2500,1.181,1.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,0,0.95,693,693,False,,2500,1.133,2.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,10,0.05,693,693,False,,2500,1.181,3.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,10,0.95,693,693,False,,2500,1.156,4.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,20,0.05,693,693,False,,2500,1.146,5.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,20,0.95,693,693,False,,2500,1.101,6.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,29,0.05,693,693,False,,2500,1.137,8.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,29,0.95,693,693,False,,2500,1.131,9.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,39,0.05,693,693,False,,2500,1.095,10.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,39,0.95,693,693,False,,2500,1.145,11.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,49,0.05,693,693,False,,2500,1.142,12.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,0,0,0,spot,49,0.95,693,693,False,,2500,1.152,13.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,0,0.05,693,693,False,,2500,1.184,14.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,0,0.95,693,693,False,,2500,1.131,16.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,10,0.05,693,693,False,,2500,1.12,17.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,10,0.95,693,693,False,,2500,1.137,18.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,20,0.05,693,693,False,,2500,1.131,19.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,20,0.95,693,693,False,,2500,1.161,20.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,29,0.05,693,693,False,,2500,1.104,21.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,29,0.95,693,693,False,,2500,1.138,22.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,39,0.05,693,693,False,,2500,1.078,23.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,39,0.95,693,693,False,,2500,1.162,25.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,49,0.05,693,693,False,,2500,1.145,26.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,random,1,0,0,spot,49,0.95,693,693,False,,2500,1.103,27.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,0,0.05,693,693,False,,2500,1.144,28.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,0,0.95,693,693,False,,2500,1.126,29.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,10,0.05,693,693,False,,2500,1.131,30.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,10,0.95,693,693,False,,2500,1.137,31.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,20,0.05,693,693,False,,2500,1.112,32.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,20,0.95,693,693,False,,2500,1.145,34.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,29,0.05,693,693,False,,2500,1.156,35.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,29,0.95,693,693,False,,2500,1.149,36.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,39,0.05,693,693,False,,2500,1.153,37.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,39,0.95,693,693,False,,2500,1.161,38.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,49,0.05,693,693,False,,2500,1.108,39.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,0,-1,0,block,49,0.95,693,693,False,,2500,1.12,40.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,0,0.05,693,693,False,,2500,1.178,42.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,0,0.95,693,693,False,,2500,1.142,43.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,10,0.05,693,693,False,,2500,1.16,44.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,10,0.95,693,693,False,,2500,1.143,45.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,20,0.05,693,693,False,,2500,1.137,46.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,20,0.95,693,693,False,,2500,1.146,47.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,29,0.05,693,693,False,,2500,1.155,49.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,29,0.95,693,693,False,,2500,1.149,50.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,39,0.05,693,693,False,,2500,1.145,51.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,39,0.95,693,693,False,,2500,1.137,52.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,49,0.05,693,693,False,,2500,1.14,53.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,patient,1,-1,0,block,49,0.95,693,693,False,,2500,1.094,54.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,0,0.05,693,693,False,,2500,1.171,55.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,0,0.95,693,693,False,,2500,1.117,57.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,10,0.05,693,693,False,,2500,1.115,58.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,10,0.95,693,693,False,,2500,1.133,59.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,20,0.05,693,693,False,,2500,1.173,60.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,20,0.95,693,693,False,,2500,1.182,61.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,29,0.05,693,693,False,,2500,1.133,62.7,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,29,0.95,693,693,False,,2500,1.17,63.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,39,0.05,693,693,False,,2500,1.106,65.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,39,0.95,693,693,False,,2500,1.152,66.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,49,0.05,693,693,False,,2500,1.109,67.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,-1,0,block,49,0.95,693,693,False,,2500,1.141,68.4,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,0,0.05,693,693,False,,2500,1.117,69.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,0,0.95,693,693,False,,2500,1.157,70.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,10,0.05,693,693,False,,2500,1.161,71.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,10,0.95,693,693,False,,2500,1.151,73.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,20,0.05,693,693,False,,2500,1.127,74.1,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,20,0.95,693,693,False,,2500,1.126,75.2,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,29,0.05,693,693,False,,2500,1.096,76.3,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,29,0.95,693,693,False,,2500,1.172,77.5,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,39,0.05,693,693,False,,2500,1.155,78.6,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,39,0.95,693,693,False,,2500,1.128,79.8,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,49,0.05,693,693,False,,2500,1.128,80.9,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,-1,0,block,49,0.95,693,693,False,,2500,1.134,82.0,1200.0,highs,,a4_cqr_fits__resnet50__cqrmain.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,0,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.061,6.1,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,0,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,7.695,13.8,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,10,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.142,19.9,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,10,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,7.835,27.7,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,20,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.666,34.4,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,20,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,9.101,43.5,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,29,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.673,52.2,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,29,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.79,61.0,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,39,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,5.618,66.6,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,39,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.7,75.3,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,49,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.605,81.9,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,49,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.759,90.6,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,0,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,5.666,96.3,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,0,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.031,104.3,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,10,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.556,110.9,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,10,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,7.863,118.8,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,20,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,5.672,124.4,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,20,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.031,132.5,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,29,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,7.993,140.5,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,29,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.229,148.7,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,39,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,5.227,153.9,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,39,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,7.804,161.7,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,49,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.341,168.1,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,49,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,7.718,175.8,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,0,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.372,182.1,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,0,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.606,190.8,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,10,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.877,197.6,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,10,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,9.025,206.7,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,20,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.191,212.8,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,20,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,9.12,222.0,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,29,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.49,230.5,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,29,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.541,239.0,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,39,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,5.636,244.6,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,39,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.664,253.3,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,49,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.715,260.0,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,49,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.851,268.9,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,0,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.418,275.3,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,0,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.03,283.3,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,10,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,6.314,289.6,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,10,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,7.827,297.5,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,20,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,5.833,303.3,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,20,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,7.931,311.2,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,29,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.148,319.4,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,29,0.95,39667,2500,True,pre_emptive_n_T_above_cap,2500,8.173,327.5,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,39,0.05,39667,2500,True,pre_emptive_n_T_above_cap,2500,5.283,332.8,1200.0,highs,,a4_cqr_fits__resnet50__slideout.csv
