encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_C,n_E,sigma_floor,sigma_clip_lo_pct,sigma_clip_hi_pct,sigma_clip_lo,sigma_clip_hi,sigma_p1_raw_cal,sigma_p99_raw_cal,sigma_min_raw_cal,sigma_min_raw_test,sigma_median_raw_cal,frac_cal_raw_below_floor,frac_test_raw_below_floor,p1_below_floor,frac_test_clipped_low,frac_test_clipped_high,frac_cal_clipped_low,frac_cal_clipped_high,lower_clip_binds,upper_clip_binds,_source
hoptimus0,IDC,shipped,random,3,2,0,spot,6507,3005,0.001,1.0,99.0,0.0934590927092661,0.9933084171891532,0.0934590927092661,0.9933084171891532,-0.2241645832350513,-0.1343033909603125,0.4701027080816561,0.0009651144920854,0.0008519134775374,False,0.009198003327787,0.0103028286189683,0.010001536806516,0.010001536806516,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,random,3,3,0,spot,6507,3005,0.001,1.0,99.0,0.0932638896060868,1.0019673558460178,0.0932638896060868,1.0019673558460178,-0.127484526859216,-0.1692283994101239,0.4687282855051961,0.0008698324880897,0.00091846921797,False,0.0098236272878535,0.0101564059900166,0.010001536806516,0.010001536806516,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,random,3,4,0,spot,6507,3005,0.001,1.0,99.0,0.0936278047416845,1.0057017400514892,0.0936278047416845,1.0057017400514892,-0.161281304601124,-0.146325120134048,0.4691192577100844,0.0008544644229291,0.0007587354409317,False,0.0099234608985024,0.0099500831946755,0.010001536806516,0.010001536806516,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,3005,20761,0.001,1.0,99.0,0.0838793800104409,0.911400526298872,0.0838793800104409,0.911400526298872,-0.2753664615693372,-0.2027499057225591,0.4798669326623837,0.0026089850249584,0.0007542989258706,False,0.0036086893694908,0.0032503251288473,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,0,-1,1,patient,3005,20761,0.001,1.0,99.0,0.1025998097654488,0.8941876250410589,0.1025998097654488,0.8941876250410589,-0.2414053664608263,-0.2948499481822313,0.4512089095607453,0.0010981697171381,0.0014141900679158,False,0.0075641828428303,0.0069620923847598,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,0,-1,2,patient,7760,20761,0.001,1.0,99.0,0.1601526559459044,0.9799429349005544,0.1601526559459044,0.9799429349005544,-0.1365760354772102,-0.1767596957546962,0.5366026479328352,0.0002835051546391,0.0007311786522807,False,0.0120591493666008,0.0081142526853234,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,1,-1,0,patient,3005,7760,0.001,1.0,99.0,0.066552943441887,1.0650343397292077,0.066552943441887,1.0650343397292077,-0.2049990101063613,-0.2024320698532964,0.4608716374659544,0.0026289517470881,0.000701030927835,False,0.0030463917525773,0.0066623711340206,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,1,-1,1,patient,3005,7760,0.001,1.0,99.0,0.0766950606044558,1.0436520623991166,0.0766950606044558,1.0436520623991166,-0.177785324419931,-0.278724493951368,0.4972071469880801,0.0016905158069883,0.001520618556701,False,0.0072963917525773,0.0036829896907216,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,1,-1,2,patient,4010,7760,0.001,1.0,99.0,0.0398676331966245,0.8907868521379656,0.0398676331966245,0.8907868521379656,-0.2616668747538634,-0.322705688580816,0.4983808307330724,0.0046982543640897,0.0020850515463917,False,0.0042371134020618,0.0151288659793814,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,2,-1,0,patient,7760,4010,0.001,1.0,99.0,0.1139952676437445,1.0133845741984886,0.1139952676437445,1.0133845741984886,-0.1512334547416554,-0.344450359140581,0.4651932422734448,0.0010541237113402,0.0052967581047381,False,0.0251970074812967,0.0023291770573566,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,2,-1,1,patient,3005,4010,0.001,1.0,99.0,0.0787074131036172,1.0222839428401542,0.0787074131036172,1.0222839428401542,-0.1530145478144098,-0.269090303064298,0.5273690105642965,0.0023161397670549,0.0006533665835411,False,0.0032568578553615,0.0024588528678304,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,2,-1,2,patient,3005,4010,0.001,1.0,99.0,0.0515739263029121,0.9520013014798162,0.0515739263029121,0.9520013014798162,-0.250160845719669,-0.3630005059522805,0.4924301761837545,0.0040465890183028,0.0016408977556109,False,0.003790523690773,0.0066733167082294,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,3,-1,0,patient,4010,3005,0.001,1.0,99.0,0.1100857548105776,0.9411915666418964,0.1100857548105776,0.9411915666418964,-0.1965815718506245,-0.211650996252976,0.500491640401328,0.001002493765586,0.001783693843594,False,0.0150282861896838,0.0208851913477537,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,3,-1,1,patient,20761,3005,0.001,1.0,99.0,0.1323359933989303,0.8595130283730766,0.1323359933989303,0.8595130283730766,-0.2198462890550605,-0.2898644669431076,0.4697875474260843,0.0007812725783921,0.0012911813643926,False,0.0211447587354409,0.0173910149750415,0.0100004816723664,0.0100004816723664,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,patient,3,-1,2,patient,7760,3005,0.001,1.0,99.0,0.1265046546295634,0.9700713417652714,0.1265046546295634,0.9700713417652714,-0.34560753409309,-0.1759822515023086,0.4662145559121649,0.0009432989690721,0.0028352745424292,False,0.0302362728785357,0.0207454242928452,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,IDC_shipped_patient_1,-1,0,donor,4010,20761,0.001,1.0,99.0,0.0483888968932292,0.9219026860368756,0.0483888968932292,0.9219026860368756,-0.2944412972826715,-0.2752407896758639,0.4641578848826434,0.0042743142144638,0.001599152256635,False,0.0041404556620586,0.003220461442127,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,IDC_shipped_patient_1,-1,1,donor,7760,20761,0.001,1.0,99.0,0.1601526559459044,0.9799429349005544,0.1601526559459044,0.9799429349005544,-0.1365760354772102,-0.1767596957546962,0.5366026479328352,0.0002835051546391,0.0007311786522807,False,0.0120591493666008,0.0081142526853234,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,IDC_shipped_patient_1,-1,2,donor,3005,20761,0.001,1.0,99.0,0.0494785400638491,0.8988164902782279,0.0494785400638491,0.8988164902782279,-0.2956501399318537,-0.2918588521400984,0.4567207074937603,0.0039068219633943,0.0017378738981744,False,0.0033659264967968,0.0052964693415538,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,IDC_shipped_patient_2,-1,0,donor,4010,7760,0.001,1.0,99.0,0.0568916258857661,0.95756167874158,0.0568916258857661,0.95756167874158,-0.2619967100958933,-0.2193549790712077,0.5171790976512727,0.0041596009975062,0.0013298969072164,False,0.0043685567010309,0.0094432989690721,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,IDC_shipped_patient_2,-1,1,donor,3005,7760,0.001,1.0,99.0,0.0702915372675815,0.9850559204420788,0.0702915372675815,0.9850559204420788,-0.1422188592976077,-0.2773554029373142,0.4391879102743955,0.0021031613976705,0.0011134020618556,False,0.0041726804123711,0.0115283505154639,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,IDC_shipped_patient_2,-1,2,donor,4010,7760,0.001,1.0,99.0,0.0447126598479589,0.945060896941181,0.0447126598479589,0.945060896941181,-0.2989855290735003,-0.1817546834435971,0.5142926619359891,0.0040149625935162,0.0011211340206185,False,0.0031855670103092,0.0106443298969072,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,NCBI783,-1,0,donor,4010,3005,0.001,1.0,99.0,0.0500054452938461,0.9468921304456064,0.0500054452938461,0.9468921304456064,-0.3596151163286524,-0.3029609052682431,0.4718557565042525,0.0044638403990024,0.0043860232945091,False,0.0092113144758735,0.0162595673876871,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,NCBI783,-1,1,donor,7760,3005,0.001,1.0,99.0,0.1425760302767343,0.9923678661777802,0.1425760302767343,0.9923678661777802,-0.2372861856834771,-0.2401933518964578,0.4871384476703126,0.0007139175257731,0.0039733777038269,False,0.0402396006655574,0.0072079866888519,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,NCBI783,-1,2,donor,7760,3005,0.001,1.0,99.0,0.1111188963464973,1.0453417519803512,0.1111188963464973,1.0453417519803512,-0.269773003473411,-0.1376055525798128,0.4678418801511793,0.0007474226804123,0.0018968386023294,False,0.0188885191347753,0.0080465890183028,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,NCBI785,-1,0,donor,3005,4010,0.001,1.0,99.0,0.0620158996617336,1.0021422163721572,0.0620158996617336,1.0021422163721572,-0.2545975577508826,-0.3181564239053981,0.5034280322635268,0.0032479201331114,0.0037805486284289,False,0.009361596009975,0.0098902743142144,0.0100033277870216,0.0100033277870216,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,NCBI785,-1,1,donor,20761,4010,0.001,1.0,99.0,0.1185647772491776,0.8581926417931983,0.1185647772491776,0.8581926417931983,-0.3213143769620973,-0.341360363199587,0.4656879944484564,0.0008699002938201,0.0037855361596009,False,0.0266932668329177,0.0192019950124688,0.0100004816723664,0.0100004816723664,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,IDC,shipped,donor,NCBI785,-1,2,donor,20761,4010,0.001,1.0,99.0,0.1224116082252365,0.8715145064573873,0.1224116082252365,0.8715145064573873,-0.3445858693428099,-0.3600148501914361,0.4624502070089584,0.0006242473869274,0.0061047381546134,False,0.0357007481296758,0.0078403990024937,0.0100004816723664,0.0100004816723664,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,0,0,0,spot,389,3262,0.001,1.0,99.0,0.0371775735155258,0.8050878459294347,0.0371775735155258,0.8050878459294347,-0.204058335485956,-0.2935208489331862,0.3682086146298137,0.0056555269922879,0.0059350091968117,False,0.0122072348252605,0.0104782342121397,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,0,1,0,spot,389,3262,0.001,1.0,99.0,0.0253173596973343,0.8341341371983004,0.0253173596973343,0.8341341371983004,-0.2175082151254547,-0.3393955715870477,0.3672226881513311,0.0060154241645244,0.0067504598405885,False,0.0108645003065603,0.0088902513795217,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,0,2,0,spot,389,3262,0.001,1.0,99.0,0.0223368863832689,0.8502711278664897,0.0223368863832689,0.8502711278664897,-0.287004364133398,-0.3944015010687041,0.3676402614865366,0.006478149100257,0.0062599632127529,False,0.0093316983445738,0.0096873083997547,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,0,3,0,spot,389,3262,0.001,1.0,99.0,0.021978819718069,0.8305738839551102,0.021978819718069,0.8305738839551102,-0.2216300990975741,-0.3458407568098962,0.3677105209162077,0.0068380462724935,0.0069957081545064,False,0.0103433476394849,0.009540159411404,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,0,4,0,spot,389,3262,0.001,1.0,99.0,0.028270475951446,0.8400523588927021,0.028270475951446,0.8400523588927021,-0.2894880305084874,-0.4185064321243586,0.3699946559317731,0.0055012853470437,0.0062660944206008,False,0.0107173513182096,0.0083077866339668,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,1,0,0,spot,653,1944,0.001,1.0,99.0,0.0155849154955646,0.8253434790198367,0.0155849154955646,0.8253434790198367,-0.2978844294674212,-0.3245618968583328,0.3634497829374591,0.0081163859111791,0.0068518518518518,False,0.0088065843621399,0.0098559670781893,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,1,1,0,spot,653,1944,0.001,1.0,99.0,0.0171781761664786,0.8267263536212374,0.0171781761664786,0.8267263536212374,-0.2445116227760462,-0.3069924618962567,0.3638203826609434,0.0072894333843797,0.0073148148148148,False,0.0100925925925925,0.0100823045267489,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,1,2,0,spot,653,1944,0.001,1.0,99.0,0.0174789105719519,0.8387631854027667,0.0174789105719519,0.8387631854027667,-0.5557300890794217,-0.7645489910336205,0.3654017085464803,0.0075344563552833,0.0072736625514403,False,0.0101131687242798,0.009753086419753,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,1,3,0,spot,653,1944,0.001,1.0,99.0,0.0266769140962702,0.8017354737885071,0.0266769140962702,0.8017354737885071,-0.2406135323275599,-0.3328136066646056,0.3655201144500006,0.0064318529862174,0.0058333333333333,False,0.0093827160493827,0.0106172839506172,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,random,1,4,0,spot,653,1944,0.001,1.0,99.0,0.027380286001272,0.8379870490008122,0.027380286001272,0.8379870490008122,-0.2718831066931343,-0.4738097310843314,0.3630087397060515,0.0063399693721286,0.0066769547325102,False,0.0109979423868312,0.0097427983539094,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,patient,0,-1,0,block,478,3262,0.001,1.0,99.0,0.001,0.8118398980518158,-0.0177353062011908,0.8118398980518158,-0.3032425238460449,-0.5268679977974424,0.3396371224362012,0.0132217573221757,0.038522378908645,True,0.038522378908645,0.0156897608828939,0.0132217573221757,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,patient,0,-1,1,block,390,3262,0.001,1.0,99.0,0.016049638510952,0.8344666626135162,0.016049638510952,0.8344666626135162,-0.291989477853596,-0.6367223199955272,0.3510744170451417,0.0074871794871794,0.0415695892090741,False,0.0497792765174739,0.0164561618638871,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,patient,0,-1,2,block,423,3262,0.001,1.0,99.0,0.0160163307496146,0.8357300913309748,0.0160163307496146,0.8357300913309748,-0.3122472470246619,-0.6082233635984164,0.3550318042475101,0.0077541371158392,0.0326854690374003,False,0.0393439607602697,0.0149601471489883,0.0100236406619385,0.0100236406619385,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,patient,1,-1,0,block,684,1944,0.001,1.0,99.0,0.001,0.795898144773732,-0.0284630324082337,0.795898144773732,-0.5168362636242622,-0.5503996923017915,0.3337624310890115,0.0159941520467836,0.0594855967078189,True,0.0594855967078189,0.0103497942386831,0.0159941520467836,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,patient,1,-1,1,block,703,1944,0.001,1.0,99.0,0.001,0.7979989006368587,-0.0257443561495208,0.7979989006368587,-0.4324265201661085,-0.7083012236679981,0.3395881477613663,0.0157325746799431,0.0649074074074074,True,0.0649074074074074,0.0189197530864197,0.0157325746799431,0.0100142247510668,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,patient,1,-1,2,block,748,1944,0.001,1.0,99.0,0.0037936820366027,0.7733958496766375,0.0037936820366027,0.7733958496766375,-0.3674564823143513,-0.6218032339300164,0.3471877235244064,0.0093048128342245,0.0471913580246913,False,0.0485185185185185,0.0326234567901234,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,donor,LUNG_hest_patient_1,-1,0,block,453,3262,0.001,1.0,99.0,0.0028739819370473,0.8506008984456026,0.0028739819370473,0.8506008984456026,-0.2877445362707649,-0.7297183801162104,0.352533102617956,0.0096247240618101,0.0363396689147762,False,0.0371980380134886,0.0152912323727774,0.0100220750551876,0.0100220750551876,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,donor,LUNG_hest_patient_1,-1,1,block,428,3262,0.001,1.0,99.0,0.023202239562748,0.8092778187881907,0.023202239562748,0.8092778187881907,-0.3068921477886964,-0.6745007458226985,0.3586425515519578,0.0065420560747663,0.0443408951563458,False,0.0568546903740036,0.0172225628448804,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,donor,LUNG_hest_patient_1,-1,2,block,430,3262,0.001,1.0,99.0,0.0234930324166132,0.845160382067783,0.0234930324166132,0.845160382067783,-0.1712188459218154,-0.7014850305103307,0.3502310250141202,0.005860465116279,0.0338994481912936,False,0.0436112814224402,0.0184917228694052,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,donor,LUNG_hest_patient_2,-1,0,block,682,1944,0.001,1.0,99.0,0.001,0.7713181246263474,-0.011160770465238,0.7713181246263474,-0.2182815840557778,-0.620854243470441,0.3451438297939848,0.0124340175953079,0.0843930041152263,True,0.0843930041152263,0.0215843621399176,0.0124340175953079,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,donor,LUNG_hest_patient_2,-1,1,block,731,1944,0.001,1.0,99.0,0.001,0.7939344890541853,-0.010398161750773,0.7939344890541853,-0.2648114279054372,-0.5686303024171449,0.352014163591449,0.0122024623803009,0.0688786008230452,True,0.0688786008230452,0.0070679012345679,0.0122024623803009,0.0100136798905608,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LUNG,shipped,donor,LUNG_hest_patient_2,-1,2,block,674,1944,0.001,1.0,99.0,0.013213560181006,0.7941133667332587,0.013213560181006,0.7941133667332587,-0.3075372670337667,-0.8328867692752118,0.3555732760405956,0.0078931750741839,0.059156378600823,False,0.0646296296296296,0.0198971193415637,0.01,0.01,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,0,0,0,spot,2995,4992,0.001,1.0,99.0,0.0127437432899029,0.7130446266162656,0.0127437432899029,0.7130446266162656,-0.1608250203564564,-0.1384296560297102,0.3500429847727112,0.0055358931552587,0.0048717948717948,False,0.0091266025641025,0.0103405448717948,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,0,1,0,spot,2995,4992,0.001,1.0,99.0,0.0137912805652426,0.7232922047132742,0.0137912805652426,0.7232922047132742,-0.1347444847625252,-0.1965618858153803,0.3530416202893697,0.0050217028380634,0.004795673076923,False,0.0093229166666666,0.0097195512820512,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,0,2,0,spot,2995,4992,0.001,1.0,99.0,0.014179802666956,0.714401747669793,0.014179802666956,0.714401747669793,-0.1164578922768478,-0.1422802940112558,0.351729507326907,0.0048948247078464,0.0045552884615384,False,0.0091266025641025,0.0100320512820512,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,0,3,0,spot,2995,4992,0.001,1.0,99.0,0.014888352125306,0.7183257650895694,0.014888352125306,0.7183257650895694,-0.126291976958744,-0.1467517485613533,0.3563449347518376,0.0046076794657762,0.0046233974358974,False,0.0097355769230769,0.009639423076923,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,0,4,0,spot,2995,4992,0.001,1.0,99.0,0.0164702733380219,0.71761682321747,0.0164702733380219,0.71761682321747,-0.1106100676368925,-0.1524269078841832,0.3561610728709013,0.0042003338898163,0.0050641025641025,False,0.0110616987179487,0.0101041666666666,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,1,0,0,spot,2995,4992,0.001,1.0,99.0,0.0153115778826418,0.7177676080173001,0.0153115778826418,0.7177676080173001,-0.1425041162663502,-0.1425041162663502,0.3535223076106202,0.0047011686143572,0.0047516025641025,False,0.0099439102564102,0.009795673076923,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,1,1,0,spot,2995,4992,0.001,1.0,99.0,0.015413290641123,0.7254819783678617,0.015413290641123,0.7254819783678617,-0.1323677006143216,-0.1608966965999657,0.3495542663569169,0.0047612687813021,0.0047796474358974,False,0.009707532051282,0.0099639423076923,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,1,2,0,spot,2995,4992,0.001,1.0,99.0,0.0167110050477285,0.7177192921687148,0.0167110050477285,0.7177192921687148,-0.1330525466780683,-0.1629533399664074,0.354578556699858,0.0044540901502504,0.0045552884615384,False,0.0101362179487179,0.0099799679487179,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
hoptimus0,LYMPH_IDC,shipped,random,1,3,0,spot,2995,4992,0.001,1.0,99.0,0.0129303464491142,0.7123274905151271,0.0129303464491142,0.7123274905151271,-0.1510862306175806,-0.1164630001875635,0.3517986813082868,0.0055692821368948,0.0052483974358974,False,0.0098157051282051,0.0103725961538461,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__hoptimus0__main9.csv
