task,label_set,encoder,design,score,alpha,subset,gene_subset,is_conformal,n_folds,n_cells,coverage,coverage_sd,width_mean,width_median,width_median_of_cells,interval_score,miss_above,miss_below,n_infinite,n_spot_gene,n_genes,n_T,n_C,K_median,frac_infinite,_source
COAD,shipped,uni_v2,patient,nb_conformal,0.2,cqr_matched,every_kth_16,True,2,2,0.7074337281006629,0.3525864762439498,1.5193935311047948,1.4451858789480825,1.514416478362866,4.892396721509725,0.2854444174576557,0.0071218544416813,5079,93906,6,3389,1075,4.0,0.0540860008945115,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,nb_conformal,0.2,full,every_kth_16,True,2,6,0.6412152381918906,0.1810122125257147,1.6564947836226411,1.4965694388905018,1.6439114484810116,6.434386225592026,0.2881090718982385,0.0706756899098709,10158,751248,16,3389,1075,4.0,0.0135215002236278,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,nb_conformal,0.2,nb_matched,every_kth_16,True,2,6,0.6412152381918906,0.1810122125257147,1.6564947836226411,1.4965694388905018,1.6439114484810116,6.434386225592026,0.2881090718982385,0.0706756899098709,10158,751248,16,3389,1075,4.0,0.0135215002236278,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,nb_conformal,0.3,cqr_matched,every_kth_16,True,2,2,0.637890631858985,0.3398363861445608,1.4672133684941606,1.354025100551105,1.4573479788658503,4.136919298757061,0.3394361616889505,0.0226732064520645,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,nb_conformal,0.3,full,every_kth_16,True,2,6,0.5672073333046337,0.1737856752423339,1.440343777504545,1.354025100551105,1.423090764475688,5.150295128006214,0.3319376546212855,0.1008550120740808,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,nb_conformal,0.3,nb_matched,every_kth_16,True,2,6,0.5672073333046337,0.1737856752423339,1.440343777504545,1.354025100551105,1.423090764475688,5.150295128006214,0.3319376546212855,0.1008550120740808,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.02,cqr_matched,all,True,2,2,0.8412910584698643,0.2158165950274418,4.624146055633906,3.763246568039901,4.624199954347613,25.09468774593544,0.1503602200612907,0.0083487214688447,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.02,full,all,True,2,6,0.8622328269744141,0.1211239318033431,10.887661194919607,4.3974450310164075,10.8730003578516,29.203549090816367,0.1188255759830273,0.0189415970425584,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.02,nb_matched,all,True,2,6,0.8431139044107798,0.1631632014834436,13.8054623703001,4.341532338812031,13.83814040556563,39.15294787717862,0.1443602233222486,0.0125258722669716,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.05,cqr_matched,all,True,2,2,0.7957661621994858,0.2576910200120704,3.540968337771312,2.896910102125349,3.5422357803644795,13.826301578785015,0.1851958044794211,0.0190380333210931,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.05,full,all,True,2,6,0.8123128395497184,0.1505741218889562,4.088850750525106,3.2593479124271316,4.087019710374223,13.318114642103817,0.1521683212528789,0.0355188391974026,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.05,nb_matched,all,True,2,6,0.8006306850352906,0.1919614762461226,4.1031807337774024,3.277730269381234,4.110004893200251,16.2946766734231,0.1745111074622861,0.0248582075024233,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.075,cqr_matched,all,True,2,2,0.7660581771249864,0.2761759958718842,3.130394813257772,2.564590492300377,3.131808884892745,10.70632096945724,0.2047213823902321,0.0292204404847815,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.075,full,all,True,2,6,0.780570811379666,0.1617129267564185,3.2244023388142327,2.813879334934473,3.224748326563864,10.04334045104327,0.1702762090675849,0.049152979552749,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.075,nb_matched,all,True,2,6,0.7709679557896624,0.2011868409552589,3.3874361848397903,2.834353105790258,3.393275126033575,12.185546620417975,0.1911287787473064,0.0379032654630311,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.1,cqr_matched,all,True,2,2,0.7396139277869637,0.2849405584054129,2.8300327968139816,2.321593600612448,2.831509679765987,8.956293190618666,0.2203472736971548,0.0400387985158814,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.1,full,all,True,2,6,0.7520287552828925,0.1667999887861091,2.8513563867947034,2.514307962871628,2.85205972456999,8.387018897550115,0.1848457752442606,0.0631254694728468,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.1,nb_matched,all,True,2,6,0.7426639108172844,0.2042456002951722,3.0041724581535565,2.5341302683415856,3.0094886191320724,10.044857399452232,0.2050700647019135,0.0522660244808021,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.15,cqr_matched,all,True,2,2,0.6966242074363964,0.2859182999217751,2.4194052820576673,1.995778716057076,2.420958272825896,6.9414723390818445,0.2422674589954639,0.0611083335681396,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.15,full,all,True,2,6,0.6988080514908354,0.1670009995032595,2.39609360178034,2.11733502191365,2.3970475983373714,6.571150470698671,0.2087189877193151,0.0924729607898494,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.15,nb_matched,all,True,2,6,0.690395463105748,0.1984057966414583,2.5234932029157684,2.1380674838620313,2.528218112384565,7.726471493043675,0.226657142333656,0.0829473945605959,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.2,cqr_matched,all,True,2,2,0.6590908626140717,0.2797364477811061,2.1401309018556094,1.774879256789862,2.14174563163033,5.8151984044587905,0.2597906794972733,0.081118457888655,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.2,full,all,True,2,6,0.647606868546125,0.1627840699079988,2.091332326501566,1.853043049412637,2.09242906005367,5.55694251645474,0.2279980773698434,0.1243950540840315,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.2,nb_matched,all,True,2,6,0.6419793148099769,0.1864589298442104,2.20875329230769,1.8746649450202,2.213145404723569,6.45088080297926,0.2431825694022063,0.1148381157878167,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.3,cqr_matched,all,True,2,2,0.580643043826609,0.2412935821969505,1.6935029111540785,1.45750315868441,1.695339900438717,4.484794158075302,0.2901121784293639,0.1292447777440269,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.3,full,all,True,2,6,0.5542958120371277,0.1436771011602505,1.675821907395443,1.497507077694055,1.676941274886704,4.393920300095558,0.2567953098298703,0.1889088781330019,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled,0.3,nb_matched,all,True,2,6,0.5502062811227986,0.1561180591501147,1.7625111302792134,1.5118741388916013,1.7664559746368187,5.022455848731268,0.2701718933702691,0.1796218255069322,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.02,cqr_matched,all,True,2,2,0.8432651569229759,0.2133960559658652,4.61020360179623,3.751062589899655,4.611989978986367,24.94167145272431,0.1488725604451232,0.007862282631901,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.02,full,all,True,2,6,0.8622528548501694,0.1208859080294343,5.014074737453974,4.25559993403645,5.020716561388853,23.396178481109505,0.119121973250297,0.0186251718995334,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.02,nb_matched,all,True,2,6,0.8439698167582644,0.1609834178506153,5.388438285570968,4.264344421782048,5.415365696092394,30.768685784698448,0.1443725675240701,0.0116576157176654,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.05,cqr_matched,all,True,2,2,0.7975235889374184,0.2552984577204774,3.5341742178462483,2.894170811469791,3.5367662369428414,13.764873155288816,0.1838586441421973,0.0186177669203842,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.05,full,all,True,2,6,0.8129121727694764,0.1491676234531641,3.652377826684462,3.1949632163965647,3.659090555353895,12.88977440010825,0.1519646824161621,0.0351231448143615,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.05,nb_matched,all,True,2,6,0.8007244750281802,0.189389321542505,3.877678163492949,3.2412016689223435,3.8991723654736616,16.07399315463409,0.1747242196206034,0.0245513053512162,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.075,cqr_matched,all,True,2,2,0.7676432280802843,0.2737023592236787,3.124759538416368,2.563555847083072,3.127493481977575,10.667809155270977,0.2033931081453187,0.0289636637743969,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.075,full,all,True,2,6,0.7811929821296079,0.1600472517428178,3.146070257675043,2.770962491680829,3.152492936690631,9.96806220468578,0.1699332682521772,0.0488737496182148,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.075,nb_matched,all,True,2,6,0.7704454542536041,0.1985798793612977,3.325494688248986,2.8105422375844875,3.3443840883412164,12.135094817966808,0.1916003659399852,0.0379541798064106,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.1,cqr_matched,all,True,2,2,0.7412568388796777,0.2827099456923918,2.825098800544665,2.319908989773314,2.8277782833387035,8.929842190837855,0.2190575247117737,0.0396856364085485,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.1,full,all,True,2,6,0.7526831754752252,0.165080656198638,2.816353529212151,2.4878357550925343,2.8225317910302734,8.352218512740864,0.184382356037817,0.0629344684869577,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.1,nb_matched,all,True,2,6,0.7423590295430209,0.2018771417093266,2.970488109563249,2.5199121610815585,2.987615679627417,10.018102860869528,0.2050751946400024,0.0525657758169765,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.15,cqr_matched,all,True,2,2,0.6986670498793256,0.283261320523364,2.419403362457719,1.9961458226883384,2.4218932927313457,6.92266885251285,0.2407361390968785,0.0605968110237958,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.15,full,all,True,2,6,0.698568085471973,0.1666551525820552,2.3775480760755765,2.1061132566023875,2.3835189390517972,6.55744701454799,0.2084556656719202,0.0929762488561067,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.15,nb_matched,all,True,2,6,0.6902675506598174,0.1969444686346274,2.5091687687024855,2.131925897407784,2.5239425522110746,7.714120881573621,0.2262010024304726,0.0835314469097098,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.2,cqr_matched,all,True,2,2,0.6609443527797628,0.2768831807608898,2.1423260427326936,1.7748308175801202,2.1447284572186502,5.80501912959141,0.258355804000836,0.0806998432194012,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.2,full,all,True,2,6,0.6477898234742036,0.1618943643313593,2.0830683816484536,1.8494602143979435,2.088623701933822,5.546140203802527,0.2267597275916587,0.1254504489341378,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.2,nb_matched,all,True,2,6,0.6418363517427249,0.1849290740293415,2.1984164337998986,1.870401289753141,2.2116849449110845,6.44364840358348,0.2426115436312606,0.1155521046260145,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.3,cqr_matched,all,True,2,2,0.5827123192744513,0.2386920353205657,1.696829021944147,1.4583732483891296,1.6989728374915178,4.4788007054788395,0.2887442997994793,0.1285433809260693,0,93906,6,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.3,full,all,True,2,6,0.5550471186499827,0.1421971571586886,1.6716977266962207,1.4959575359652997,1.6762499987715598,4.388805694075524,0.2554687282782563,0.189484153071761,0,2347650,50,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,patient,scaled_clip,0.3,nb_matched,all,True,2,6,0.5501497866741456,0.1548902030869849,1.757322112476796,1.510592672898549,1.7681256883078085,5.020869896917712,0.2695249338456367,0.1803252794802177,0,751248,16,3389,1075,4.0,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.02,cqr_matched,all,True,2,2,0.9785425192000314,0.0055868508112939,3.585939046606099,3.129897875843364,3.585939046606133,4.6118291069936355,0.0114660687293759,0.0099914120705927,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.02,full,all,True,2,10,0.978685274126496,0.0012462143352515,3.4045856512974537,3.261739937352458,3.4045856512974546,4.499552434349333,0.0133401816227736,0.0079745442507305,0,3912750,50,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.02,nb_matched,all,True,2,10,0.9784662186795122,0.0016712918851349,3.442636682709368,3.164190075532922,3.4426366827093773,4.554713542104106,0.0127268394037331,0.0088069419167546,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.05,cqr_matched,all,True,2,2,0.947973055375607,0.0104986466778528,2.8514781421588618,2.460702377983107,2.8514781421588395,3.755657310957837,0.0270601243422713,0.0249668202821215,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.05,full,all,True,2,10,0.948052081800004,0.0018990561268126,2.6757104851700313,2.5773705176997317,2.6757104851700326,3.602366326333507,0.0296979385370387,0.0222499796629573,0,3912750,50,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.05,nb_matched,all,True,2,10,0.9475443924206592,0.0033927514799567,2.734850255287365,2.4923796648057595,2.7348502552873675,3.659328161888767,0.0290927128427434,0.0233628947365972,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.075,cqr_matched,all,True,2,2,0.9204522309174076,0.0130860934354169,2.5100474179946577,2.1729663867721754,2.5100474179946337,3.4014932749284443,0.0414093303402346,0.0381384387423578,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.075,full,all,True,2,10,0.921970809460506,0.0023477416806245,2.3713361783736024,2.2744690031339667,2.3713361783736056,3.2473968969876146,0.0431762613248129,0.034852929214681,0,3912750,50,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.075,nb_matched,all,True,2,10,0.9215338922647855,0.0035198100135889,2.4297230211191243,2.2176555128189515,2.4297230211191296,3.30549932282184,0.0424059582576839,0.0360601494775305,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.1,cqr_matched,all,True,2,2,0.895472621821733,0.0142470933612349,2.286491615545554,1.993428779755098,2.2864916155455743,3.155716371267141,0.0544383490282598,0.0500890291500071,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.1,full,all,True,2,10,0.896467435139279,0.0032941882580738,2.16269611590917,2.081588746435937,2.1626961159091733,3.0069582360784577,0.0561714033488734,0.0473611615118475,0,3912750,50,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.1,nb_matched,all,True,2,10,0.8958775029069586,0.0042521245955339,2.219813988094985,2.030666417391594,2.2198139880949888,3.0656248019452685,0.055238141408687,0.0488843556843544,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.15,cqr_matched,all,True,2,2,0.845452531134149,0.0155764667204945,1.972937308460723,1.7478234397411652,1.9729373084607125,2.8178816406891745,0.0810771054462958,0.0734703634195551,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.15,full,all,True,2,10,0.845755157193069,0.0040815522952251,1.8650015171653809,1.8019918841903095,1.865001517165383,2.6791422451414126,0.0818008494991768,0.0724439933077541,0,3912750,50,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.15,nb_matched,all,True,2,10,0.8456760662666774,0.0048310955337776,1.9196280353899664,1.7682754549420203,1.9196280353899724,2.7370163105172436,0.0805842861585816,0.0737396475747408,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.2,cqr_matched,all,True,2,2,0.796867339425837,0.0199035504095549,1.7424104777290936,1.5616800307415963,1.74241047772911,2.5814817168108486,0.1056666164532111,0.0974660441209519,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.2,full,all,True,2,10,0.7951978268951448,0.004609549769105,1.6476154262787908,1.6037615022086853,1.6476154262787923,2.4514217829247187,0.1068388560798295,0.0979633170250256,0,3912750,50,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.2,nb_matched,all,True,2,10,0.7954167014913854,0.0053594333772411,1.695849811954186,1.5824123780803432,1.6958498119541905,2.507126575552882,0.1056923493503465,0.098890949158268,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.3,cqr_matched,all,True,2,2,0.6930134535526746,0.0190271503813506,1.3982983256751416,1.2531276587799445,1.3982983256751296,2.24655202003859,0.1574467500822606,0.1495397963650646,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.3,full,all,True,2,10,0.6952654358648974,0.005523764665877,1.327768976744865,1.2966285730342533,1.327768976744866,2.1315377547602075,0.1552070614212326,0.1495275027138699,0,3912750,50,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,abs,0.3,nb_matched,all,True,2,10,0.6950934306637578,0.0067527952441423,1.3664327667311198,1.2851298788546497,1.366432766731124,2.182719562163107,0.1548575771615203,0.1500489921747217,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.02,cqr_matched,every_kth_16,False,2,2,0.8555103601141152,0.0056219485757909,1.8116208377714975,1.7861728189289925,1.8371677629861949,9.394130508479757,0.0919292176419109,0.0525604222439738,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.02,full,every_kth_16,False,2,10,0.8733649160091914,0.0031583974937805,1.899366364942285,1.791759469228055,1.9003004871316789,7.884711992920853,0.0858414491018832,0.0407936348889252,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.02,nb_matched,every_kth_16,False,2,10,0.8733649160091914,0.0031583974937805,1.899366364942285,1.791759469228055,1.9003004871316789,7.884711992920853,0.0858414491018832,0.0407936348889252,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.05,cqr_matched,every_kth_16,False,2,2,0.7947057508249575,0.0064048316953556,1.5899315230461684,1.5858114700088275,1.600702918606931,5.760423932662203,0.1327078268156618,0.0725864223593807,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.05,full,every_kth_16,False,2,10,0.818740730187417,0.0038801726256522,1.681353415260035,1.6094379124341005,1.6884084600268114,5.066762027518304,0.1228803000406389,0.0583789697719439,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.05,nb_matched,every_kth_16,False,2,10,0.818740730187417,0.0038801726256522,1.681353415260035,1.6094379124341005,1.6884084600268114,5.066762027518304,0.1228803000406389,0.0583789697719439,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.075,cqr_matched,every_kth_16,False,2,2,0.7594521662417864,0.0073453354509478,1.4761442700687637,1.3862943611198906,1.487506812683104,4.734253255562864,0.1562336990004695,0.0843141347577441,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.075,full,every_kth_16,False,2,10,0.7847291443026054,0.0043009591634217,1.5661250212207385,1.494731488754621,1.5760096121317608,4.256101548756168,0.1457800921551295,0.0694907635422651,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.075,nb_matched,every_kth_16,False,2,10,0.7847291443026054,0.0043009591634217,1.5661250212207385,1.494731488754621,1.5760096121317608,4.256101548756168,0.1457800921551295,0.0694907635422651,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.1,cqr_matched,every_kth_16,False,2,2,0.7291926066845227,0.0073478139538269,1.3875577298654858,1.3862943611198906,1.3965191557760472,4.1436461216681195,0.1766804088981971,0.0941269844172802,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.1,full,every_kth_16,False,2,10,0.7557113314103936,0.004418417855065,1.4750745436243342,1.3862943611198906,1.4777661057066696,3.78252348223453,0.1650781707282443,0.079210497861362,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.1,nb_matched,every_kth_16,False,2,10,0.7557113314103936,0.004418417855065,1.4750745436243342,1.3862943611198906,1.4777661057066696,3.78252348223453,0.1650781707282443,0.079210497861362,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.15,cqr_matched,every_kth_16,False,2,2,0.6788911811233209,0.00777800833314,1.2478905922626629,1.1880867248257672,1.247099596810883,3.4522287742788147,0.2101392034248675,0.1109696154518116,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.15,full,every_kth_16,False,2,10,0.7051703767253052,0.0047098815695405,1.3289764500916743,1.301574655738013,1.32449449156031,3.222467600393197,0.1976315119437219,0.0971981113309728,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.15,nb_matched,every_kth_16,False,2,10,0.7051703767253052,0.0047098815695405,1.3289764500916743,1.301574655738013,1.32449449156031,3.222467600393197,0.1976315119437219,0.0971981113309728,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.2,cqr_matched,every_kth_16,False,2,2,0.6352481622683657,0.0075818831585477,1.136583442943122,1.0986122886681098,1.14269357607218,3.041515453337163,0.2377419613993482,0.1270098763322859,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.2,full,every_kth_16,False,2,10,0.6608713727107802,0.0044448960095364,1.209852568636148,1.1000204321728195,1.217212616908997,2.880414026344327,0.2250182001232872,0.1141104271659325,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.2,nb_matched,every_kth_16,False,2,10,0.6608713727107802,0.0044448960095364,1.209852568636148,1.1000204321728195,1.217212616908997,2.880414026344327,0.2250182001232872,0.1141104271659325,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.3,cqr_matched,every_kth_16,False,2,2,0.5611766995671714,0.006097886264687,0.949586633432659,0.9359010884507958,0.9516663339804624,2.544037899698397,0.2822644121323079,0.1565588883005206,0,93906,6,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.3,full,every_kth_16,False,2,10,0.5832454631930422,0.0043698145812841,1.01084811499142,1.0555020082506053,1.014057939465189,2.4498816620931083,0.2708807034373437,0.1458738333696141,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
COAD,shipped,uni_v2,random,nb,0.3,nb_matched,every_kth_16,False,2,10,0.5832454631930422,0.0043698145812841,1.01084811499142,1.0555020082506053,1.014057939465189,2.4498816620931083,0.2708807034373437,0.1458738333696141,0,1252080,16,3389,1016,1565.5,0.0,a4_scores_by_task__uni_v2__main9.csv
