task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
CCRCC,shipped,ctranspath,donor,abs,INT15,-1,2,donor,INT15,0.9242834008097166,2.1811413120661327,2.5335213716028444,0.04107287449392713,0.03464372469635628,4940,50,False
CCRCC,shipped,ctranspath,donor,abs,INT16,-1,0,donor,INT16,0.9265315034310667,2.0708311657881717,2.727116697748183,0.05338116032439176,0.02008733624454148,3206,50,False
CCRCC,shipped,ctranspath,donor,abs,INT16,-1,1,donor,INT16,0.9196319401122895,2.006141906794663,2.7298006551165894,0.05602620087336245,0.024341859014348096,3206,50,False
CCRCC,shipped,ctranspath,donor,abs,INT16,-1,2,donor,INT16,0.8997816593886463,1.921574573533244,2.5774423279582197,0.045764192139737994,0.05445414847161571,3206,50,False
CCRCC,shipped,ctranspath,donor,abs,INT17,-1,0,donor,INT17,0.8970599721059972,1.885912791889043,2.5393267249474647,0.08325801952580195,0.019682008368200835,3585,50,False
CCRCC,shipped,ctranspath,donor,abs,INT17,-1,1,donor,INT17,0.9385216178521618,2.168763014088571,2.540926404910648,0.053963737796373784,0.007514644351464436,3585,50,False
CCRCC,shipped,ctranspath,donor,abs,INT17,-1,2,donor,INT17,0.9275592747559274,2.1164983914596203,2.5627563015366532,0.06335285913528592,0.009087866108786612,3585,50,False
CCRCC,shipped,ctranspath,donor,abs,INT18,-1,0,donor,INT18,0.8309379450661241,1.9130857341120555,3.115577631222728,0.12249033570701932,0.046571719226856566,4915,50,False
CCRCC,shipped,ctranspath,donor,abs,INT18,-1,1,donor,INT18,0.9228036622583927,2.7069716517929585,3.3008587018398408,0.06441505595116989,0.012781281790437438,4915,50,False
CCRCC,shipped,ctranspath,donor,abs,INT18,-1,2,donor,INT18,0.8713814852492371,2.274913599755642,3.277131863343488,0.12308850457782299,0.00553001017293998,4915,50,False
CCRCC,shipped,ctranspath,donor,abs,INT19,-1,0,donor,INT19,0.9680840743734842,2.0810560965041285,2.2272613311242715,0.022219078415521426,0.009696847210994342,4948,50,False
CCRCC,shipped,ctranspath,donor,abs,INT19,-1,1,donor,INT19,0.9772797089733225,2.2782406153054926,2.3710128650904845,0.017861762328213418,0.004858528698464026,4948,50,False
CCRCC,shipped,ctranspath,donor,abs,INT19,-1,2,donor,INT19,0.9708730800323363,2.1555716669566563,2.2812104529486095,0.021592562651576396,0.007534357316087308,4948,50,False
CCRCC,shipped,ctranspath,donor,abs,INT2,-1,0,donor,INT2,0.9543720930232559,2.388296296056974,2.6556075100378997,0.04289147286821706,0.0027364341085271316,2580,50,False
CCRCC,shipped,ctranspath,donor,abs,INT2,-1,1,donor,INT2,0.9267054263565891,2.0269841081313342,2.435432527011933,0.0546046511627907,0.018689922480620152,2580,50,False
CCRCC,shipped,ctranspath,donor,abs,INT2,-1,2,donor,INT2,0.9462093023255814,2.245122385850138,2.477641405018975,0.033720930232558136,0.020069767441860464,2580,50,False
CCRCC,shipped,ctranspath,donor,abs,INT20,-1,0,donor,INT20,0.9720534979423868,2.201593978129428,2.319630410884396,0.01471604938271605,0.01323045267489712,4860,50,False
CCRCC,shipped,ctranspath,donor,abs,INT20,-1,1,donor,INT20,0.957477366255144,2.0118452189627507,2.1797903684735633,0.014905349794238682,0.027617283950617286,4860,50,False
CCRCC,shipped,ctranspath,donor,abs,INT20,-1,2,donor,INT20,0.9535185185185184,1.970738494054987,2.157002497516109,0.016423868312757203,0.03005761316872428,4860,50,False
CCRCC,shipped,ctranspath,donor,abs,INT21,-1,0,donor,INT21,0.9071195979899498,2.129101865018096,2.6791672888742424,0.07202412060301508,0.020856281407035174,4975,50,False
CCRCC,shipped,ctranspath,donor,abs,INT21,-1,1,donor,INT21,0.9445105527638191,2.626581696439049,2.990609466660572,0.0504321608040201,0.005057286432160804,4975,50,False
CCRCC,shipped,ctranspath,donor,abs,INT21,-1,2,donor,INT21,0.9137407035175878,2.1997756745514567,2.747120655011488,0.06365829145728644,0.022601005025125628,4975,50,False
CCRCC,shipped,ctranspath,donor,abs,INT22,-1,0,donor,INT22,0.8587255158004702,2.098879454931323,2.988570220372951,0.0777017498041264,0.06357273439540351,3829,50,False
CCRCC,shipped,ctranspath,donor,abs,INT22,-1,1,donor,INT22,0.889417602507182,2.2645624897408836,3.1901393116212047,0.10814834160355184,0.002434055889266127,3829,50,False
CCRCC,shipped,ctranspath,donor,abs,INT22,-1,2,donor,INT22,0.8085400887960303,2.2575460372874256,4.074910944946821,0.18847740924523376,0.0029825019587359624,3829,50,False
CCRCC,shipped,ctranspath,donor,abs,INT23,-1,0,donor,INT23,0.7747802313354364,1.9297526619142096,3.840697535727058,0.18577076761303893,0.03944900105152471,4755,50,False
CCRCC,shipped,ctranspath,donor,abs,INT23,-1,1,donor,INT23,0.8717644584647739,2.4527555447606852,3.752933515957888,0.12482439537329128,0.0034111461619348053,4755,50,False
CCRCC,shipped,ctranspath,donor,abs,INT23,-1,2,donor,INT23,0.8689842271293375,2.50945357607367,3.7861736050276726,0.12635541535226077,0.004660357518401682,4755,50,False
CCRCC,shipped,ctranspath,donor,abs,INT24,-1,0,donor,INT24,0.9242882483370287,2.2630030196503728,3.002849103047285,0.062115299334811525,0.013596452328159645,4510,50,False
CCRCC,shipped,ctranspath,donor,abs,INT24,-1,1,donor,INT24,0.9260310421286032,2.1450658872854893,2.792581928876193,0.0658980044345898,0.008070953436807096,4510,50,False
CCRCC,shipped,ctranspath,donor,abs,INT24,-1,2,donor,INT24,0.9106873614190687,2.076492753688154,2.9237669397721153,0.0822439024390244,0.007068736141906874,4510,50,False
CCRCC,shipped,ctranspath,donor,abs,INT3,-1,0,donor,INT3,0.952526158445441,2.335389770738505,2.562314600646598,0.036013951170901844,0.011459890383657198,2007,50,False
CCRCC,shipped,ctranspath,donor,abs,INT3,-1,1,donor,INT3,0.9790134529147981,2.665515700858037,2.7394923293132845,0.012306925759840558,0.008679621325361235,2007,50,False
CCRCC,shipped,ctranspath,donor,abs,INT3,-1,2,donor,INT3,0.9644344793223716,2.341551606981464,2.478359194486413,0.023218734429496762,0.012346786248131538,2007,50,False
CCRCC,shipped,ctranspath,donor,abs,INT4,-1,0,donor,INT4,0.8646256486286138,2.208582542357173,2.9675952149438003,0.008035581912527798,0.12733876945885841,1349,50,False
CCRCC,shipped,ctranspath,donor,abs,INT4,-1,1,donor,INT4,0.9404892512972571,2.172244398325851,2.4386957461823435,0.01412898443291327,0.045381764269829504,1349,50,False
CCRCC,shipped,ctranspath,donor,abs,INT4,-1,2,donor,INT4,0.8288806523350629,1.9266359705379332,2.906895378970329,0.014766493699036322,0.15635285396590068,1349,50,False
CCRCC,shipped,ctranspath,donor,abs,INT5,-1,0,donor,INT5,0.25446880269814504,1.9506828308011621,18.129463616310858,0.7400674536256324,0.005463743676222596,1186,50,False
CCRCC,shipped,ctranspath,donor,abs,INT5,-1,1,donor,INT5,0.28650927487352446,2.096589573922731,16.51983751747251,0.7116357504215851,0.0018549747048903877,1186,50,False
CCRCC,shipped,ctranspath,donor,abs,INT5,-1,2,donor,INT5,0.27489038785834735,2.012734151176969,17.113014381773052,0.72035413153457,0.00475548060708263,1186,50,False
CCRCC,shipped,ctranspath,donor,abs,INT6,-1,0,donor,INT6,0.9347914183551848,2.3534582429297832,2.6407442011708797,0.03511323003575686,0.030095351609058404,1678,50,False
CCRCC,shipped,ctranspath,donor,abs,INT6,-1,1,donor,INT6,0.8994278903456495,2.343076383732226,3.0461468798122864,0.096865315852205,0.003706793802145411,1678,50,False
CCRCC,shipped,ctranspath,donor,abs,INT6,-1,2,donor,INT6,0.8577949940405244,1.9659166879701973,2.64829969503529,0.04709177592371871,0.09511323003575686,1678,50,False
CCRCC,shipped,ctranspath,donor,abs,INT7,-1,0,donor,INT7,0.8086689132266217,1.9377954620671394,3.6270027266416895,0.17507160909856784,0.016259477674810445,2374,50,False
CCRCC,shipped,ctranspath,donor,abs,INT7,-1,1,donor,INT7,0.8268239258635215,1.9268657717851272,3.133019873444594,0.12350463352990733,0.049671440606571186,2374,50,False
CCRCC,shipped,ctranspath,donor,abs,INT7,-1,2,donor,INT7,0.8387615838247683,2.1535685330838135,3.4473308998232857,0.14508003369839934,0.01615838247683235,2374,50,False
CCRCC,shipped,ctranspath,donor,abs,INT8,-1,0,donor,INT8,0.7385531041559774,2.0732827062418635,4.449772358396826,0.24754232939969215,0.013904566444330427,1949,50,False
CCRCC,shipped,ctranspath,donor,abs,INT8,-1,1,donor,INT8,0.7564289379168804,2.190864801653151,4.365477263858399,0.23465366854797332,0.008917393535146229,1949,50,False
CCRCC,shipped,ctranspath,donor,abs,INT8,-1,2,donor,INT8,0.711821446895844,2.037202807349375,4.794978566555627,0.27778347870702924,0.010395074397126731,1949,50,False
CCRCC,shipped,ctranspath,donor,abs,INT9,-1,0,donor,INT9,0.9535377358490567,2.671198347279963,2.8971578737149604,0.013337264150943395,0.033125,1696,50,False
CCRCC,shipped,ctranspath,donor,abs,INT9,-1,1,donor,INT9,0.8334080188679245,2.173698102900606,3.1659635724426054,0.02251179245283019,0.1440801886792453,1696,50,False
CCRCC,shipped,ctranspath,donor,abs,INT9,-1,2,donor,INT9,0.9215919811320755,2.2082509767616814,2.604638409847333,0.044139150943396224,0.0342688679245283,1696,50,False
CCRCC,shipped,ctranspath,donor,scaled,INT1,-1,0,donor,INT1,0.7843357933579336,2.1834416859315042,3.0816303256754183,0.00952029520295203,0.2061439114391144,1084,50,False
CCRCC,shipped,ctranspath,donor,scaled,INT1,-1,1,donor,INT1,0.9668634686346863,2.461993834133428,2.619974332112426,0.027546125461254612,0.00559040590405904,1084,50,False
CCRCC,shipped,ctranspath,donor,scaled,INT1,-1,2,donor,INT1,0.903929889298893,3.090752119930335,3.4768303656750597,0.006070110701107011,0.09,1084,50,False
CCRCC,shipped,ctranspath,donor,scaled,INT10,-1,0,donor,INT10,0.8755118507312153,2.2038343799814655,3.078733312680373,0.11547150781643975,0.009016641452344933,1983,50,False
CCRCC,shipped,ctranspath,donor,scaled,INT10,-1,1,donor,INT10,0.760584972264246,2.1970728506590276,4.419010172186443,0.23835602622289462,0.001059001512859304,1983,50,False
