task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
CCRCC,shipped,virchow,donor,abs,INT16,-1,1,donor,INT16,0.9175483468496569,2.049757542683312,2.831383896805531,0.07412351840299439,0.00832813474734872,3206,50,False
CCRCC,shipped,virchow,donor,abs,INT16,-1,2,donor,INT16,0.9014847161572053,1.891656685930582,2.499064161404356,0.06357454772301933,0.03494073611977542,3206,50,False
CCRCC,shipped,virchow,donor,abs,INT17,-1,0,donor,INT17,0.9292887029288702,1.8025813304242286,2.13504248386799,0.05053835425383542,0.02017294281729428,3585,50,False
CCRCC,shipped,virchow,donor,abs,INT17,-1,1,donor,INT17,0.9532161785216178,2.1118197663279767,2.3539895887992732,0.043352859135285915,0.0034309623430962342,3585,50,False
CCRCC,shipped,virchow,donor,abs,INT17,-1,2,donor,INT17,0.9563124128312412,2.086858534195282,2.3162252564202004,0.03699302649930265,0.0066945606694560665,3585,50,False
CCRCC,shipped,virchow,donor,abs,INT18,-1,0,donor,INT18,0.8164923702950152,1.8307342659482544,3.037471845236579,0.12144862665310274,0.062059003051882,4915,50,False
CCRCC,shipped,virchow,donor,abs,INT18,-1,1,donor,INT18,0.9184008138351983,2.6166362399517884,3.2217312529680133,0.06451678535096643,0.017082400813835198,4915,50,False
CCRCC,shipped,virchow,donor,abs,INT18,-1,2,donor,INT18,0.8629745676500508,2.1977886849692947,3.356919343441638,0.130824008138352,0.006201424211597152,4915,50,False
CCRCC,shipped,virchow,donor,abs,INT19,-1,0,donor,INT19,0.9745109135004042,2.0264614964789356,2.11622458300089,0.01559013742926435,0.009898949070331448,4948,50,False
CCRCC,shipped,virchow,donor,abs,INT19,-1,1,donor,INT19,0.9830072756669361,2.1720113808342862,2.2288774777250584,0.011709781729991917,0.005282942603071949,4948,50,False
CCRCC,shipped,virchow,donor,abs,INT19,-1,2,donor,INT19,0.9805860953920776,2.0701524345651636,2.1390369200215495,0.013658043654001617,0.005755860953920776,4948,50,False
CCRCC,shipped,virchow,donor,abs,INT2,-1,0,donor,INT2,0.9397364341085271,2.234133834393488,2.561593295531617,0.047124031007751935,0.013139534883720931,2580,50,False
CCRCC,shipped,virchow,donor,abs,INT2,-1,1,donor,INT2,0.9015271317829457,1.9966825201588387,2.520187734846559,0.04093023255813954,0.05754263565891473,2580,50,False
CCRCC,shipped,virchow,donor,abs,INT2,-1,2,donor,INT2,0.9415658914728682,2.253074404929778,2.500136009871295,0.024271317829457364,0.03416279069767442,2580,50,False
CCRCC,shipped,virchow,donor,abs,INT20,-1,0,donor,INT20,0.9661604938271605,2.1693145470749924,2.3016208641865274,0.010189300411522636,0.02365020576131687,4860,50,False
CCRCC,shipped,virchow,donor,abs,INT20,-1,1,donor,INT20,0.9517818930041152,1.9800734513954625,2.1584903026592435,0.015218106995884773,0.033,4860,50,False
CCRCC,shipped,virchow,donor,abs,INT20,-1,2,donor,INT20,0.9481810699588478,1.9549597114174286,2.1457045199352938,0.01785185185185185,0.03396707818930041,4860,50,False
CCRCC,shipped,virchow,donor,abs,INT21,-1,0,donor,INT21,0.9113045226130653,2.1441055836331837,2.7377459338821275,0.07903517587939698,0.009660301507537689,4975,50,False
CCRCC,shipped,virchow,donor,abs,INT21,-1,1,donor,INT21,0.9566713567839196,2.580744950977094,2.850907039729252,0.040687437185929654,0.002641206030150754,4975,50,False
CCRCC,shipped,virchow,donor,abs,INT21,-1,2,donor,INT21,0.9256482412060302,2.1889512555644273,2.671600055689969,0.060072361809045224,0.014279396984924624,4975,50,False
CCRCC,shipped,virchow,donor,abs,INT22,-1,0,donor,INT22,0.8798903107861061,1.9824757903110188,2.6474994005461183,0.06398537477148081,0.05612431444241316,3829,50,False
CCRCC,shipped,virchow,donor,abs,INT22,-1,1,donor,INT22,0.8862209454165578,2.0512193937284535,2.825339792288513,0.10294593888743797,0.010833115696004179,3829,50,False
CCRCC,shipped,virchow,donor,abs,INT22,-1,2,donor,INT22,0.8513449986941759,1.8623560495082385,2.704883517943967,0.0749490728649778,0.07370592844084617,3829,50,False
