encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
conch_v1,LYMPH_IDC,shipped,random,3,2,0,0.001,0.004193656093489148,0.004362980769230769,0.3694951976818993,0.36884043523084736,-0.16015028783768456,2.0573915301688417,6.715457996612314,False
conch_v1,LYMPH_IDC,shipped,random,3,3,0,0.001,0.003752921535893155,0.0040665064102564106,0.3713171995047212,0.3688651582197357,-0.2165308180942963,2.0605784286866213,6.324547865088195,False
conch_v1,LYMPH_IDC,shipped,random,3,4,0,0.001,0.0035325542570951588,0.004134615384615385,0.3700617621121287,0.36847390504261524,-0.21960117278191238,2.042220070484178,6.275929872243142,False
conch_v1,LYMPH_IDC,shipped,patient,0,-1,0,0.001,0.004306891025641026,0.027748397435897437,0.39393575383610097,0.3102760797912506,-0.29347864468180757,3.562906866249381,11.432992779724904,False
conch_v1,LYMPH_IDC,shipped,patient,0,-1,1,0.001,0.005260416666666667,0.02403846153846154,0.4074227308783138,0.31235077065814737,-0.34524053374489344,3.728200721902631,16.580551012704476,False
conch_v1,LYMPH_IDC,shipped,patient,0,-1,2,0.001,0.004306891025641026,0.027748397435897437,0.39393575383610097,0.3102760797912506,-0.29347864468180757,3.562906866249381,11.432992779724904,False
conch_v1,LYMPH_IDC,shipped,patient,1,-1,0,0.001,0.004582999198075381,0.0061418269230769235,0.35594950574820833,0.3491875911537403,-0.21154650845552206,5.2947684279759235,16.204966196338674,False
conch_v1,LYMPH_IDC,shipped,patient,1,-1,1,0.001,0.0022275641025641026,0.003297275641025641,0.43690871238200224,0.4268838860114796,-0.2054606600027739,3.152923248471923,7.873205087777833,False
conch_v1,LYMPH_IDC,shipped,patient,1,-1,2,0.001,0.027748397435897437,0.004306891025641026,0.3102760797912506,0.39393575383610097,-0.32424305031452716,4.3492351544280865,239.51960238756897,False
conch_v1,LYMPH_IDC,shipped,patient,2,-1,0,0.001,0.0055408653846153845,0.009238171611868485,0.34016231619119486,0.3274855233476802,-0.27006664857914625,3.462442833040215,14.854078141804935,False
conch_v1,LYMPH_IDC,shipped,patient,2,-1,1,0.001,0.005516826923076923,0.009362469927826784,0.3401940652554774,0.32743660675070546,-0.2690087527547561,3.462087990567516,14.782239094853011,False
conch_v1,LYMPH_IDC,shipped,patient,2,-1,2,0.001,0.04828525641025641,0.00851643945469126,0.21827928859477358,0.32902771354272053,-0.28826939715980515,6.637639056636163,168.5937890510989,False
conch_v1,LYMPH_IDC,shipped,patient,3,-1,0,0.001,0.003297275641025641,0.0022275641025641026,0.4268838860114796,0.43690871238200224,-0.24285870510961555,3.474775735756074,8.597886874928347,False
conch_v1,LYMPH_IDC,shipped,patient,3,-1,1,0.001,0.003297275641025641,0.0022275641025641026,0.4268838860114796,0.43690871238200224,-0.24285870510961555,3.474775735756074,8.597886874928347,False
conch_v1,LYMPH_IDC,shipped,patient,3,-1,2,0.001,0.003297275641025641,0.0022275641025641026,0.4268838860114796,0.43690871238200224,-0.24285870510961555,3.474775735756074,8.597886874928347,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_3,-1,0,0.001,0.005260416666666667,0.02403846153846154,0.4074227308783138,0.31235077065814737,-0.34524053374489344,3.728200721902631,16.580551012704476,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_3,-1,1,0.001,0.004306891025641026,0.027748397435897437,0.39393575383610097,0.3102760797912506,-0.29347864468180757,3.562906866249381,11.432992779724904,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_3,-1,2,0.001,0.00858861267040898,0.048213141025641025,0.3291656159918536,0.2182634404535796,-0.24777002910900525,5.842199940963772,30.57254635539456,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_6,-1,0,0.001,0.004538893344025662,0.006157852564102564,0.35583345058932514,0.34903286858955374,-0.21089546020166672,5.296574022090536,16.15503053245292,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_6,-1,1,0.001,0.0045308740978348035,0.006105769230769231,0.3561775610027083,0.3494727139636884,-0.21027338008211585,5.292167118947843,16.122082821634574,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_6,-1,2,0.001,0.027748397435897437,0.004306891025641026,0.3102760797912506,0.39393575383610097,-0.32424305031452716,4.3492351544280865,239.51960238756897,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_7,-1,0,0.001,0.048221153846153844,0.008568564554931836,0.218291699426735,0.3290533892174409,-0.2901665394458839,6.633077628111103,169.42075559364116,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_7,-1,1,0.001,0.005520833333333333,0.009414595028067362,0.34019211559672846,0.3273505225822074,-0.2664296459172756,3.462382790595735,14.819777542368623,False
conch_v1,LYMPH_IDC,shipped,donor,Patient_7,-1,2,0.001,0.006121794871794871,0.0045749799518845224,0.34942977965387456,0.3561229639750079,-0.1802864880252643,3.5617820466235632,13.817746111673909,False
