task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,conch_v1,slide_out,scaled,MEND149,-1,1,slide,MEND149,0.919092382495948,1.6007699036529324,1.9946721792412283,0.06489465153970826,0.0160129659643436,1851,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND149,-1,2,slide,MEND149,0.8837277147487845,1.5830362187426115,2.267688550555724,0.10932468935710427,0.006947595894111291,1851,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND150,-1,0,slide,MEND150,0.8697886921758995,2.0685196790728453,3.0005603443049433,0.12832667047401483,0.0018846373500856653,1751,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND150,-1,1,slide,MEND150,0.8261450599657338,1.8558842972555514,3.2002548966538757,0.16967447173043976,0.004180468303826385,1751,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND150,-1,2,slide,MEND150,0.8917075956596231,2.3179797797123887,3.1047053710380994,0.10584808680753856,0.002444317532838378,1751,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND151,-1,0,slide,MEND151,0.9198000000000001,2.0272540736156586,2.459703752788865,0.059107692307692306,0.021092307692307695,2600,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND151,-1,1,slide,MEND151,0.9352923076923076,1.8953509049746438,2.2307036804004725,0.05643076923076923,0.008276923076923078,2600,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND151,-1,2,slide,MEND151,0.9232461538461538,1.968816103555282,2.3706266395485027,0.058284615384615386,0.01846923076923077,2600,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND152,-1,0,slide,MEND152,0.9100129785853341,2.017033827360273,2.5275740082964138,0.048689162881245945,0.04129785853341986,3082,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND152,-1,1,slide,MEND152,0.9273523685918235,2.132521648397627,2.5651282066743595,0.04105775470473718,0.031589876703439324,3082,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND152,-1,2,slide,MEND152,0.9158079169370538,2.0767870021493455,2.6109098611507333,0.07334847501622323,0.010843608046722908,3082,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND153,-1,0,slide,MEND153,0.860010989010989,1.932434631761424,2.807188501894393,0.13093406593406592,0.009054945054945055,1820,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND153,-1,1,slide,MEND153,0.8649010989010989,1.9909152660810747,2.833531680313657,0.1271098901098901,0.007989010989010989,1820,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND153,-1,2,slide,MEND153,0.8938791208791208,1.9982785844895097,2.6148692334042165,0.09539560439560439,0.010725274725274726,1820,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND154,-1,0,slide,MEND154,0.9282090643274854,2.3291920090933784,2.743877998995944,0.06513157894736843,0.006659356725146198,2736,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND154,-1,1,slide,MEND154,0.9418494152046784,2.4581885013129368,2.7882675268984936,0.05021929824561403,0.007931286549707602,2736,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND154,-1,2,slide,MEND154,0.8885818713450293,2.1277517766724294,2.8703175279033273,0.10593567251461987,0.005482456140350878,2736,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND156,-1,0,slide,MEND156,0.8183624085537423,2.298647842206212,4.683522460328675,0.16624648283624086,0.015391108610016881,3554,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND156,-1,1,slide,MEND156,0.8112999437253798,2.2103897807204818,5.499020808736178,0.18,0.008700056274620145,3554,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND156,-1,2,slide,MEND156,0.7900056274620146,2.1004362057261208,5.579587846417881,0.18658413055711875,0.02341024198086663,3554,50,False
PRAD,shipped,conch_v1,slide_out,scaled,MEND157,-1,0,slide,MEND157,0.8853918495297806,2.0881714229807664,2.8095618235107493,0.09872100313479625,0.015887147335423197,3190,50,False
