task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
COAD,shipped,hoptimus1,donor,abs,COAD_Oliveira_P1,donor,3,0.8957034990791897,0.007093032622892976,0.12929429334891554
COAD,shipped,hoptimus1,donor,abs,COAD_Oliveira_P2,donor,3,0.8314304573314474,0.002734402440679182,0.09285706928759661
COAD,shipped,hoptimus1,donor,abs,COAD_Oliveira_P5,donor,3,0.8899912203687445,0.013994311164703113,0.3144137103444767
COAD,shipped,hoptimus1,donor,abs,COAD_donor_TENX111,donor,3,0.8549478243748769,0.021549112056692007,0.046165780341795346
COAD,shipped,hoptimus1,donor,scaled,COAD_Oliveira_P1,donor,3,0.9264493554327808,0.0018470013475908348,0.08680443373598701
COAD,shipped,hoptimus1,donor,scaled,COAD_Oliveira_P2,donor,3,0.8409693540782649,0.047036088884507124,1.286548987161154
COAD,shipped,hoptimus1,donor,scaled,COAD_Oliveira_P5,donor,3,0.8496322310018535,0.008246197132950892,0.20658555545387153
COAD,shipped,hoptimus1,donor,scaled,COAD_donor_TENX111,donor,3,0.8742258974863818,0.023994087329352518,1.412720243607739
COAD,shipped,hoptimus1,patient,abs,0,block,3,0.6172156362863149,0.008794860622712517,0.010683314353910012
COAD,shipped,hoptimus1,patient,abs,1,slide,3,0.8588475421670934,0.02162704229410497,0.01524451486548414
COAD,shipped,hoptimus1,patient,scaled,0,block,3,0.5737320503201759,0.006194381991150157,0.06553183057122423
COAD,shipped,hoptimus1,patient,scaled,1,slide,3,0.882978276563628,0.013154514353753434,0.6266844855132944
COAD,shipped,hoptimus1,random,abs,0,spot,1,0.8962362844257106,0.003852833547252405,0.02454229915366314
COAD,shipped,hoptimus1,random,abs,1,spot,1,0.8966726629382803,0.002190124422457068,0.011694961256000294
COAD,shipped,hoptimus1,random,scaled,0,spot,1,0.8996448546900868,0.002071149252489968,0.011783367760365123
COAD,shipped,hoptimus1,random,scaled,1,spot,1,0.8989930970212768,0.003065349805728345,0.022168317645359994
HCC,shipped,hoptimus1,donor,abs,CHC20,block,3,0.799124162802679,0.005826335309553042,0.018637274694232323
HCC,shipped,hoptimus1,donor,abs,CHC23,block,3,0.7247272727272728,0.01758316365760733,0.05917702334573408
HCC,shipped,hoptimus1,donor,scaled,CHC20,block,3,0.7769946762837026,0.03372355605032534,1.6838762236199827
HCC,shipped,hoptimus1,donor,scaled,CHC23,block,3,0.7893628972653364,0.010966324844502214,0.6552268753417122
HCC,shipped,hoptimus1,patient,abs,0,block,3,0.7469061345158906,0.015189946249227045,0.05750730240148264
HCC,shipped,hoptimus1,patient,abs,1,block,3,0.7959642795809719,0.012259184916231335,0.03937412570630734
HCC,shipped,hoptimus1,patient,scaled,0,block,3,0.7723311160384331,0.04221890132155187,0.7550870567328946
HCC,shipped,hoptimus1,patient,scaled,1,block,3,0.7437575133092907,0.007343897846684465,0.2653734758531844
HCC,shipped,hoptimus1,random,abs,0,spot,1,0.9026306661805116,0.001487706855565096,0.011862893310537647
HCC,shipped,hoptimus1,random,abs,1,spot,1,0.9019342740437658,0.0032259059381591015,0.015059426291954595
HCC,shipped,hoptimus1,random,scaled,0,spot,1,0.8988723905683743,0.0032211774697040963,0.021862440180353097
HCC,shipped,hoptimus1,random,scaled,1,spot,1,0.8997627799542045,0.004586260259873475,0.2895119992913315
IDC,audited,hoptimus1,donor,abs,IDC_JanesickSample1,donor,1,0.8821129582529097,,
IDC,audited,hoptimus1,donor,abs,NCBI783,donor,1,0.8587487520798669,,
IDC,audited,hoptimus1,donor,abs,NCBI785,donor,1,0.6917655860349128,,
IDC,audited,hoptimus1,donor,scaled,IDC_JanesickSample1,donor,1,0.8803499976661235,,
IDC,audited,hoptimus1,donor,scaled,NCBI783,donor,1,0.7707820299500833,,
IDC,audited,hoptimus1,donor,scaled,NCBI785,donor,1,0.7469975062344141,,
IDC,audited,hoptimus1,patient,abs,0,patient,3,0.8342009858227768,0.008320853330032456,0.13464135673938332
IDC,audited,hoptimus1,patient,abs,1,patient,3,0.8504089347079038,0.041860812470827014,0.6598567517052077
IDC,audited,hoptimus1,patient,abs,2,patient,3,0.6760498753117207,0.03753399613238995,0.049968630491001045
