task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
LYMPH_IDC,shipped,virchow2,patient,scaled,0,0.8503538995726495,2.2689289191022133,3.639878964810457,0.13144097222222223,0.018205128205128207,patient,False
LYMPH_IDC,shipped,virchow2,patient,scaled,1,0.80460202991453,3.410331444044892,5.2952885428615035,0.07043269230769231,0.12496527777777777,patient,False
LYMPH_IDC,shipped,virchow2,patient,scaled,2,0.6848168938786422,4.129979460884252,8.687178614413968,0.3057123763699546,0.009470729751403369,patient,False
LYMPH_IDC,shipped,virchow2,patient,scaled,3,0.8604006410256412,3.0074057346394016,4.4333952589993215,0.09598958333333334,0.04360977564102564,patient,False
LYMPH_IDC,shipped,virchow2,random,abs,0,0.9008420191620647,1.4984557772668379,1.9931570071611702,0.06818002730326671,0.030977953534668607,spot,False
LYMPH_IDC,shipped,virchow2,random,abs,1,0.8996484992670274,1.4932474556107276,1.9986906951167118,0.06889138082348373,0.031460119909488826,spot,False
LYMPH_IDC,shipped,virchow2,random,abs,2,0.9002148037416358,1.4943860776631692,1.9963476287304112,0.06912853741887184,0.03065665883949244,spot,False
LYMPH_IDC,shipped,virchow2,random,abs,3,0.9000997644631447,1.4945383284538134,1.9965691164539159,0.06887109554534221,0.031029139991513088,spot,False
LYMPH_IDC,shipped,virchow2,random,scaled,0,0.9001904875951487,1.417127293202778,1.866683561538561,0.08323007936620226,0.016579433038649026,spot,False
LYMPH_IDC,shipped,virchow2,random,scaled,1,0.9003065603118428,1.413507120903349,1.86713953603043,0.08273142953354728,0.01696201015460989,spot,False
LYMPH_IDC,shipped,virchow2,random,scaled,2,0.8998875189912752,1.412612460218511,1.8626770074878625,0.08339394037680753,0.016718540631917217,spot,False
LYMPH_IDC,shipped,virchow2,random,scaled,3,0.9008174915815745,1.4191146130256154,1.8660088436615332,0.08274723846967114,0.016435269948754376,spot,False
PAAD,shipped,virchow2,donor,abs,TENX116,0.8615124378109452,3.030393300539909,4.502427613812942,0.09809950248756218,0.040388059701492535,donor,False
PAAD,shipped,virchow2,donor,abs,TENX126,0.9312660174269606,3.6965705154412807,4.251040792598174,0.047585853408508454,0.021148129164531012,donor,False
PAAD,shipped,virchow2,donor,abs,TENX140,0.8794515235457063,3.0964368112134304,4.310858384093591,0.06561218836565097,0.054936288088642656,donor,False
PAAD,shipped,virchow2,donor,scaled,TENX116,0.903273631840796,38.41888971276502,39.62539806194236,0.07116417910447762,0.02556218905472637,donor,False
